"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","valuable_image_index","reward_type","chosen_image_index","target_X","correct_choice"
"true","false","[]","[]","[]","preload","0","12582","0.0-0.0","7BFB3148D55A4F9D9FF2B7778641C771","019cf7c5-9374-7717-a3aa-5d51c7972323","019cf7bd-52b9-7f96-9138-a5960b400b31","","","","","","","","","","","","",""
"","","","","","instructions","1","15807","0.0-1.0","7BFB3148D55A4F9D9FF2B7778641C771","019cf7c5-9374-7717-a3aa-5d51c7972323","019cf7bd-52b9-7f96-9138-a5960b400b31","[{""page_index"":0,""viewing_time"":3218}]","3222","","","","","","","","","","",""
"","","","","","instructions","2","21094","0.0-2.0","7BFB3148D55A4F9D9FF2B7778641C771","019cf7c5-9374-7717-a3aa-5d51c7972323","019cf7bd-52b9-7f96-9138-a5960b400b31","[{""page_index"":0,""viewing_time"":5282}]","5284","","","","","","","","","","",""
"true","","","","","fullscreen","3","25748","0.0-3.0","7BFB3148D55A4F9D9FF2B7778641C771","019cf7c5-9374-7717-a3aa-5d51c7972323","019cf7bd-52b9-7f96-9138-a5960b400b31","","3640","","","","","","","","","","",""
"","","","","","instructions","4","30182","0.0-4.0","7BFB3148D55A4F9D9FF2B7778641C771","019cf7c5-9374-7717-a3aa-5d51c7972323","019cf7bd-52b9-7f96-9138-a5960b400b31","[{""page_index"":0,""viewing_time"":4432}]","4433","","","","","","","","","","",""
"","","","","","instructions","5","32374","0.0-5.0","7BFB3148D55A4F9D9FF2B7778641C771","019cf7c5-9374-7717-a3aa-5d51c7972323","019cf7bd-52b9-7f96-9138-a5960b400b31","[{""page_index"":0,""viewing_time"":2188}]","2189","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","36387","0.0-6.0","7BFB3148D55A4F9D9FF2B7778641C771","019cf7c5-9374-7717-a3aa-5d51c7972323","019cf7bd-52b9-7f96-9138-a5960b400b31","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","7","38930","0.0-7.0","7BFB3148D55A4F9D9FF2B7778641C771","019cf7c5-9374-7717-a3aa-5d51c7972323","019cf7bd-52b9-7f96-9138-a5960b400b31","","2533","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","","","",""
"","","","","","html-keyboard-response","8","42936","0.0-8.0","7BFB3148D55A4F9D9FF2B7778641C771","019cf7c5-9374-7717-a3aa-5d51c7972323","019cf7bd-52b9-7f96-9138-a5960b400b31","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","9","45017","0.0-9.0","7BFB3148D55A4F9D9FF2B7778641C771","019cf7c5-9374-7717-a3aa-5d51c7972323","019cf7bd-52b9-7f96-9138-a5960b400b31","","2072","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","","",""
"","","","","","html-keyboard-response","10","49026","0.0-10.0","7BFB3148D55A4F9D9FF2B7778641C771","019cf7c5-9374-7717-a3aa-5d51c7972323","019cf7bd-52b9-7f96-9138-a5960b400b31","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","11","49933","0.0-11.0","7BFB3148D55A4F9D9FF2B7778641C771","019cf7c5-9374-7717-a3aa-5d51c7972323","019cf7bd-52b9-7f96-9138-a5960b400b31","","896","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","","","",""
"","","","","","html-keyboard-response","12","53942","0.0-12.0","7BFB3148D55A4F9D9FF2B7778641C771","019cf7c5-9374-7717-a3aa-5d51c7972323","019cf7bd-52b9-7f96-9138-a5960b400b31","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
