"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","presentation_order","valuable_image_index","reward_type","correct_choice","chosen_image_index","target_X"
"true","false","[]","[]","[]","preload","0","17924","0.0-0.0","F2CD0C50A8EF4383B42E5F00719E33B6","019cf9cc-47a1-72ec-bacd-2d6796283898","019cf974-7aee-7bc9-8ea4-9f55741b365d","","","","","","","","","","","","","",""
"","","","","","instructions","1","24818","0.0-1.0","F2CD0C50A8EF4383B42E5F00719E33B6","019cf9cc-47a1-72ec-bacd-2d6796283898","019cf974-7aee-7bc9-8ea4-9f55741b365d","[{""page_index"":0,""viewing_time"":6893}]","6893","","","","","","","","","","","",""
"","","","","","instructions","2","30024","0.0-2.0","F2CD0C50A8EF4383B42E5F00719E33B6","019cf9cc-47a1-72ec-bacd-2d6796283898","019cf974-7aee-7bc9-8ea4-9f55741b365d","[{""page_index"":0,""viewing_time"":5205}]","5205","","","","","","","","","","","",""
"true","","","","","fullscreen","3","32833","0.0-3.0","F2CD0C50A8EF4383B42E5F00719E33B6","019cf9cc-47a1-72ec-bacd-2d6796283898","019cf974-7aee-7bc9-8ea4-9f55741b365d","","1794","","","","","","","","","","","",""
"","","","","","instructions","4","42352","0.0-4.0","F2CD0C50A8EF4383B42E5F00719E33B6","019cf9cc-47a1-72ec-bacd-2d6796283898","019cf974-7aee-7bc9-8ea4-9f55741b365d","[{""page_index"":0,""viewing_time"":9519}]","9519","","","","","","","","","","","",""
"","","","","","instructions","5","49004","0.0-5.0","F2CD0C50A8EF4383B42E5F00719E33B6","019cf9cc-47a1-72ec-bacd-2d6796283898","019cf974-7aee-7bc9-8ea4-9f55741b365d","[{""page_index"":0,""viewing_time"":6651}]","6652","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","53017","0.0-6.0","F2CD0C50A8EF4383B42E5F00719E33B6","019cf9cc-47a1-72ec-bacd-2d6796283898","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","7","55627","0.0-7.0","F2CD0C50A8EF4383B42E5F00719E33B6","019cf9cc-47a1-72ec-bacd-2d6796283898","019cf974-7aee-7bc9-8ea4-9f55741b365d","","2609","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","","","","",""
"","","","","","html-keyboard-response","8","59634","0.0-8.0","F2CD0C50A8EF4383B42E5F00719E33B6","019cf9cc-47a1-72ec-bacd-2d6796283898","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","9","61823","0.0-9.0","F2CD0C50A8EF4383B42E5F00719E33B6","019cf9cc-47a1-72ec-bacd-2d6796283898","019cf974-7aee-7bc9-8ea4-9f55741b365d","","2189","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","","","",""
"","","","","","html-keyboard-response","10","65828","0.0-10.0","F2CD0C50A8EF4383B42E5F00719E33B6","019cf9cc-47a1-72ec-bacd-2d6796283898","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","11","66687","0.0-11.0","F2CD0C50A8EF4383B42E5F00719E33B6","019cf9cc-47a1-72ec-bacd-2d6796283898","019cf974-7aee-7bc9-8ea4-9f55741b365d","","858","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","","","","",""
