"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","experiment","view_history","rt","stimulus","response","task","folder","order_direction","causality_condition","s1_index","s2_index","reward_condition","rewarded_folder","neutral_folder","rewarded_original_order","neutral_original_order","rewarded_causality","neutral_causality","chose_associated_reward"
"true","false","[]","[]","[]","preload","0","30540","0.0-0.0","90C42AE7152A405497D06ACF0C1C4AD1","01a084c3-2a56-7b83-9030-8f49e095b65f","01a08481-8c22-71ac-a609-c5138e534643","Wimmer_Shohamy_2012_Association_Bias_Full","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","45108","0.0-1.0","90C42AE7152A405497D06ACF0C1C4AD1","01a084c3-2a56-7b83-9030-8f49e095b65f","01a08481-8c22-71ac-a609-c5138e534643","Wimmer_Shohamy_2012_Association_Bias_Full","[{""page_index"":0,""viewing_time"":10724},{""page_index"":1,""viewing_time"":3843}]","14567","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","2","68601","0.0-2.0","90C42AE7152A405497D06ACF0C1C4AD1","01a084c3-2a56-7b83-9030-8f49e095b65f","01a08481-8c22-71ac-a609-c5138e534643","Wimmer_Shohamy_2012_Association_Bias_Full","","22474","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","98475","0.0-3.0","90C42AE7152A405497D06ACF0C1C4AD1","01a084c3-2a56-7b83-9030-8f49e095b65f","01a08481-8c22-71ac-a609-c5138e534643","Wimmer_Shohamy_2012_Association_Bias_Full","[{""page_index"":0,""viewing_time"":29872}]","29873","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","4","100482","0.0-4.0","90C42AE7152A405497D06ACF0C1C4AD1","01a084c3-2a56-7b83-9030-8f49e095b65f","01a08481-8c22-71ac-a609-c5138e534643","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div class=""stimulus-container""><img src=""images/causal_sequence/the_performance_causal/the_performance_causal_1.png"" class=""exp-image""></div>","null","practice_S1","the_performance_causal","","","","","","","","","","","",""
"","","","","","html-keyboard-response","5","101488","0.0-5.0","90C42AE7152A405497D06ACF0C1C4AD1","01a084c3-2a56-7b83-9030-8f49e095b65f","01a08481-8c22-71ac-a609-c5138e534643","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div class=""fixation"">+</div>","null","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","103497","0.0-6.0","90C42AE7152A405497D06ACF0C1C4AD1","01a084c3-2a56-7b83-9030-8f49e095b65f","01a08481-8c22-71ac-a609-c5138e534643","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div class=""stimulus-container""><img src=""images/causal_sequence/the_performance_causal/the_performance_causal_2.png"" class=""exp-image""></div>","null","practice_S2","the_performance_causal","","","","","","","","","","","",""
"","","","","","html-button-response","7","106507","0.0-7.0","90C42AE7152A405497D06ACF0C1C4AD1","01a084c3-2a56-7b83-9030-8f49e095b65f","01a08481-8c22-71ac-a609-c5138e534643","Wimmer_Shohamy_2012_Association_Bias_Full","","null","
            <div class=""stimulus-container"">
                <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_2.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Was there a person in either of the images?</p>
                </div>
            </div>","null","practice_attention_check","the_performance_causal","","","","","","","","","","","",""
"","","","","","html-keyboard-response","8","108009","0.0-8.0","90C42AE7152A405497D06ACF0C1C4AD1","01a084c3-2a56-7b83-9030-8f49e095b65f","01a08481-8c22-71ac-a609-c5138e534643","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","9","110019","0.0-9.0","90C42AE7152A405497D06ACF0C1C4AD1","01a084c3-2a56-7b83-9030-8f49e095b65f","01a08481-8c22-71ac-a609-c5138e534643","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div class=""stimulus-container""><img src=""images/causal_sequence/museum_causal/museum_causal_1.png"" class=""exp-image""></div>","null","practice_S1","museum_causal","","","","","","","","","","","",""
