"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","folder","sequence_type","valuable_image_index","reward_type","distance_from_x","target_X","chosen_image_index","is_x_plus_dist","correct_choice"
"true","false","[]","[]","[]","preload","0","6993","0.0-0.0","2B82F26BD8AD41E2A243A1FD1F976B5A","019db60d-508f-7798-96c2-5fade5ad2e58","019db609-2a35-76b9-807a-e0c4c153f4bb","","","","","","","","","","","","","",""
"","","","","","instructions","1","8452","0.0-1.0","2B82F26BD8AD41E2A243A1FD1F976B5A","019db60d-508f-7798-96c2-5fade5ad2e58","019db609-2a35-76b9-807a-e0c4c153f4bb","[{""page_index"":0,""viewing_time"":1458}]","1459","","","","","","","","","","","",""
"","","","","","instructions","2","106846","0.0-2.0","2B82F26BD8AD41E2A243A1FD1F976B5A","019db60d-508f-7798-96c2-5fade5ad2e58","019db609-2a35-76b9-807a-e0c4c153f4bb","[{""page_index"":0,""viewing_time"":98393}]","98393","","","","","","","","","","","",""
"true","","","","","fullscreen","3","121147","0.0-3.0","2B82F26BD8AD41E2A243A1FD1F976B5A","019db60d-508f-7798-96c2-5fade5ad2e58","019db609-2a35-76b9-807a-e0c4c153f4bb","","13288","","","","","","","","","","","",""
"","","","","","instructions","4","132031","0.0-4.0","2B82F26BD8AD41E2A243A1FD1F976B5A","019db60d-508f-7798-96c2-5fade5ad2e58","019db609-2a35-76b9-807a-e0c4c153f4bb","[{""page_index"":0,""viewing_time"":10883}]","10883","","","","","","","","","","","",""
"","","","","","instructions","5","527547","0.0-5.0","2B82F26BD8AD41E2A243A1FD1F976B5A","019db60d-508f-7798-96c2-5fade5ad2e58","019db609-2a35-76b9-807a-e0c4c153f4bb","[{""page_index"":0,""viewing_time"":395515}]","395515","","","","","","","","","","","",""
"","","","","","html-button-response","6","530412","0.0-6.0","2B82F26BD8AD41E2A243A1FD1F976B5A","019db60d-508f-7798-96c2-5fade5ad2e58","019db609-2a35-76b9-807a-e0c4c153f4bb","","2862","
            <div class=""stimulus-container"">
                <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_4.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","physical_activity_semantic","","","","","","","",""
"","","","","","html-keyboard-response","7","538422","0.0-7.0","2B82F26BD8AD41E2A243A1FD1F976B5A","019db60d-508f-7798-96c2-5fade5ad2e58","019db609-2a35-76b9-807a-e0c4c153f4bb","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_4.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/gray.png"" style=""width: 150px; height: 150px; border: 5px solid grey; border-radius: 15px;"">
                    <p style=""color: grey; font-weight: bold; font-size: 28px; margin-top: 15px;"">NEUTRAL VALUE</p>
                </div>
            </div>","null","part2_value_learning","physical_activity_semantic","semantic_sequence","4","neutral","","","","",""
"","","","","","html-keyboard-response","8","543431","0.0-8.0","2B82F26BD8AD41E2A243A1FD1F976B5A","019db60d-508f-7798-96c2-5fade5ad2e58","019db609-2a35-76b9-807a-e0c4c153f4bb","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","9","545810","0.0-9.0","2B82F26BD8AD41E2A243A1FD1F976B5A","019db60d-508f-7798-96c2-5fade5ad2e58","019db609-2a35-76b9-807a-e0c4c153f4bb","","2377","
            <div class=""stimulus-container"">
                <img src=""images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_4.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","maintaining_a_car_semantic","","","","","","","",""
"","","","","","html-keyboard-response","10","553819","0.0-10.0","2B82F26BD8AD41E2A243A1FD1F976B5A","019db60d-508f-7798-96c2-5fade5ad2e58","019db609-2a35-76b9-807a-e0c4c153f4bb","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_4.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/dollar.png"" style=""width: 150px; height: 150px; border: 5px solid green; border-radius: 15px;"">
                    <p style=""color: green; font-weight: bold; font-size: 28px; margin-top: 15px;"">WORTH MONEY</p>
                </div>
            </div>","null","part2_value_learning","maintaining_a_car_semantic","semantic_sequence","4","valuable","","","","",""
"","","","","","html-keyboard-response","11","558836","0.0-11.0","2B82F26BD8AD41E2A243A1FD1F976B5A","019db60d-508f-7798-96c2-5fade5ad2e58","019db609-2a35-76b9-807a-e0c4c153f4bb","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","12","561703","0.0-12.0","2B82F26BD8AD41E2A243A1FD1F976B5A","019db60d-508f-7798-96c2-5fade5ad2e58","019db609-2a35-76b9-807a-e0c4c153f4bb","","2866","
            <div class=""stimulus-container"">
                <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_4.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","visiting_cities_semantic","","","","","","","",""
"","","","","","html-keyboard-response","13","569707","0.0-13.0","2B82F26BD8AD41E2A243A1FD1F976B5A","019db60d-508f-7798-96c2-5fade5ad2e58","019db609-2a35-76b9-807a-e0c4c153f4bb","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_4.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/gray.png"" style=""width: 150px; height: 150px; border: 5px solid grey; border-radius: 15px;"">
                    <p style=""color: grey; font-weight: bold; font-size: 28px; margin-top: 15px;"">NEUTRAL VALUE</p>
                </div>
            </div>","null","part2_value_learning","visiting_cities_semantic","semantic_sequence","4","neutral","","","","",""
"","","","","","html-keyboard-response","14","574721","0.0-14.0","2B82F26BD8AD41E2A243A1FD1F976B5A","019db60d-508f-7798-96c2-5fade5ad2e58","019db609-2a35-76b9-807a-e0c4c153f4bb","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","15","594328","0.0-15.0","2B82F26BD8AD41E2A243A1FD1F976B5A","019db60d-508f-7798-96c2-5fade5ad2e58","019db609-2a35-76b9-807a-e0c4c153f4bb","","19605","
            <div class=""stimulus-container"">
                <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_5.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","dinner_party_scheme","","","","","","","",""
"","","","","","html-keyboard-response","16","602334","0.0-16.0","2B82F26BD8AD41E2A243A1FD1F976B5A","019db60d-508f-7798-96c2-5fade5ad2e58","019db609-2a35-76b9-807a-e0c4c153f4bb","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_5.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/gray.png"" style=""width: 150px; height: 150px; border: 5px solid grey; border-radius: 15px;"">
                    <p style=""color: grey; font-weight: bold; font-size: 28px; margin-top: 15px;"">NEUTRAL VALUE</p>
                </div>
            </div>","null","part2_value_learning","dinner_party_scheme","schematic_sequence","5","neutral","","","","",""
"","","","","","html-keyboard-response","17","607338","0.0-17.0","2B82F26BD8AD41E2A243A1FD1F976B5A","019db60d-508f-7798-96c2-5fade5ad2e58","019db609-2a35-76b9-807a-e0c4c153f4bb","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","18","609568","0.0-18.0","2B82F26BD8AD41E2A243A1FD1F976B5A","019db60d-508f-7798-96c2-5fade5ad2e58","019db609-2a35-76b9-807a-e0c4c153f4bb","","2228","
            <div class=""stimulus-container"">
                <img src=""images/semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_6.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","kitchen_operations_semantic","","","","","","","",""
"","","","","","html-keyboard-response","19","617580","0.0-19.0","2B82F26BD8AD41E2A243A1FD1F976B5A","019db60d-508f-7798-96c2-5fade5ad2e58","019db609-2a35-76b9-807a-e0c4c153f4bb","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_6.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/gray.png"" style=""width: 150px; height: 150px; border: 5px solid grey; border-radius: 15px;"">
                    <p style=""color: grey; font-weight: bold; font-size: 28px; margin-top: 15px;"">NEUTRAL VALUE</p>
                </div>
            </div>","null","part2_value_learning","kitchen_operations_semantic","semantic_sequence","6","neutral","","","","",""
"","","","","","html-keyboard-response","20","622594","0.0-20.0","2B82F26BD8AD41E2A243A1FD1F976B5A","019db60d-508f-7798-96c2-5fade5ad2e58","019db609-2a35-76b9-807a-e0c4c153f4bb","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","21","623503","0.0-21.0","2B82F26BD8AD41E2A243A1FD1F976B5A","019db60d-508f-7798-96c2-5fade5ad2e58","019db609-2a35-76b9-807a-e0c4c153f4bb","","908","
            <div class=""stimulus-container"">
                <img src=""images/schematic_sequence/interview_scheme/interview_scheme_6.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","interview_scheme","","","","","","","",""
"","","","","","html-keyboard-response","22","631510","0.0-22.0","2B82F26BD8AD41E2A243A1FD1F976B5A","019db60d-508f-7798-96c2-5fade5ad2e58","019db609-2a35-76b9-807a-e0c4c153f4bb","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/schematic_sequence/interview_scheme/interview_scheme_6.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/dollar.png"" style=""width: 150px; height: 150px; border: 5px solid green; border-radius: 15px;"">
                    <p style=""color: green; font-weight: bold; font-size: 28px; margin-top: 15px;"">WORTH MONEY</p>
                </div>
            </div>","null","part2_value_learning","interview_scheme","schematic_sequence","6","valuable","","","","",""
"","","","","","html-keyboard-response","23","636519","0.0-23.0","2B82F26BD8AD41E2A243A1FD1F976B5A","019db60d-508f-7798-96c2-5fade5ad2e58","019db609-2a35-76b9-807a-e0c4c153f4bb","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","24","648187","0.0-24.0","2B82F26BD8AD41E2A243A1FD1F976B5A","019db60d-508f-7798-96c2-5fade5ad2e58","019db609-2a35-76b9-807a-e0c4c153f4bb","","11667","
            <div class=""stimulus-container"">
                <img src=""images/schematic_sequence/flight_scheme/flight_scheme_4.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","flight_scheme","","","","","","","",""
"","","","","","html-keyboard-response","25","656201","0.0-25.0","2B82F26BD8AD41E2A243A1FD1F976B5A","019db60d-508f-7798-96c2-5fade5ad2e58","019db609-2a35-76b9-807a-e0c4c153f4bb","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/schematic_sequence/flight_scheme/flight_scheme_4.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/dollar.png"" style=""width: 150px; height: 150px; border: 5px solid green; border-radius: 15px;"">
                    <p style=""color: green; font-weight: bold; font-size: 28px; margin-top: 15px;"">WORTH MONEY</p>
                </div>
            </div>","null","part2_value_learning","flight_scheme","schematic_sequence","4","valuable","","","","",""
"","","","","","html-keyboard-response","26","661219","0.0-26.0","2B82F26BD8AD41E2A243A1FD1F976B5A","019db60d-508f-7798-96c2-5fade5ad2e58","019db609-2a35-76b9-807a-e0c4c153f4bb","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","27","662602","0.0-27.0","2B82F26BD8AD41E2A243A1FD1F976B5A","019db60d-508f-7798-96c2-5fade5ad2e58","019db609-2a35-76b9-807a-e0c4c153f4bb","","1382","
            <div class=""stimulus-container"">
                <img src=""images/schematic_sequence/hotel_scheme/hotel_scheme_5.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","hotel_scheme","","","","","","","",""
