"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","presentation_order","valuable_image_index","reward_type","distance_from_x","target_X","chosen_image_index","is_x_plus_dist","correct_choice"
"true","false","[]","[]","[]","preload","0","1956","0.0-0.0","D7D24397C74848A5A274DC63D10B5B5C","019d6b08-50f8-79d6-9bdf-54994f8a594d","019d6ae6-5d89-74c6-b581-3918d1816346","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","5191","0.0-1.0","D7D24397C74848A5A274DC63D10B5B5C","019d6b08-50f8-79d6-9bdf-54994f8a594d","019d6ae6-5d89-74c6-b581-3918d1816346","[{""page_index"":0,""viewing_time"":3234}]","3235","","","","","","","","","","","","","",""
"","","","","","instructions","2","74735","0.0-2.0","D7D24397C74848A5A274DC63D10B5B5C","019d6b08-50f8-79d6-9bdf-54994f8a594d","019d6ae6-5d89-74c6-b581-3918d1816346","[{""page_index"":0,""viewing_time"":69543}]","69544","","","","","","","","","","","","","",""
"true","","","","","fullscreen","3","77243","0.0-3.0","D7D24397C74848A5A274DC63D10B5B5C","019d6b08-50f8-79d6-9bdf-54994f8a594d","019d6ae6-5d89-74c6-b581-3918d1816346","","1504","","","","","","","","","","","","","",""
"","","","","","instructions","4","84215","0.0-4.0","D7D24397C74848A5A274DC63D10B5B5C","019d6b08-50f8-79d6-9bdf-54994f8a594d","019d6ae6-5d89-74c6-b581-3918d1816346","[{""page_index"":0,""viewing_time"":6971}]","6972","","","","","","","","","","","","","",""
"","","","","","instructions","5","89275","0.0-5.0","D7D24397C74848A5A274DC63D10B5B5C","019d6b08-50f8-79d6-9bdf-54994f8a594d","019d6ae6-5d89-74c6-b581-3918d1816346","[{""page_index"":0,""viewing_time"":5060}]","5060","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","93276","0.0-6.0","D7D24397C74848A5A274DC63D10B5B5C","019d6b08-50f8-79d6-9bdf-54994f8a594d","019d6ae6-5d89-74c6-b581-3918d1816346","","null","
            <div class=""stimulus-container"">
                <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                <div class=""question-area""></div> 
            </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","7","95779","0.0-7.0","D7D24397C74848A5A274DC63D10B5B5C","019d6b08-50f8-79d6-9bdf-54994f8a594d","019d6ae6-5d89-74c6-b581-3918d1816346","","2503","
            <div class=""stimulus-container"">
                <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                </div>
            </div>","0","example_question","1","","","","","","","","","",""
"","","","","","html-keyboard-response","8","99780","0.0-8.0","D7D24397C74848A5A274DC63D10B5B5C","019d6b08-50f8-79d6-9bdf-54994f8a594d","019d6ae6-5d89-74c6-b581-3918d1816346","","null","
            <div class=""stimulus-container"">
                <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                <div class=""question-area""></div> 
            </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","9","100731","0.0-9.0","D7D24397C74848A5A274DC63D10B5B5C","019d6b08-50f8-79d6-9bdf-54994f8a594d","019d6ae6-5d89-74c6-b581-3918d1816346","","950","
            <div class=""stimulus-container"">
                <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                </div>
            </div>","0","example_question","2","","","","","","","","","",""
"","","","","","html-keyboard-response","10","104732","0.0-10.0","D7D24397C74848A5A274DC63D10B5B5C","019d6b08-50f8-79d6-9bdf-54994f8a594d","019d6ae6-5d89-74c6-b581-3918d1816346","","null","
            <div class=""stimulus-container"">
                <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                <div class=""question-area""></div> 
            </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","11","105511","0.0-11.0","D7D24397C74848A5A274DC63D10B5B5C","019d6b08-50f8-79d6-9bdf-54994f8a594d","019d6ae6-5d89-74c6-b581-3918d1816346","","778","
            <div class=""stimulus-container"">
                <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                </div>
            </div>","0","example_question","3","","","","","","","","","",""
"","","","","","html-keyboard-response","12","109512","0.0-12.0","D7D24397C74848A5A274DC63D10B5B5C","019d6b08-50f8-79d6-9bdf-54994f8a594d","019d6ae6-5d89-74c6-b581-3918d1816346","","null","
            <div class=""stimulus-container"">
                <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                <div class=""question-area""></div> 
            </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","13","110107","0.0-13.0","D7D24397C74848A5A274DC63D10B5B5C","019d6b08-50f8-79d6-9bdf-54994f8a594d","019d6ae6-5d89-74c6-b581-3918d1816346","","594","
            <div class=""stimulus-container"">
                <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                </div>
            </div>","0","example_question","4","","","","","","","","","",""
"","","","","","instructions","14","111565","0.0-14.0","D7D24397C74848A5A274DC63D10B5B5C","019d6b08-50f8-79d6-9bdf-54994f8a594d","019d6ae6-5d89-74c6-b581-3918d1816346","[{""page_index"":0,""viewing_time"":1458}]","1458","","","","","","","","","","","","","",""
"","","","","","instructions","15","116793","0.0-15.0","D7D24397C74848A5A274DC63D10B5B5C","019d6b08-50f8-79d6-9bdf-54994f8a594d","019d6ae6-5d89-74c6-b581-3918d1816346","[{""page_index"":0,""viewing_time"":5228}]","5228","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","16","121794","0.0-16.0","D7D24397C74848A5A274DC63D10B5B5C","019d6b08-50f8-79d6-9bdf-54994f8a594d","019d6ae6-5d89-74c6-b581-3918d1816346","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","",""
"","","","","","html-keyboard-response","17","126795","0.0-17.0","D7D24397C74848A5A274DC63D10B5B5C","019d6b08-50f8-79d6-9bdf-54994f8a594d","019d6ae6-5d89-74c6-b581-3918d1816346","","null","
                <div class=""stimulus-container"">
                    <img src=""semantic_sequence_notimeline/clothing_semantic/clothing_semantic_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","18","128039","0.0-18.0","D7D24397C74848A5A274DC63D10B5B5C","019d6b08-50f8-79d6-9bdf-54994f8a594d","019d6ae6-5d89-74c6-b581-3918d1816346","","1243","
                <div class=""stimulus-container"">
                    <img src=""semantic_sequence_notimeline/clothing_semantic/clothing_semantic_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","1","clothing_semantic","semantic_sequence_notimeline","chronological","","","","","","",""
"","","","","","html-keyboard-response","19","133039","0.0-19.0","D7D24397C74848A5A274DC63D10B5B5C","019d6b08-50f8-79d6-9bdf-54994f8a594d","019d6ae6-5d89-74c6-b581-3918d1816346","","null","
                <div class=""stimulus-container"">
                    <img src=""semantic_sequence_notimeline/clothing_semantic/clothing_semantic_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","20","133827","0.0-20.0","D7D24397C74848A5A274DC63D10B5B5C","019d6b08-50f8-79d6-9bdf-54994f8a594d","019d6ae6-5d89-74c6-b581-3918d1816346","","787","
                <div class=""stimulus-container"">
                    <img src=""semantic_sequence_notimeline/clothing_semantic/clothing_semantic_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","2","clothing_semantic","semantic_sequence_notimeline","chronological","","","","","","",""
"","","","","","html-keyboard-response","21","138828","0.0-21.0","D7D24397C74848A5A274DC63D10B5B5C","019d6b08-50f8-79d6-9bdf-54994f8a594d","019d6ae6-5d89-74c6-b581-3918d1816346","","null","
                <div class=""stimulus-container"">
                    <img src=""semantic_sequence_notimeline/clothing_semantic/clothing_semantic_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","22","139355","0.0-22.0","D7D24397C74848A5A274DC63D10B5B5C","019d6b08-50f8-79d6-9bdf-54994f8a594d","019d6ae6-5d89-74c6-b581-3918d1816346","","527","
                <div class=""stimulus-container"">
                    <img src=""semantic_sequence_notimeline/clothing_semantic/clothing_semantic_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","3","clothing_semantic","semantic_sequence_notimeline","chronological","","","","","","",""
"","","","","","html-keyboard-response","23","144357","0.0-23.0","D7D24397C74848A5A274DC63D10B5B5C","019d6b08-50f8-79d6-9bdf-54994f8a594d","019d6ae6-5d89-74c6-b581-3918d1816346","","null","
                <div class=""stimulus-container"">
                    <img src=""semantic_sequence_notimeline/clothing_semantic/clothing_semantic_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","24","145837","0.0-24.0","D7D24397C74848A5A274DC63D10B5B5C","019d6b08-50f8-79d6-9bdf-54994f8a594d","019d6ae6-5d89-74c6-b581-3918d1816346","","1480","
                <div class=""stimulus-container"">
                    <img src=""semantic_sequence_notimeline/clothing_semantic/clothing_semantic_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","4","clothing_semantic","semantic_sequence_notimeline","chronological","","","","","","",""
"","","","","","html-keyboard-response","25","150838","0.0-25.0","D7D24397C74848A5A274DC63D10B5B5C","019d6b08-50f8-79d6-9bdf-54994f8a594d","019d6ae6-5d89-74c6-b581-3918d1816346","","null","
                <div class=""stimulus-container"">
                    <img src=""semantic_sequence_notimeline/clothing_semantic/clothing_semantic_5.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","26","151635","0.0-26.0","D7D24397C74848A5A274DC63D10B5B5C","019d6b08-50f8-79d6-9bdf-54994f8a594d","019d6ae6-5d89-74c6-b581-3918d1816346","","797","
                <div class=""stimulus-container"">
                    <img src=""semantic_sequence_notimeline/clothing_semantic/clothing_semantic_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","5","clothing_semantic","semantic_sequence_notimeline","chronological","","","","","","",""
"","","","","","html-keyboard-response","27","156635","0.0-27.0","D7D24397C74848A5A274DC63D10B5B5C","019d6b08-50f8-79d6-9bdf-54994f8a594d","019d6ae6-5d89-74c6-b581-3918d1816346","","null","
                <div class=""stimulus-container"">
                    <img src=""semantic_sequence_notimeline/clothing_semantic/clothing_semantic_6.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","28","157515","0.0-28.0","D7D24397C74848A5A274DC63D10B5B5C","019d6b08-50f8-79d6-9bdf-54994f8a594d","019d6ae6-5d89-74c6-b581-3918d1816346","","879","
                <div class=""stimulus-container"">
                    <img src=""semantic_sequence_notimeline/clothing_semantic/clothing_semantic_6.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","6","clothing_semantic","semantic_sequence_notimeline","chronological","","","","","","",""
"","","","","","html-keyboard-response","29","162516","0.0-29.0","D7D24397C74848A5A274DC63D10B5B5C","019d6b08-50f8-79d6-9bdf-54994f8a594d","019d6ae6-5d89-74c6-b581-3918d1816346","","null","
                <div class=""stimulus-container"">
                    <img src=""semantic_sequence_notimeline/clothing_semantic/clothing_semantic_7.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","30","163717","0.0-30.0","D7D24397C74848A5A274DC63D10B5B5C","019d6b08-50f8-79d6-9bdf-54994f8a594d","019d6ae6-5d89-74c6-b581-3918d1816346","","1200","
                <div class=""stimulus-container"">
                    <img src=""semantic_sequence_notimeline/clothing_semantic/clothing_semantic_7.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","7","clothing_semantic","semantic_sequence_notimeline","chronological","","","","","","",""
"","","","","","html-keyboard-response","31","168718","0.0-31.0","D7D24397C74848A5A274DC63D10B5B5C","019d6b08-50f8-79d6-9bdf-54994f8a594d","019d6ae6-5d89-74c6-b581-3918d1816346","","null","
                <div class=""stimulus-container"">
                    <img src=""semantic_sequence_notimeline/clothing_semantic/clothing_semantic_8.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","32","170843","0.0-32.0","D7D24397C74848A5A274DC63D10B5B5C","019d6b08-50f8-79d6-9bdf-54994f8a594d","019d6ae6-5d89-74c6-b581-3918d1816346","","2124","
                <div class=""stimulus-container"">
                    <img src=""semantic_sequence_notimeline/clothing_semantic/clothing_semantic_8.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","8","clothing_semantic","semantic_sequence_notimeline","chronological","","","","","","",""
"","","","","","html-keyboard-response","33","175844","0.0-33.0","D7D24397C74848A5A274DC63D10B5B5C","019d6b08-50f8-79d6-9bdf-54994f8a594d","019d6ae6-5d89-74c6-b581-3918d1816346","","null","
                <div class=""stimulus-container"">
                    <img src=""semantic_sequence_notimeline/clothing_semantic/clothing_semantic_9.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","34","176471","0.0-34.0","D7D24397C74848A5A274DC63D10B5B5C","019d6b08-50f8-79d6-9bdf-54994f8a594d","019d6ae6-5d89-74c6-b581-3918d1816346","","626","
                <div class=""stimulus-container"">
                    <img src=""semantic_sequence_notimeline/clothing_semantic/clothing_semantic_9.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","9","clothing_semantic","semantic_sequence_notimeline","chronological","","","","","","",""
"","","","","","html-keyboard-response","35","181472","0.0-35.0","D7D24397C74848A5A274DC63D10B5B5C","019d6b08-50f8-79d6-9bdf-54994f8a594d","019d6ae6-5d89-74c6-b581-3918d1816346","","null","
                <div class=""stimulus-container"">
                    <img src=""semantic_sequence_notimeline/clothing_semantic/clothing_semantic_ten.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
