"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","presentation_order","valuable_image_index","reward_type","target_X","l_dist","r_dist","chosen_image_index","selected_after_X","correct_choice"
"true","false","[]","[]","[]","preload","0","16903","0.0-0.0","0403619B5ED848A0A79ABA081779E95B","019d666a-ece3-76a0-9454-71cda89629c1","019d6630-2071-75cb-8026-6699844a2719","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","19571","0.0-1.0","0403619B5ED848A0A79ABA081779E95B","019d666a-ece3-76a0-9454-71cda89629c1","019d6630-2071-75cb-8026-6699844a2719","[{""page_index"":0,""viewing_time"":2667}]","2668","","","","","","","","","","","","","","",""
"","","","","","instructions","2","28153","0.0-2.0","0403619B5ED848A0A79ABA081779E95B","019d666a-ece3-76a0-9454-71cda89629c1","019d6630-2071-75cb-8026-6699844a2719","[{""page_index"":0,""viewing_time"":8581}]","8582","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","3","53738","0.0-3.0","0403619B5ED848A0A79ABA081779E95B","019d666a-ece3-76a0-9454-71cda89629c1","019d6630-2071-75cb-8026-6699844a2719","","24583","","","","","","","","","","","","","","",""
"","","","","","instructions","4","78003","0.0-4.0","0403619B5ED848A0A79ABA081779E95B","019d666a-ece3-76a0-9454-71cda89629c1","019d6630-2071-75cb-8026-6699844a2719","[{""page_index"":0,""viewing_time"":24264}]","24265","","","","","","","","","","","","","","",""
"","","","","","instructions","5","84469","0.0-5.0","0403619B5ED848A0A79ABA081779E95B","019d666a-ece3-76a0-9454-71cda89629c1","019d6630-2071-75cb-8026-6699844a2719","[{""page_index"":0,""viewing_time"":6466}]","6466","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","88473","0.0-6.0","0403619B5ED848A0A79ABA081779E95B","019d666a-ece3-76a0-9454-71cda89629c1","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","7","91477","0.0-7.0","0403619B5ED848A0A79ABA081779E95B","019d666a-ece3-76a0-9454-71cda89629c1","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","null","example_question","1","","","","","","","","","","",""
"","","","","","html-keyboard-response","8","95479","0.0-8.0","0403619B5ED848A0A79ABA081779E95B","019d666a-ece3-76a0-9454-71cda89629c1","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","9","96136","0.0-9.0","0403619B5ED848A0A79ABA081779E95B","019d666a-ece3-76a0-9454-71cda89629c1","019d6630-2071-75cb-8026-6699844a2719","","655","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","","","","","","",""
