"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","valuable_image_index","reward_type","correct_choice","chosen_image_index","target_X"
"true","false","[]","[]","[]","preload","0","14964","0.0-0.0","AC5B52521F2D43CD8FD6871C57EBAE06","019cf866-c181-7b20-bda0-d6b863aafd66","019cf855-66fc-7d76-a612-8313d2c5c123","","","","","","","","","","","","",""
"","","","","","instructions","1","37081","0.0-1.0","AC5B52521F2D43CD8FD6871C57EBAE06","019cf866-c181-7b20-bda0-d6b863aafd66","019cf855-66fc-7d76-a612-8313d2c5c123","[{""page_index"":0,""viewing_time"":22111}]","22111","","","","","","","","","","",""
"","","","","","instructions","2","46724","0.0-2.0","AC5B52521F2D43CD8FD6871C57EBAE06","019cf866-c181-7b20-bda0-d6b863aafd66","019cf855-66fc-7d76-a612-8313d2c5c123","[{""page_index"":0,""viewing_time"":9641}]","9642","","","","","","","","","","",""
"true","","","","","fullscreen","3","49645","0.0-3.0","AC5B52521F2D43CD8FD6871C57EBAE06","019cf866-c181-7b20-bda0-d6b863aafd66","019cf855-66fc-7d76-a612-8313d2c5c123","","1904","","","","","","","","","","",""
"","","","","","instructions","4","55887","0.0-4.0","AC5B52521F2D43CD8FD6871C57EBAE06","019cf866-c181-7b20-bda0-d6b863aafd66","019cf855-66fc-7d76-a612-8313d2c5c123","[{""page_index"":0,""viewing_time"":6240}]","6241","","","","","","","","","","",""
"","","","","","instructions","5","62480","0.0-5.0","AC5B52521F2D43CD8FD6871C57EBAE06","019cf866-c181-7b20-bda0-d6b863aafd66","019cf855-66fc-7d76-a612-8313d2c5c123","[{""page_index"":0,""viewing_time"":6592}]","6592","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","66483","0.0-6.0","AC5B52521F2D43CD8FD6871C57EBAE06","019cf866-c181-7b20-bda0-d6b863aafd66","019cf855-66fc-7d76-a612-8313d2c5c123","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","7","69251","0.0-7.0","AC5B52521F2D43CD8FD6871C57EBAE06","019cf866-c181-7b20-bda0-d6b863aafd66","019cf855-66fc-7d76-a612-8313d2c5c123","","2766","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","","","",""
"","","","","","html-keyboard-response","8","73253","0.0-8.0","AC5B52521F2D43CD8FD6871C57EBAE06","019cf866-c181-7b20-bda0-d6b863aafd66","019cf855-66fc-7d76-a612-8313d2c5c123","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","9","74277","0.0-9.0","AC5B52521F2D43CD8FD6871C57EBAE06","019cf866-c181-7b20-bda0-d6b863aafd66","019cf855-66fc-7d76-a612-8313d2c5c123","","1022","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","1","example_question","2","","","","","","",""
"","","","","","html-keyboard-response","10","78279","0.0-10.0","AC5B52521F2D43CD8FD6871C57EBAE06","019cf866-c181-7b20-bda0-d6b863aafd66","019cf855-66fc-7d76-a612-8313d2c5c123","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","11","79208","0.0-11.0","AC5B52521F2D43CD8FD6871C57EBAE06","019cf866-c181-7b20-bda0-d6b863aafd66","019cf855-66fc-7d76-a612-8313d2c5c123","","928","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","","","",""
"","","","","","html-keyboard-response","12","83211","0.0-12.0","AC5B52521F2D43CD8FD6871C57EBAE06","019cf866-c181-7b20-bda0-d6b863aafd66","019cf855-66fc-7d76-a612-8313d2c5c123","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","13","83902","0.0-13.0","AC5B52521F2D43CD8FD6871C57EBAE06","019cf866-c181-7b20-bda0-d6b863aafd66","019cf855-66fc-7d76-a612-8313d2c5c123","","690","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","4","","","","","","",""
"","","","","","instructions","14","85783","0.0-14.0","AC5B52521F2D43CD8FD6871C57EBAE06","019cf866-c181-7b20-bda0-d6b863aafd66","019cf855-66fc-7d76-a612-8313d2c5c123","[{""page_index"":0,""viewing_time"":1880}]","1880","","","","","","","","","","",""
"","","","","","instructions","15","91783","0.0-15.0","AC5B52521F2D43CD8FD6871C57EBAE06","019cf866-c181-7b20-bda0-d6b863aafd66","019cf855-66fc-7d76-a612-8313d2c5c123","[{""page_index"":0,""viewing_time"":5999}]","5999","","","","","","","","","","",""
"","","","","","html-keyboard-response","16","92785","0.0-16.0","AC5B52521F2D43CD8FD6871C57EBAE06","019cf866-c181-7b20-bda0-d6b863aafd66","019cf855-66fc-7d76-a612-8313d2c5c123","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","",""
