"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","task","folder","sequence_type","img_idx","value","version","comparison_type","block_story","block_info","left_path","right_path"
"true","false","[]","[]","[]","preload","0","1514","0.0-0.0","","","","","","","","","","","","","","",""
"","","","","","instructions","1","14408","0.0-1.0","[{""page_index"":0,""viewing_time"":12893}]","12893","","","","","","","","","","","","",""
"","","","","","instructions","2","24910","0.0-2.0","[{""page_index"":0,""viewing_time"":10501}]","10501","","","","","","","","","","","","",""
"true","","","","","fullscreen","3","29504","0.0-3.0","","3574","","","","","","","","","","","","",""
"","","","","","instructions","4","37430","0.0-4.0","[{""page_index"":0,""viewing_time"":7924}]","7924","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","5","39432","0.0-5.0","","null","<div class=""transition-square""></div>","null","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","44447","0.0-6.0","","null","<div class=""stimulus-container""><img src=""images_story_vs_info/info_2_1.png"" class=""exp-image""><div class=""question-area""></div></div>","null","","","","","","","","","","",""
"","","","","","html-button-response","7","47461","0.0-7.0","","null","<div class=""stimulus-container""><img src=""images_story_vs_info/info_2_1.png"" class=""exp-image""><div class=""question-area""><p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in the description or image?</p></div></div>","null","observation","info_2","info","1","","","","","","",""
"","","","","","html-keyboard-response","8","52470","0.0-8.0","","null","<div class=""stimulus-container""><img src=""images_story_vs_info/info_2_2.png"" class=""exp-image""><div class=""question-area""></div></div>","null","","","","","","","","","","",""
"","","","","","html-button-response","9","53210","0.0-9.0","","738","<div class=""stimulus-container""><img src=""images_story_vs_info/info_2_2.png"" class=""exp-image""><div class=""question-area""><p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in the description or image?</p></div></div>","1","observation","info_2","info","2","","","","","","",""
"","","","","","html-keyboard-response","10","58226","0.0-10.0","","null","<div class=""stimulus-container""><img src=""images_story_vs_info/info_2_3.png"" class=""exp-image""><div class=""question-area""></div></div>","null","","","","","","","","","","",""
"","","","","","html-button-response","11","59070","0.0-11.0","","843","<div class=""stimulus-container""><img src=""images_story_vs_info/info_2_3.png"" class=""exp-image""><div class=""question-area""><p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in the description or image?</p></div></div>","1","observation","info_2","info","3","","","","","","",""
"","","","","","html-keyboard-response","12","64074","0.0-12.0","","null","<div class=""stimulus-container""><img src=""images_story_vs_info/info_2_4.png"" class=""exp-image""><div class=""question-area""></div></div>","null","","","","","","","","","","",""
"","","","","","html-button-response","13","65213","0.0-13.0","","1137","<div class=""stimulus-container""><img src=""images_story_vs_info/info_2_4.png"" class=""exp-image""><div class=""question-area""><p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in the description or image?</p></div></div>","1","observation","info_2","info","4","","","","","","",""
"","","","","","html-keyboard-response","14","70216","0.0-14.0","","null","<div class=""stimulus-container""><img src=""images_story_vs_info/info_2_5.png"" class=""exp-image""><div class=""question-area""></div></div>","null","","","","","","","","","","",""
"","","","","","html-button-response","15","71008","0.0-15.0","","791","<div class=""stimulus-container""><img src=""images_story_vs_info/info_2_5.png"" class=""exp-image""><div class=""question-area""><p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in the description or image?</p></div></div>","1","observation","info_2","info","5","","","","","","",""
