"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","folder","sequence_type","valuable_image_index","reward_type","distance_from_x","target_X","chosen_image_index","is_x_plus_dist","correct_choice"
"true","false","[]","[]","[]","preload","0","2614","0.0-0.0","63839E737CA3495587124E97F9BF8973","019dad14-3405-760b-bae4-392425c464c7","019dacfd-3d5e-7f0e-9535-61b14ca20378","","","","","","","","","","","","","",""
"","","","","","instructions","1","4005","0.0-1.0","63839E737CA3495587124E97F9BF8973","019dad14-3405-760b-bae4-392425c464c7","019dacfd-3d5e-7f0e-9535-61b14ca20378","[{""page_index"":0,""viewing_time"":1391}]","1391","","","","","","","","","","","",""
"","","","","","instructions","2","6230","0.0-2.0","63839E737CA3495587124E97F9BF8973","019dad14-3405-760b-bae4-392425c464c7","019dacfd-3d5e-7f0e-9535-61b14ca20378","[{""page_index"":0,""viewing_time"":2224}]","2224","","","","","","","","","","","",""
"true","","","","","fullscreen","3","8446","0.0-3.0","63839E737CA3495587124E97F9BF8973","019dad14-3405-760b-bae4-392425c464c7","019dacfd-3d5e-7f0e-9535-61b14ca20378","","1205","","","","","","","","","","","",""
"","","","","","instructions","4","9549","0.0-4.0","63839E737CA3495587124E97F9BF8973","019dad14-3405-760b-bae4-392425c464c7","019dacfd-3d5e-7f0e-9535-61b14ca20378","[{""page_index"":0,""viewing_time"":1102}]","1103","","","","","","","","","","","",""
"","","","","","instructions","5","14256","0.0-5.0","63839E737CA3495587124E97F9BF8973","019dad14-3405-760b-bae4-392425c464c7","019dacfd-3d5e-7f0e-9535-61b14ca20378","[{""page_index"":0,""viewing_time"":4706}]","4706","","","","","","","","","","","",""
"","","","","","html-button-response","6","16900","0.0-6.0","63839E737CA3495587124E97F9BF8973","019dad14-3405-760b-bae4-392425c464c7","019dacfd-3d5e-7f0e-9535-61b14ca20378","","2643","
            <div class=""stimulus-container"">
                <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_7.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","visiting_cities_semantic","","","","","","","",""
"","","","","","html-keyboard-response","7","24902","0.0-7.0","63839E737CA3495587124E97F9BF8973","019dad14-3405-760b-bae4-392425c464c7","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_7.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/gray.png"" style=""width: 150px; height: 150px; border: 5px solid grey; border-radius: 15px;"">
                    <p style=""color: grey; font-weight: bold; font-size: 28px; margin-top: 15px;"">NEUTRAL VALUE</p>
                </div>
            </div>","null","part2_value_learning","visiting_cities_semantic","semantic_sequence","7","neutral","","","","",""
"","","","","","html-keyboard-response","8","29913","0.0-8.0","63839E737CA3495587124E97F9BF8973","019dad14-3405-760b-bae4-392425c464c7","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","9","31710","0.0-9.0","63839E737CA3495587124E97F9BF8973","019dad14-3405-760b-bae4-392425c464c7","019dacfd-3d5e-7f0e-9535-61b14ca20378","","1796","
            <div class=""stimulus-container"">
                <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_5.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","self_care_activities_semantic","","","","","","","",""
"","","","","","html-keyboard-response","10","39713","0.0-10.0","63839E737CA3495587124E97F9BF8973","019dad14-3405-760b-bae4-392425c464c7","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_5.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/dollar.png"" style=""width: 150px; height: 150px; border: 5px solid green; border-radius: 15px;"">
                    <p style=""color: green; font-weight: bold; font-size: 28px; margin-top: 15px;"">WORTH MONEY</p>
                </div>
            </div>","null","part2_value_learning","self_care_activities_semantic","semantic_sequence","5","valuable","","","","",""
"","","","","","html-keyboard-response","11","44714","0.0-11.0","63839E737CA3495587124E97F9BF8973","019dad14-3405-760b-bae4-392425c464c7","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","12","46350","0.0-12.0","63839E737CA3495587124E97F9BF8973","019dad14-3405-760b-bae4-392425c464c7","019dacfd-3d5e-7f0e-9535-61b14ca20378","","1635","
            <div class=""stimulus-container"">
                <img src=""images/semantic_sequence/housework_semantic/housework_semantic_6.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","housework_semantic","","","","","","","",""
"","","","","","html-keyboard-response","13","54362","0.0-13.0","63839E737CA3495587124E97F9BF8973","019dad14-3405-760b-bae4-392425c464c7","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/semantic_sequence/housework_semantic/housework_semantic_6.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/dollar.png"" style=""width: 150px; height: 150px; border: 5px solid green; border-radius: 15px;"">
                    <p style=""color: green; font-weight: bold; font-size: 28px; margin-top: 15px;"">WORTH MONEY</p>
                </div>
            </div>","null","part2_value_learning","housework_semantic","semantic_sequence","6","valuable","","","","",""
"","","","","","html-keyboard-response","14","59378","0.0-14.0","63839E737CA3495587124E97F9BF8973","019dad14-3405-760b-bae4-392425c464c7","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","15","64705","0.0-15.0","63839E737CA3495587124E97F9BF8973","019dad14-3405-760b-bae4-392425c464c7","019dacfd-3d5e-7f0e-9535-61b14ca20378","","5327","
            <div class=""stimulus-container"">
                <img src=""images/causal_sequence/coin_causal/coin_causal_4.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","coin_causal","","","","","","","",""
