"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","valuable_image_index","valuable_X","chosen_image_index","distance_from_X"
"false","false","[]","[]","[]","preload","0","20828","0.0-0.0","D68252FE52034B9FBBBE7EF8B658F528","019ce7b8-ca15-7838-952a-828dd6b84ca7","019ce7a0-0965-7aa7-a556-174d32a8e773","","","","","","","","","","",""
"","","","","","instructions","1","23700","0.0-1.0","D68252FE52034B9FBBBE7EF8B658F528","019ce7b8-ca15-7838-952a-828dd6b84ca7","019ce7a0-0965-7aa7-a556-174d32a8e773","[{""page_index"":0,""viewing_time"":2871}]","2871","","","","","","","","",""
"","","","","","instructions","2","25970","0.0-2.0","D68252FE52034B9FBBBE7EF8B658F528","019ce7b8-ca15-7838-952a-828dd6b84ca7","019ce7a0-0965-7aa7-a556-174d32a8e773","[{""page_index"":0,""viewing_time"":2270}]","2270","","","","","","","","",""
"true","","","","","fullscreen","3","28047","0.0-3.0","D68252FE52034B9FBBBE7EF8B658F528","019ce7b8-ca15-7838-952a-828dd6b84ca7","019ce7a0-0965-7aa7-a556-174d32a8e773","","1071","","","","","","","","",""
"","","","","","instructions","4","36913","0.0-4.0","D68252FE52034B9FBBBE7EF8B658F528","019ce7b8-ca15-7838-952a-828dd6b84ca7","019ce7a0-0965-7aa7-a556-174d32a8e773","[{""page_index"":0,""viewing_time"":8866}]","8866","","","","","","","","",""
"","","","","","instructions","5","46011","0.0-5.0","D68252FE52034B9FBBBE7EF8B658F528","019ce7b8-ca15-7838-952a-828dd6b84ca7","019ce7a0-0965-7aa7-a556-174d32a8e773","[{""page_index"":0,""viewing_time"":9097}]","9097","","","","","","","","",""
"","","","","","html-keyboard-response","6","50026","0.0-6.0","D68252FE52034B9FBBBE7EF8B658F528","019ce7b8-ca15-7838-952a-828dd6b84ca7","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","7","52377","0.0-7.0","D68252FE52034B9FBBBE7EF8B658F528","019ce7b8-ca15-7838-952a-828dd6b84ca7","019ce7a0-0965-7aa7-a556-174d32a8e773","","2349","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","",""
"","","","","","html-keyboard-response","8","56384","0.0-8.0","D68252FE52034B9FBBBE7EF8B658F528","019ce7b8-ca15-7838-952a-828dd6b84ca7","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","9","58133","0.0-9.0","D68252FE52034B9FBBBE7EF8B658F528","019ce7b8-ca15-7838-952a-828dd6b84ca7","019ce7a0-0965-7aa7-a556-174d32a8e773","","1748","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","1","example_question","2","","","","",""
