"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","presentation_order","valuable_image_index","reward_type","target_X","l_dist","r_dist","chosen_image_index","selected_after_X","correct_choice"
"true","false","[]","[]","[]","preload","0","25192","0.0-0.0","B0AB6925710B40558C4428B71ABE8ED0","019d666f-e466-7408-9c5a-f722e94cfa78","019d6630-2071-75cb-8026-6699844a2719","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","38730","0.0-1.0","B0AB6925710B40558C4428B71ABE8ED0","019d666f-e466-7408-9c5a-f722e94cfa78","019d6630-2071-75cb-8026-6699844a2719","[{""page_index"":0,""viewing_time"":13535}]","13537","","","","","","","","","","","","","","",""
"","","","","","instructions","2","60096","0.0-2.0","B0AB6925710B40558C4428B71ABE8ED0","019d666f-e466-7408-9c5a-f722e94cfa78","019d6630-2071-75cb-8026-6699844a2719","[{""page_index"":0,""viewing_time"":21364}]","21364","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","3","64115","0.0-3.0","B0AB6925710B40558C4428B71ABE8ED0","019d666f-e466-7408-9c5a-f722e94cfa78","019d6630-2071-75cb-8026-6699844a2719","","3004","","","","","","","","","","","","","","",""
"","","","","","instructions","4","73947","0.0-4.0","B0AB6925710B40558C4428B71ABE8ED0","019d666f-e466-7408-9c5a-f722e94cfa78","019d6630-2071-75cb-8026-6699844a2719","[{""page_index"":0,""viewing_time"":9832}]","9832","","","","","","","","","","","","","","",""
"","","","","","instructions","5","107393","0.0-5.0","B0AB6925710B40558C4428B71ABE8ED0","019d666f-e466-7408-9c5a-f722e94cfa78","019d6630-2071-75cb-8026-6699844a2719","[{""page_index"":0,""viewing_time"":33444}]","33445","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","111400","0.0-6.0","B0AB6925710B40558C4428B71ABE8ED0","019d666f-e466-7408-9c5a-f722e94cfa78","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","7","113922","0.0-7.0","B0AB6925710B40558C4428B71ABE8ED0","019d666f-e466-7408-9c5a-f722e94cfa78","019d6630-2071-75cb-8026-6699844a2719","","2519","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","","","","","","","",""
"","","","","","html-keyboard-response","8","117930","0.0-8.0","B0AB6925710B40558C4428B71ABE8ED0","019d666f-e466-7408-9c5a-f722e94cfa78","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","9","119168","0.0-9.0","B0AB6925710B40558C4428B71ABE8ED0","019d666f-e466-7408-9c5a-f722e94cfa78","019d6630-2071-75cb-8026-6699844a2719","","1234","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","1","example_question","2","","","","","","","","","","",""
