"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","valuable_image_index","reward_type","chosen_image_index","correct_choice"
"true","false","[]","[]","[]","preload","0","12915","0.0-0.0","FF2C447A83B0498EAAEA8C001D2A1086","019cefad-fff4-7796-b0d8-2858f077f925","019cef87-c56d-7b55-9135-c5814367ec25","","","","","","","","","","","",""
"","","","","","instructions","1","18871","0.0-1.0","FF2C447A83B0498EAAEA8C001D2A1086","019cefad-fff4-7796-b0d8-2858f077f925","019cef87-c56d-7b55-9135-c5814367ec25","[{""page_index"":0,""viewing_time"":5954}]","5955","","","","","","","","","",""
"","","","","","instructions","2","25335","0.0-2.0","FF2C447A83B0498EAAEA8C001D2A1086","019cefad-fff4-7796-b0d8-2858f077f925","019cef87-c56d-7b55-9135-c5814367ec25","[{""page_index"":0,""viewing_time"":6463}]","6463","","","","","","","","","",""
"true","","","","","fullscreen","3","28754","0.0-3.0","FF2C447A83B0498EAAEA8C001D2A1086","019cefad-fff4-7796-b0d8-2858f077f925","019cef87-c56d-7b55-9135-c5814367ec25","","2416","","","","","","","","","",""
"","","","","","instructions","4","36277","0.0-4.0","FF2C447A83B0498EAAEA8C001D2A1086","019cefad-fff4-7796-b0d8-2858f077f925","019cef87-c56d-7b55-9135-c5814367ec25","[{""page_index"":0,""viewing_time"":7522}]","7523","","","","","","","","","",""
"","","","","","instructions","5","100468","0.0-5.0","FF2C447A83B0498EAAEA8C001D2A1086","019cefad-fff4-7796-b0d8-2858f077f925","019cef87-c56d-7b55-9135-c5814367ec25","[{""page_index"":0,""viewing_time"":64191}]","64191","","","","","","","","","",""
"","","","","","html-keyboard-response","6","104472","0.0-6.0","FF2C447A83B0498EAAEA8C001D2A1086","019cefad-fff4-7796-b0d8-2858f077f925","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","7","107477","0.0-7.0","FF2C447A83B0498EAAEA8C001D2A1086","019cefad-fff4-7796-b0d8-2858f077f925","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","null","example_question","1","","","","","",""
"","","","","","html-keyboard-response","8","111480","0.0-8.0","FF2C447A83B0498EAAEA8C001D2A1086","019cefad-fff4-7796-b0d8-2858f077f925","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","9","112608","0.0-9.0","FF2C447A83B0498EAAEA8C001D2A1086","019cefad-fff4-7796-b0d8-2858f077f925","019cef87-c56d-7b55-9135-c5814367ec25","","1125","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","1","example_question","2","","","","","",""
"","","","","","html-keyboard-response","10","116610","0.0-10.0","FF2C447A83B0498EAAEA8C001D2A1086","019cefad-fff4-7796-b0d8-2858f077f925","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","11","117351","0.0-11.0","FF2C447A83B0498EAAEA8C001D2A1086","019cefad-fff4-7796-b0d8-2858f077f925","019cef87-c56d-7b55-9135-c5814367ec25","","739","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","","",""
