"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","folder","sequence_type","valuable_image_index","reward_type","distance_from_x","target_X","chosen_image_index","is_x_plus_dist","correct_choice"
"true","false","[]","[]","[]","preload","0","3310","0.0-0.0","DB500201701B429AA08CAE64378B09D9","019db60c-1d68-7629-94ad-010b3cf71e69","019db609-2a35-76b9-807a-e0c4c153f4bb","","","","","","","","","","","","","",""
"","","","","","instructions","1","9684","0.0-1.0","DB500201701B429AA08CAE64378B09D9","019db60c-1d68-7629-94ad-010b3cf71e69","019db609-2a35-76b9-807a-e0c4c153f4bb","[{""page_index"":0,""viewing_time"":6372}]","6373","","","","","","","","","","","",""
"","","","","","instructions","2","12127","0.0-2.0","DB500201701B429AA08CAE64378B09D9","019db60c-1d68-7629-94ad-010b3cf71e69","019db609-2a35-76b9-807a-e0c4c153f4bb","[{""page_index"":0,""viewing_time"":2442}]","2442","","","","","","","","","","","",""
"true","","","","","fullscreen","3","14489","0.0-3.0","DB500201701B429AA08CAE64378B09D9","019db60c-1d68-7629-94ad-010b3cf71e69","019db609-2a35-76b9-807a-e0c4c153f4bb","","1352","","","","","","","","","","","",""
"","","","","","instructions","4","25053","0.0-4.0","DB500201701B429AA08CAE64378B09D9","019db60c-1d68-7629-94ad-010b3cf71e69","019db609-2a35-76b9-807a-e0c4c153f4bb","[{""page_index"":0,""viewing_time"":10563}]","10564","","","","","","","","","","","",""
"","","","","","instructions","5","31812","0.0-5.0","DB500201701B429AA08CAE64378B09D9","019db60c-1d68-7629-94ad-010b3cf71e69","019db609-2a35-76b9-807a-e0c4c153f4bb","[{""page_index"":0,""viewing_time"":6757}]","6758","","","","","","","","","","","",""
"","","","","","html-button-response","6","35604","0.0-6.0","DB500201701B429AA08CAE64378B09D9","019db60c-1d68-7629-94ad-010b3cf71e69","019db609-2a35-76b9-807a-e0c4c153f4bb","","3790","
            <div class=""stimulus-container"">
                <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_5.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","visiting_cities_semantic","","","","","","","",""
"","","","","","html-keyboard-response","7","43611","0.0-7.0","DB500201701B429AA08CAE64378B09D9","019db60c-1d68-7629-94ad-010b3cf71e69","019db609-2a35-76b9-807a-e0c4c153f4bb","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_5.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/gray.png"" style=""width: 150px; height: 150px; border: 5px solid grey; border-radius: 15px;"">
                    <p style=""color: grey; font-weight: bold; font-size: 28px; margin-top: 15px;"">NEUTRAL VALUE</p>
                </div>
            </div>","null","part2_value_learning","visiting_cities_semantic","semantic_sequence","5","neutral","","","","",""
"","","","","","html-keyboard-response","8","48615","0.0-8.0","DB500201701B429AA08CAE64378B09D9","019db60c-1d68-7629-94ad-010b3cf71e69","019db609-2a35-76b9-807a-e0c4c153f4bb","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","9","51262","0.0-9.0","DB500201701B429AA08CAE64378B09D9","019db60c-1d68-7629-94ad-010b3cf71e69","019db609-2a35-76b9-807a-e0c4c153f4bb","","2645","
            <div class=""stimulus-container"">
                <img src=""images/schematic_sequence/interview_scheme/interview_scheme_7.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","interview_scheme","","","","","","","",""
