"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","valuable_image_index","reward_type","chosen_image_index","correct_choice"
"true","false","[]","[]","[]","preload","0","5212","0.0-0.0","3D404EA453E44C2085B0DCF9B08C01B0","019cee76-f747-7e37-a618-cb386e92a0e3","019cee5f-9f1f-7e58-80c1-9ba679249cc3","","","","","","","","","","","",""
"","","","","","instructions","1","8539","0.0-1.0","3D404EA453E44C2085B0DCF9B08C01B0","019cee76-f747-7e37-a618-cb386e92a0e3","019cee5f-9f1f-7e58-80c1-9ba679249cc3","[{""page_index"":0,""viewing_time"":3326}]","3326","","","","","","","","","",""
"","","","","","instructions","2","11951","0.0-2.0","3D404EA453E44C2085B0DCF9B08C01B0","019cee76-f747-7e37-a618-cb386e92a0e3","019cee5f-9f1f-7e58-80c1-9ba679249cc3","[{""page_index"":0,""viewing_time"":3412}]","3412","","","","","","","","","",""
"true","","","","","fullscreen","3","23766","0.0-3.0","3D404EA453E44C2085B0DCF9B08C01B0","019cee76-f747-7e37-a618-cb386e92a0e3","019cee5f-9f1f-7e58-80c1-9ba679249cc3","","10811","","","","","","","","","",""
"","","","","","instructions","4","37877","0.0-4.0","3D404EA453E44C2085B0DCF9B08C01B0","019cee76-f747-7e37-a618-cb386e92a0e3","019cee5f-9f1f-7e58-80c1-9ba679249cc3","[{""page_index"":0,""viewing_time"":14111}]","14111","","","","","","","","","",""
"","","","","","instructions","5","62017","0.0-5.0","3D404EA453E44C2085B0DCF9B08C01B0","019cee76-f747-7e37-a618-cb386e92a0e3","019cee5f-9f1f-7e58-80c1-9ba679249cc3","[{""page_index"":0,""viewing_time"":24139}]","24139","","","","","","","","","",""
"","","","","","html-keyboard-response","6","66020","0.0-6.0","3D404EA453E44C2085B0DCF9B08C01B0","019cee76-f747-7e37-a618-cb386e92a0e3","019cee5f-9f1f-7e58-80c1-9ba679249cc3","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","7","67902","0.0-7.0","3D404EA453E44C2085B0DCF9B08C01B0","019cee76-f747-7e37-a618-cb386e92a0e3","019cee5f-9f1f-7e58-80c1-9ba679249cc3","","1882","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","","",""
"","","","","","html-keyboard-response","8","71904","0.0-8.0","3D404EA453E44C2085B0DCF9B08C01B0","019cee76-f747-7e37-a618-cb386e92a0e3","019cee5f-9f1f-7e58-80c1-9ba679249cc3","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","9","72657","0.0-9.0","3D404EA453E44C2085B0DCF9B08C01B0","019cee76-f747-7e37-a618-cb386e92a0e3","019cee5f-9f1f-7e58-80c1-9ba679249cc3","","752","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","",""
