"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","valuable_image_index","reward_type","valuable_X","chosen_image_index","distance_from_X"
"false","false","[]","[]","[]","preload","0","5894","0.0-0.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","","","","","","","","","","","",""
"","","","","","instructions","1","9291","0.0-1.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","[{""page_index"":0,""viewing_time"":3395}]","3396","","","","","","","","","",""
"","","","","","instructions","2","22568","0.0-2.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","[{""page_index"":0,""viewing_time"":13267}]","13277","","","","","","","","","",""
"true","","","","","fullscreen","3","25245","0.0-3.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","","1672","","","","","","","","","",""
"","","","","","instructions","4","33188","0.0-4.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","[{""page_index"":0,""viewing_time"":7941}]","7942","","","","","","","","","",""
"","","","","","instructions","5","45630","0.0-5.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","[{""page_index"":0,""viewing_time"":12441}]","12442","","","","","","","","","",""
"","","","","","html-keyboard-response","6","49634","0.0-6.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","7","51762","0.0-7.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","","2126","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","","",""
"","","","","","html-keyboard-response","8","55765","0.0-8.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","9","56903","0.0-9.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","","1136","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","1","example_question","2","","","","","",""
"","","","","","html-keyboard-response","10","60906","0.0-10.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","11","61977","0.0-11.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","","1069","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","","",""
"","","","","","html-keyboard-response","12","65980","0.0-12.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","13","66703","0.0-13.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","","721","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","4","","","","","",""
"","","","","","instructions","14","70415","0.0-14.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","[{""page_index"":0,""viewing_time"":3711}]","3712","","","","","","","","","",""
"","","","","","html-keyboard-response","15","71417","0.0-15.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","<div style=""background-color: gray; width: 100vw; height: 100vh;""></div>","null","","","","","","","",""
"","","","","","html-keyboard-response","16","76419","0.0-16.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_1.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","17","77434","0.0-17.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","","1013","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_1.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","1","saving_a_cat_causal","","","","",""
"","","","","","html-keyboard-response","18","82435","0.0-18.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_2.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","19","84241","0.0-19.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","","1804","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_2.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","1","main_causal_task","2","saving_a_cat_causal","","","","",""
"","","","","","html-keyboard-response","20","89242","0.0-20.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_3.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","21","90631","0.0-21.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","","1387","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_3.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","1","main_causal_task","3","saving_a_cat_causal","","","","",""
"","","","","","html-keyboard-response","22","95634","0.0-22.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_4.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","23","96820","0.0-23.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","","1184","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_4.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","4","saving_a_cat_causal","","","","",""
"","","","","","html-keyboard-response","24","101822","0.0-24.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_5.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","25","102803","0.0-25.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","","979","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_5.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","5","saving_a_cat_causal","","","","",""
"","","","","","html-keyboard-response","26","107805","0.0-26.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_6.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","27","108654","0.0-27.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","","847","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_6.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","6","saving_a_cat_causal","","","","",""
"","","","","","html-keyboard-response","28","113657","0.0-28.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_7.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","29","114626","0.0-29.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","","968","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_7.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","7","saving_a_cat_causal","","","","",""
"","","","","","html-keyboard-response","30","119628","0.0-30.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_8.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","31","120454","0.0-31.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","","825","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_8.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","8","saving_a_cat_causal","","","","",""
"","","","","","html-keyboard-response","32","125456","0.0-32.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_9.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","33","127394","0.0-33.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","","1936","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_9.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","9","saving_a_cat_causal","","","","",""
"","","","","","html-keyboard-response","34","128396","0.0-34.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","<div style=""background-color: gray; width: 100vw; height: 100vh;""></div>","null","","","","","","","",""
"","","","","","html-keyboard-response","35","133398","0.0-35.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/museum_causal/museum_causal_1.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","36","134121","0.0-36.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","","722","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/museum_causal/museum_causal_1.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","1","museum_causal","","","","",""
"","","","","","html-keyboard-response","37","139123","0.0-37.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/museum_causal/museum_causal_2.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","38","139928","0.0-38.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","","804","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/museum_causal/museum_causal_2.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","2","museum_causal","","","","",""
"","","","","","html-keyboard-response","39","144930","0.0-39.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/museum_causal/museum_causal_3.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","40","147933","0.0-40.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/museum_causal/museum_causal_3.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","null","main_causal_task","3","museum_causal","","","","",""
"","","","","","html-keyboard-response","41","152936","0.0-41.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/museum_causal/museum_causal_4.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","42","153710","0.0-42.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","","772","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/museum_causal/museum_causal_4.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","1","main_causal_task","4","museum_causal","","","","",""
"","","","","","html-keyboard-response","43","158713","0.0-43.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/museum_causal/museum_causal_5.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","44","159583","0.0-44.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","","869","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/museum_causal/museum_causal_5.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","5","museum_causal","","","","",""
"","","","","","html-keyboard-response","45","164585","0.0-45.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/museum_causal/museum_causal_6.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","46","165713","0.0-46.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","","1127","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/museum_causal/museum_causal_6.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","6","museum_causal","","","","",""
"","","","","","html-keyboard-response","47","170716","0.0-47.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/museum_causal/museum_causal_7.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","48","171789","0.0-48.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","","1071","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/museum_causal/museum_causal_7.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","1","main_causal_task","7","museum_causal","","","","",""
"","","","","","html-keyboard-response","49","176792","0.0-49.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/museum_causal/museum_causal_8.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","50","178641","0.0-50.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","","1846","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/museum_causal/museum_causal_8.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","8","museum_causal","","","","",""
"","","","","","html-keyboard-response","51","183643","0.0-51.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/museum_causal/museum_causal_9.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","52","184658","0.0-52.0","894602A1E5BC4A0AB9372BD1E15F9529","019ce878-5abf-7aa9-976d-45794bdc303a","019ce875-66c2-7f0b-b5e8-086c75889f84","","1013","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/museum_causal/museum_causal_9.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","1","main_causal_task","9","museum_causal","","","","",""
