"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","experiment","view_history","rt","stimulus","response","task","folder","order_direction","causality_condition","s1_index","s2_index","reward_condition","rewarded_folder","neutral_folder","rewarded_original_order","neutral_original_order","rewarded_causality","neutral_causality","chose_associated_reward"
"true","false","[]","[]","[]","preload","0","171169","0.0-0.0","ABF8A837C6304072B2DB1E69854C9747","01a084d9-92e9-70d6-9a8f-ffcfa87baedd","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","270092","0.0-1.0","ABF8A837C6304072B2DB1E69854C9747","01a084d9-92e9-70d6-9a8f-ffcfa87baedd","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","[{""page_index"":0,""viewing_time"":25705},{""page_index"":1,""viewing_time"":73215}]","98921","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","2","275515","0.0-2.0","ABF8A837C6304072B2DB1E69854C9747","01a084d9-92e9-70d6-9a8f-ffcfa87baedd","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","4414","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","295756","0.0-3.0","ABF8A837C6304072B2DB1E69854C9747","01a084d9-92e9-70d6-9a8f-ffcfa87baedd","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","[{""page_index"":0,""viewing_time"":20239}]","20239","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","4","297768","0.0-4.0","ABF8A837C6304072B2DB1E69854C9747","01a084d9-92e9-70d6-9a8f-ffcfa87baedd","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div class=""stimulus-container""><img src=""images/causal_sequence/the_performance_causal/the_performance_causal_1.png"" class=""exp-image""></div>","null","practice_S1","the_performance_causal","","","","","","","","","","","",""
"","","","","","html-keyboard-response","5","298786","0.0-5.0","ABF8A837C6304072B2DB1E69854C9747","01a084d9-92e9-70d6-9a8f-ffcfa87baedd","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div class=""fixation"">+</div>","null","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","300800","0.0-6.0","ABF8A837C6304072B2DB1E69854C9747","01a084d9-92e9-70d6-9a8f-ffcfa87baedd","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div class=""stimulus-container""><img src=""images/causal_sequence/the_performance_causal/the_performance_causal_2.png"" class=""exp-image""></div>","null","practice_S2","the_performance_causal","","","","","","","","","","","",""
"","","","","","html-button-response","7","303815","0.0-7.0","ABF8A837C6304072B2DB1E69854C9747","01a084d9-92e9-70d6-9a8f-ffcfa87baedd","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","
            <div class=""stimulus-container"">
                <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_2.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Was there a person in either of the images?</p>
                </div>
            </div>","null","practice_attention_check","the_performance_causal","","","","","","","","","","","",""
"","","","","","html-keyboard-response","8","305333","0.0-8.0","ABF8A837C6304072B2DB1E69854C9747","01a084d9-92e9-70d6-9a8f-ffcfa87baedd","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","9","307362","0.0-9.0","ABF8A837C6304072B2DB1E69854C9747","01a084d9-92e9-70d6-9a8f-ffcfa87baedd","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div class=""stimulus-container""><img src=""images/causal_sequence/museum_causal/museum_causal_1.png"" class=""exp-image""></div>","null","practice_S1","museum_causal","","","","","","","","","","","",""
"","","","","","html-keyboard-response","10","308378","0.0-10.0","ABF8A837C6304072B2DB1E69854C9747","01a084d9-92e9-70d6-9a8f-ffcfa87baedd","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div class=""fixation"">+</div>","null","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","11","310393","0.0-11.0","ABF8A837C6304072B2DB1E69854C9747","01a084d9-92e9-70d6-9a8f-ffcfa87baedd","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div class=""stimulus-container""><img src=""images/causal_sequence/museum_causal/museum_causal_2.png"" class=""exp-image""></div>","null","practice_S2","museum_causal","","","","","","","","","","","",""
"","","","","","html-button-response","12","313409","0.0-12.0","ABF8A837C6304072B2DB1E69854C9747","01a084d9-92e9-70d6-9a8f-ffcfa87baedd","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","
            <div class=""stimulus-container"">
                <img src=""images/causal_sequence/museum_causal/museum_causal_2.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Was there a person in either of the images?</p>
                </div>
            </div>","null","practice_attention_check","museum_causal","","","","","","","","","","","",""
"","","","","","html-keyboard-response","13","314925","0.0-13.0","ABF8A837C6304072B2DB1E69854C9747","01a084d9-92e9-70d6-9a8f-ffcfa87baedd","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","","",""
"","","","","","instructions","14","321084","0.0-14.0","ABF8A837C6304072B2DB1E69854C9747","01a084d9-92e9-70d6-9a8f-ffcfa87baedd","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","[{""page_index"":0,""viewing_time"":6158}]","6159","","","","","","","","","","","","","","","",""
"","","","","","instructions","15","328852","0.0-15.0","ABF8A837C6304072B2DB1E69854C9747","01a084d9-92e9-70d6-9a8f-ffcfa87baedd","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","[{""page_index"":0,""viewing_time"":7767}]","7768","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","16","330863","0.0-16.0","ABF8A837C6304072B2DB1E69854C9747","01a084d9-92e9-70d6-9a8f-ffcfa87baedd","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div class=""stimulus-container""><img src=""images/causal_sequence/dog_causal/dog_causal_5.png"" class=""exp-image""></div>","null","phase1_S1","dog_causal","descending","high","5","4","","","","","","","",""
"","","","","","html-keyboard-response","17","331879","0.0-17.0","ABF8A837C6304072B2DB1E69854C9747","01a084d9-92e9-70d6-9a8f-ffcfa87baedd","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div class=""fixation"">+</div>","null","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","18","333882","0.0-18.0","ABF8A837C6304072B2DB1E69854C9747","01a084d9-92e9-70d6-9a8f-ffcfa87baedd","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div class=""stimulus-container""><img src=""images/causal_sequence/dog_causal/dog_causal_4.png"" class=""exp-image""></div>","null","phase1_S2","dog_causal","descending","high","","","","","","","","","",""
"","","","","","html-button-response","19","335557","0.0-19.0","ABF8A837C6304072B2DB1E69854C9747","01a084d9-92e9-70d6-9a8f-ffcfa87baedd","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","1672","
            <div class=""stimulus-container"">
                <img src=""images/causal_sequence/dog_causal/dog_causal_4.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Was there a person in either of the images?</p>
                </div>
            </div>","0","phase1_attention_check","dog_causal","","","","","","","","","","","",""
