"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","folder","sequence_type","valuable_image_index","reward_type","distance_from_x","target_X","chosen_image_index","is_x_plus_dist","correct_choice"
"true","false","[]","[]","[]","preload","0","8394","0.0-0.0","8FAB518F169A4E449482B541F514C6FD","019dad0e-ab4a-7a00-af4f-66d6f32391ff","019dacfd-3d5e-7f0e-9535-61b14ca20378","","","","","","","","","","","","","",""
"","","","","","instructions","1","57560","0.0-1.0","8FAB518F169A4E449482B541F514C6FD","019dad0e-ab4a-7a00-af4f-66d6f32391ff","019dacfd-3d5e-7f0e-9535-61b14ca20378","[{""page_index"":0,""viewing_time"":49165}]","49165","","","","","","","","","","","",""
"","","","","","instructions","2","63376","0.0-2.0","8FAB518F169A4E449482B541F514C6FD","019dad0e-ab4a-7a00-af4f-66d6f32391ff","019dacfd-3d5e-7f0e-9535-61b14ca20378","[{""page_index"":0,""viewing_time"":5815}]","5815","","","","","","","","","","","",""
"true","","","","","fullscreen","3","199394","0.0-3.0","8FAB518F169A4E449482B541F514C6FD","019dad0e-ab4a-7a00-af4f-66d6f32391ff","019dacfd-3d5e-7f0e-9535-61b14ca20378","","135013","","","","","","","","","","","",""
"","","","","","instructions","4","205208","0.0-4.0","8FAB518F169A4E449482B541F514C6FD","019dad0e-ab4a-7a00-af4f-66d6f32391ff","019dacfd-3d5e-7f0e-9535-61b14ca20378","[{""page_index"":0,""viewing_time"":5813}]","5814","","","","","","","","","","","",""
"","","","","","instructions","5","217241","0.0-5.0","8FAB518F169A4E449482B541F514C6FD","019dad0e-ab4a-7a00-af4f-66d6f32391ff","019dacfd-3d5e-7f0e-9535-61b14ca20378","[{""page_index"":0,""viewing_time"":12032}]","12032","","","","","","","","","","","",""
"","","","","","html-button-response","6","224375","0.0-6.0","8FAB518F169A4E449482B541F514C6FD","019dad0e-ab4a-7a00-af4f-66d6f32391ff","019dacfd-3d5e-7f0e-9535-61b14ca20378","","7132","
            <div class=""stimulus-container"">
                <img src=""images/semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_5.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","kitchen_operations_semantic","","","","","","","",""
"","","","","","html-keyboard-response","7","232378","0.0-7.0","8FAB518F169A4E449482B541F514C6FD","019dad0e-ab4a-7a00-af4f-66d6f32391ff","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_5.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/gray.png"" style=""width: 150px; height: 150px; border: 5px solid grey; border-radius: 15px;"">
                    <p style=""color: grey; font-weight: bold; font-size: 28px; margin-top: 15px;"">NEUTRAL VALUE</p>
                </div>
            </div>","null","part2_value_learning","kitchen_operations_semantic","semantic_sequence","5","neutral","","","","",""
"","","","","","html-keyboard-response","8","237381","0.0-8.0","8FAB518F169A4E449482B541F514C6FD","019dad0e-ab4a-7a00-af4f-66d6f32391ff","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","9","242226","0.0-9.0","8FAB518F169A4E449482B541F514C6FD","019dad0e-ab4a-7a00-af4f-66d6f32391ff","019dacfd-3d5e-7f0e-9535-61b14ca20378","","4844","
            <div class=""stimulus-container"">
                <img src=""images/semantic_sequence/housework_semantic/housework_semantic_6.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","housework_semantic","","","","","","","",""
"","","","","","html-keyboard-response","10","250228","0.0-10.0","8FAB518F169A4E449482B541F514C6FD","019dad0e-ab4a-7a00-af4f-66d6f32391ff","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/semantic_sequence/housework_semantic/housework_semantic_6.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/gray.png"" style=""width: 150px; height: 150px; border: 5px solid grey; border-radius: 15px;"">
                    <p style=""color: grey; font-weight: bold; font-size: 28px; margin-top: 15px;"">NEUTRAL VALUE</p>
                </div>
            </div>","null","part2_value_learning","housework_semantic","semantic_sequence","6","neutral","","","","",""
