"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","valuable_image_index","reward_type","correct_choice","chosen_image_index","target_X"
"true","false","[]","[]","[]","preload","0","1424","0.0-0.0","B8FBD1E0BD244303949EF56B03A80596","019cf0cf-669d-7bde-bc9c-5d2314a9b3f8","019cf037-5203-781a-b900-108ccb1cab86","","","","","","","","","","","","",""
"","","","","","instructions","1","19056","0.0-1.0","B8FBD1E0BD244303949EF56B03A80596","019cf0cf-669d-7bde-bc9c-5d2314a9b3f8","019cf037-5203-781a-b900-108ccb1cab86","[{""page_index"":0,""viewing_time"":17631}]","17631","","","","","","","","","","",""
"","","","","","instructions","2","26688","0.0-2.0","B8FBD1E0BD244303949EF56B03A80596","019cf0cf-669d-7bde-bc9c-5d2314a9b3f8","019cf037-5203-781a-b900-108ccb1cab86","[{""page_index"":0,""viewing_time"":7632}]","7632","","","","","","","","","","",""
"true","","","","","fullscreen","3","29562","0.0-3.0","B8FBD1E0BD244303949EF56B03A80596","019cf0cf-669d-7bde-bc9c-5d2314a9b3f8","019cf037-5203-781a-b900-108ccb1cab86","","1862","","","","","","","","","","",""
"","","","","","instructions","4","45401","0.0-4.0","B8FBD1E0BD244303949EF56B03A80596","019cf0cf-669d-7bde-bc9c-5d2314a9b3f8","019cf037-5203-781a-b900-108ccb1cab86","[{""page_index"":0,""viewing_time"":15838}]","15838","","","","","","","","","","",""
"","","","","","instructions","5","60474","0.0-5.0","B8FBD1E0BD244303949EF56B03A80596","019cf0cf-669d-7bde-bc9c-5d2314a9b3f8","019cf037-5203-781a-b900-108ccb1cab86","[{""page_index"":0,""viewing_time"":15074}]","15074","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","64478","0.0-6.0","B8FBD1E0BD244303949EF56B03A80596","019cf0cf-669d-7bde-bc9c-5d2314a9b3f8","019cf037-5203-781a-b900-108ccb1cab86","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","7","67320","0.0-7.0","B8FBD1E0BD244303949EF56B03A80596","019cf0cf-669d-7bde-bc9c-5d2314a9b3f8","019cf037-5203-781a-b900-108ccb1cab86","","2842","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","","","",""
"","","","","","html-keyboard-response","8","71333","0.0-8.0","B8FBD1E0BD244303949EF56B03A80596","019cf0cf-669d-7bde-bc9c-5d2314a9b3f8","019cf037-5203-781a-b900-108ccb1cab86","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","9","72239","0.0-9.0","B8FBD1E0BD244303949EF56B03A80596","019cf0cf-669d-7bde-bc9c-5d2314a9b3f8","019cf037-5203-781a-b900-108ccb1cab86","","906","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","","",""
