"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","valuable_image_index","reward_type","chosen_image_index","target_X","correct_choice"
"true","false","[]","[]","[]","preload","0","37054","0.0-0.0","4F3FF0CB9C134F959B0CF0822F8C0CBD","019cf816-9fb6-761b-ab2e-50c011b9cf0f","019cf80d-4266-7117-8a51-54e13c84aca4","","","","","","","","","","","","",""
"","","","","","instructions","1","43825","0.0-1.0","4F3FF0CB9C134F959B0CF0822F8C0CBD","019cf816-9fb6-761b-ab2e-50c011b9cf0f","019cf80d-4266-7117-8a51-54e13c84aca4","[{""page_index"":0,""viewing_time"":6748}]","6748","","","","","","","","","","",""
"","","","","","instructions","2","46134","0.0-2.0","4F3FF0CB9C134F959B0CF0822F8C0CBD","019cf816-9fb6-761b-ab2e-50c011b9cf0f","019cf80d-4266-7117-8a51-54e13c84aca4","[{""page_index"":0,""viewing_time"":2293}]","2295","","","","","","","","","","",""
"true","","","","","fullscreen","3","48678","0.0-3.0","4F3FF0CB9C134F959B0CF0822F8C0CBD","019cf816-9fb6-761b-ab2e-50c011b9cf0f","019cf80d-4266-7117-8a51-54e13c84aca4","","1520","","","","","","","","","","",""
"","","","","","instructions","4","52100","0.0-4.0","4F3FF0CB9C134F959B0CF0822F8C0CBD","019cf816-9fb6-761b-ab2e-50c011b9cf0f","019cf80d-4266-7117-8a51-54e13c84aca4","[{""page_index"":0,""viewing_time"":3418}]","3420","","","","","","","","","","",""
"","","","","","instructions","5","69500","0.0-5.0","4F3FF0CB9C134F959B0CF0822F8C0CBD","019cf816-9fb6-761b-ab2e-50c011b9cf0f","019cf80d-4266-7117-8a51-54e13c84aca4","[{""page_index"":0,""viewing_time"":17396}]","17397","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","73505","0.0-6.0","4F3FF0CB9C134F959B0CF0822F8C0CBD","019cf816-9fb6-761b-ab2e-50c011b9cf0f","019cf80d-4266-7117-8a51-54e13c84aca4","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","7","75873","0.0-7.0","4F3FF0CB9C134F959B0CF0822F8C0CBD","019cf816-9fb6-761b-ab2e-50c011b9cf0f","019cf80d-4266-7117-8a51-54e13c84aca4","","2360","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","","","",""
"","","","","","html-keyboard-response","8","79878","0.0-8.0","4F3FF0CB9C134F959B0CF0822F8C0CBD","019cf816-9fb6-761b-ab2e-50c011b9cf0f","019cf80d-4266-7117-8a51-54e13c84aca4","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","9","80875","0.0-9.0","4F3FF0CB9C134F959B0CF0822F8C0CBD","019cf816-9fb6-761b-ab2e-50c011b9cf0f","019cf80d-4266-7117-8a51-54e13c84aca4","","993","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","","",""
