"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","folder","sequence_type","valuable_image_index","reward_type","distance_from_x","target_X","chosen_image_index","is_x_plus_dist","correct_choice"
"true","false","[]","[]","[]","preload","0","8366","0.0-0.0","2D9786E199F44AAC9ACE66F0BA86C347","019db5e5-57bc-7114-81a2-dcbb91a720d3","019db5e1-c4eb-76d2-9e84-fe63359ddeee","","","","","","","","","","","","","",""
"","","","","","instructions","1","41838","0.0-1.0","2D9786E199F44AAC9ACE66F0BA86C347","019db5e5-57bc-7114-81a2-dcbb91a720d3","019db5e1-c4eb-76d2-9e84-fe63359ddeee","[{""page_index"":0,""viewing_time"":33471}]","33472","","","","","","","","","","","",""
"","","","","","instructions","2","44195","0.0-2.0","2D9786E199F44AAC9ACE66F0BA86C347","019db5e5-57bc-7114-81a2-dcbb91a720d3","019db5e1-c4eb-76d2-9e84-fe63359ddeee","[{""page_index"":0,""viewing_time"":2355}]","2356","","","","","","","","","","","",""
"true","","","","","fullscreen","3","46577","0.0-3.0","2D9786E199F44AAC9ACE66F0BA86C347","019db5e5-57bc-7114-81a2-dcbb91a720d3","019db5e1-c4eb-76d2-9e84-fe63359ddeee","","1378","","","","","","","","","","","",""
"","","","","","instructions","4","73048","0.0-4.0","2D9786E199F44AAC9ACE66F0BA86C347","019db5e5-57bc-7114-81a2-dcbb91a720d3","019db5e1-c4eb-76d2-9e84-fe63359ddeee","[{""page_index"":0,""viewing_time"":26470}]","26470","","","","","","","","","","","",""
"","","","","","instructions","5","76537","0.0-5.0","2D9786E199F44AAC9ACE66F0BA86C347","019db5e5-57bc-7114-81a2-dcbb91a720d3","019db5e1-c4eb-76d2-9e84-fe63359ddeee","[{""page_index"":0,""viewing_time"":3488}]","3488","","","","","","","","","","","",""
"","","","","","html-button-response","6","80048","0.0-6.0","2D9786E199F44AAC9ACE66F0BA86C347","019db5e5-57bc-7114-81a2-dcbb91a720d3","019db5e1-c4eb-76d2-9e84-fe63359ddeee","","3510","
            <div class=""stimulus-container"">
                <img src=""images/schematic_sequence/hotel_scheme/hotel_scheme_4.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","hotel_scheme","","","","","","","",""
"","","","","","html-keyboard-response","7","88049","0.0-7.0","2D9786E199F44AAC9ACE66F0BA86C347","019db5e5-57bc-7114-81a2-dcbb91a720d3","019db5e1-c4eb-76d2-9e84-fe63359ddeee","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/schematic_sequence/hotel_scheme/hotel_scheme_4.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/dollar.png"" style=""width: 150px; height: 150px; border: 5px solid green; border-radius: 15px;"">
                    <p style=""color: green; font-weight: bold; font-size: 28px; margin-top: 15px;"">WORTH MONEY</p>
                </div>
            </div>","null","part2_value_learning","hotel_scheme","schematic_sequence","4","valuable","","","","",""
"","","","","","html-keyboard-response","8","93051","0.0-8.0","2D9786E199F44AAC9ACE66F0BA86C347","019db5e5-57bc-7114-81a2-dcbb91a720d3","019db5e1-c4eb-76d2-9e84-fe63359ddeee","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","9","94071","0.0-9.0","2D9786E199F44AAC9ACE66F0BA86C347","019db5e5-57bc-7114-81a2-dcbb91a720d3","019db5e1-c4eb-76d2-9e84-fe63359ddeee","","1019","
            <div class=""stimulus-container"">
                <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_7.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","dinner_party_scheme","","","","","","","",""
