"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","valuable_image_index","reward_type","chosen_image_index","correct_choice"
"true","false","[]","[]","[]","preload","0","21962","0.0-0.0","B1E5B1C0D84F47DA87E7E07D8A287A76","019cefaf-fd22-73b2-83ab-e83e211f7609","019cef87-c56d-7b55-9135-c5814367ec25","","","","","","","","","","","",""
"","","","","","instructions","1","24587","0.0-1.0","B1E5B1C0D84F47DA87E7E07D8A287A76","019cefaf-fd22-73b2-83ab-e83e211f7609","019cef87-c56d-7b55-9135-c5814367ec25","[{""page_index"":0,""viewing_time"":2624}]","2624","","","","","","","","","",""
"","","","","","instructions","2","28719","0.0-2.0","B1E5B1C0D84F47DA87E7E07D8A287A76","019cefaf-fd22-73b2-83ab-e83e211f7609","019cef87-c56d-7b55-9135-c5814367ec25","[{""page_index"":0,""viewing_time"":4131}]","4131","","","","","","","","","",""
"true","","","","","fullscreen","3","31271","0.0-3.0","B1E5B1C0D84F47DA87E7E07D8A287A76","019cefaf-fd22-73b2-83ab-e83e211f7609","019cef87-c56d-7b55-9135-c5814367ec25","","1549","","","","","","","","","",""
"","","","","","instructions","4","36353","0.0-4.0","B1E5B1C0D84F47DA87E7E07D8A287A76","019cefaf-fd22-73b2-83ab-e83e211f7609","019cef87-c56d-7b55-9135-c5814367ec25","[{""page_index"":0,""viewing_time"":5081}]","5081","","","","","","","","","",""
"","","","","","instructions","5","44269","0.0-5.0","B1E5B1C0D84F47DA87E7E07D8A287A76","019cefaf-fd22-73b2-83ab-e83e211f7609","019cef87-c56d-7b55-9135-c5814367ec25","[{""page_index"":0,""viewing_time"":7916}]","7916","","","","","","","","","",""
"","","","","","html-keyboard-response","6","48272","0.0-6.0","B1E5B1C0D84F47DA87E7E07D8A287A76","019cefaf-fd22-73b2-83ab-e83e211f7609","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","7","49886","0.0-7.0","B1E5B1C0D84F47DA87E7E07D8A287A76","019cefaf-fd22-73b2-83ab-e83e211f7609","019cef87-c56d-7b55-9135-c5814367ec25","","1612","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","","",""
"","","","","","html-keyboard-response","8","53890","0.0-8.0","B1E5B1C0D84F47DA87E7E07D8A287A76","019cefaf-fd22-73b2-83ab-e83e211f7609","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","9","54386","0.0-9.0","B1E5B1C0D84F47DA87E7E07D8A287A76","019cefaf-fd22-73b2-83ab-e83e211f7609","019cef87-c56d-7b55-9135-c5814367ec25","","495","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","",""
"","","","","","html-keyboard-response","10","58387","0.0-10.0","B1E5B1C0D84F47DA87E7E07D8A287A76","019cefaf-fd22-73b2-83ab-e83e211f7609","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","11","58836","0.0-11.0","B1E5B1C0D84F47DA87E7E07D8A287A76","019cefaf-fd22-73b2-83ab-e83e211f7609","019cef87-c56d-7b55-9135-c5814367ec25","","448","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","","",""
"","","","","","html-keyboard-response","12","62839","0.0-12.0","B1E5B1C0D84F47DA87E7E07D8A287A76","019cefaf-fd22-73b2-83ab-e83e211f7609","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","13","63319","0.0-13.0","B1E5B1C0D84F47DA87E7E07D8A287A76","019cefaf-fd22-73b2-83ab-e83e211f7609","019cef87-c56d-7b55-9135-c5814367ec25","","480","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","4","","","","","",""
"","","","","","instructions","14","64852","0.0-14.0","B1E5B1C0D84F47DA87E7E07D8A287A76","019cefaf-fd22-73b2-83ab-e83e211f7609","019cef87-c56d-7b55-9135-c5814367ec25","[{""page_index"":0,""viewing_time"":1532}]","1532","","","","","","","","","",""
"","","","","","instructions","15","85353","0.0-15.0","B1E5B1C0D84F47DA87E7E07D8A287A76","019cefaf-fd22-73b2-83ab-e83e211f7609","019cef87-c56d-7b55-9135-c5814367ec25","[{""page_index"":0,""viewing_time"":20500}]","20500","","","","","","","","","",""
"","","","","","html-keyboard-response","16","86355","0.0-16.0","B1E5B1C0D84F47DA87E7E07D8A287A76","019cefaf-fd22-73b2-83ab-e83e211f7609","019cef87-c56d-7b55-9135-c5814367ec25","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","",""
"","","","","","html-keyboard-response","17","91358","0.0-17.0","B1E5B1C0D84F47DA87E7E07D8A287A76","019cefaf-fd22-73b2-83ab-e83e211f7609","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","18","93135","0.0-18.0","B1E5B1C0D84F47DA87E7E07D8A287A76","019cefaf-fd22-73b2-83ab-e83e211f7609","019cef87-c56d-7b55-9135-c5814367ec25","","1776","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","restaurant_scheme","schematic_sequence","","","",""
"","","","","","html-keyboard-response","19","98136","0.0-19.0","B1E5B1C0D84F47DA87E7E07D8A287A76","019cefaf-fd22-73b2-83ab-e83e211f7609","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","20","98635","0.0-20.0","B1E5B1C0D84F47DA87E7E07D8A287A76","019cefaf-fd22-73b2-83ab-e83e211f7609","019cef87-c56d-7b55-9135-c5814367ec25","","498","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","2","restaurant_scheme","schematic_sequence","","","",""
"","","","","","html-keyboard-response","21","103638","0.0-21.0","B1E5B1C0D84F47DA87E7E07D8A287A76","019cefaf-fd22-73b2-83ab-e83e211f7609","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","22","105052","0.0-22.0","B1E5B1C0D84F47DA87E7E07D8A287A76","019cefaf-fd22-73b2-83ab-e83e211f7609","019cef87-c56d-7b55-9135-c5814367ec25","","1413","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","3","restaurant_scheme","schematic_sequence","","","",""
"","","","","","html-keyboard-response","23","110053","0.0-23.0","B1E5B1C0D84F47DA87E7E07D8A287A76","019cefaf-fd22-73b2-83ab-e83e211f7609","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","24","110652","0.0-24.0","B1E5B1C0D84F47DA87E7E07D8A287A76","019cefaf-fd22-73b2-83ab-e83e211f7609","019cef87-c56d-7b55-9135-c5814367ec25","","599","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","4","restaurant_scheme","schematic_sequence","","","",""
"","","","","","html-keyboard-response","25","115655","0.0-25.0","B1E5B1C0D84F47DA87E7E07D8A287A76","019cefaf-fd22-73b2-83ab-e83e211f7609","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_5.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","26","116836","0.0-26.0","B1E5B1C0D84F47DA87E7E07D8A287A76","019cefaf-fd22-73b2-83ab-e83e211f7609","019cef87-c56d-7b55-9135-c5814367ec25","","1180","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","5","restaurant_scheme","schematic_sequence","","","",""
"","","","","","html-keyboard-response","27","121839","0.0-27.0","B1E5B1C0D84F47DA87E7E07D8A287A76","019cefaf-fd22-73b2-83ab-e83e211f7609","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_6.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","28","123118","0.0-28.0","B1E5B1C0D84F47DA87E7E07D8A287A76","019cefaf-fd22-73b2-83ab-e83e211f7609","019cef87-c56d-7b55-9135-c5814367ec25","","1279","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_6.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","6","restaurant_scheme","schematic_sequence","","","",""
"","","","","","html-keyboard-response","29","128120","0.0-29.0","B1E5B1C0D84F47DA87E7E07D8A287A76","019cefaf-fd22-73b2-83ab-e83e211f7609","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_7.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","30","128819","0.0-30.0","B1E5B1C0D84F47DA87E7E07D8A287A76","019cefaf-fd22-73b2-83ab-e83e211f7609","019cef87-c56d-7b55-9135-c5814367ec25","","698","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_7.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","7","restaurant_scheme","schematic_sequence","","","",""
"","","","","","html-keyboard-response","31","133820","0.0-31.0","B1E5B1C0D84F47DA87E7E07D8A287A76","019cefaf-fd22-73b2-83ab-e83e211f7609","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_8.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","32","135552","0.0-32.0","B1E5B1C0D84F47DA87E7E07D8A287A76","019cefaf-fd22-73b2-83ab-e83e211f7609","019cef87-c56d-7b55-9135-c5814367ec25","","1731","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_8.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","8","restaurant_scheme","schematic_sequence","","","",""
"","","","","","html-keyboard-response","33","140553","0.0-33.0","B1E5B1C0D84F47DA87E7E07D8A287A76","019cefaf-fd22-73b2-83ab-e83e211f7609","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_9.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","34","141118","0.0-34.0","B1E5B1C0D84F47DA87E7E07D8A287A76","019cefaf-fd22-73b2-83ab-e83e211f7609","019cef87-c56d-7b55-9135-c5814367ec25","","564","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_9.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","9","restaurant_scheme","schematic_sequence","","","",""
"","","","","","html-keyboard-response","35","146120","0.0-35.0","B1E5B1C0D84F47DA87E7E07D8A287A76","019cefaf-fd22-73b2-83ab-e83e211f7609","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_ten.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","36","147385","0.0-36.0","B1E5B1C0D84F47DA87E7E07D8A287A76","019cefaf-fd22-73b2-83ab-e83e211f7609","019cef87-c56d-7b55-9135-c5814367ec25","","1264","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_ten.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","ten","restaurant_scheme","schematic_sequence","","","",""
"","","","","","html-keyboard-response","37","148387","0.0-37.0","B1E5B1C0D84F47DA87E7E07D8A287A76","019cefaf-fd22-73b2-83ab-e83e211f7609","019cef87-c56d-7b55-9135-c5814367ec25","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","",""
"","","","","","html-keyboard-response","38","153389","0.0-38.0","B1E5B1C0D84F47DA87E7E07D8A287A76","019cefaf-fd22-73b2-83ab-e83e211f7609","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","39","154784","0.0-39.0","B1E5B1C0D84F47DA87E7E07D8A287A76","019cefaf-fd22-73b2-83ab-e83e211f7609","019cef87-c56d-7b55-9135-c5814367ec25","","1394","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","1","supermarket_scheme","schematic_sequence","","","",""
"","","","","","html-keyboard-response","40","159786","0.0-40.0","B1E5B1C0D84F47DA87E7E07D8A287A76","019cefaf-fd22-73b2-83ab-e83e211f7609","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","41","160368","0.0-41.0","B1E5B1C0D84F47DA87E7E07D8A287A76","019cefaf-fd22-73b2-83ab-e83e211f7609","019cef87-c56d-7b55-9135-c5814367ec25","","581","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","2","supermarket_scheme","schematic_sequence","","","",""
"","","","","","html-keyboard-response","42","165370","0.0-42.0","B1E5B1C0D84F47DA87E7E07D8A287A76","019cefaf-fd22-73b2-83ab-e83e211f7609","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/supermarket_scheme/supermarket_scheme_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
