"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","presentation_order","valuable_image_index","reward_type","distance_from_x","target_X","chosen_image_index","is_x_plus_dist","correct_choice"
"true","false","[]","[]","[]","preload","0","5700","0.0-0.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019cfa5a-7ad4-7710-bd81-0314559cd7fa","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","8215","0.0-1.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019cfa5a-7ad4-7710-bd81-0314559cd7fa","019cfa3a-388e-72ab-ad58-bdeb258f96cd","[{""page_index"":0,""viewing_time"":2514}]","2514","","","","","","","","","","","","","",""
"","","","","","instructions","2","11276","0.0-2.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019cfa5a-7ad4-7710-bd81-0314559cd7fa","019cfa3a-388e-72ab-ad58-bdeb258f96cd","[{""page_index"":0,""viewing_time"":3061}]","3061","","","","","","","","","","","","","",""
"true","","","","","fullscreen","3","13303","0.0-3.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019cfa5a-7ad4-7710-bd81-0314559cd7fa","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","1024","","","","","","","","","","","","","",""
"","","","","","instructions","4","24556","0.0-4.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019cfa5a-7ad4-7710-bd81-0314559cd7fa","019cfa3a-388e-72ab-ad58-bdeb258f96cd","[{""page_index"":0,""viewing_time"":11253}]","11253","","","","","","","","","","","","","",""
"","","","","","instructions","5","31422","0.0-5.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019cfa5a-7ad4-7710-bd81-0314559cd7fa","019cfa3a-388e-72ab-ad58-bdeb258f96cd","[{""page_index"":0,""viewing_time"":6865}]","6866","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","35437","0.0-6.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019cfa5a-7ad4-7710-bd81-0314559cd7fa","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","7","38154","0.0-7.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019cfa5a-7ad4-7710-bd81-0314559cd7fa","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","2716","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","","","","","","",""
"","","","","","html-keyboard-response","8","42162","0.0-8.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019cfa5a-7ad4-7710-bd81-0314559cd7fa","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","9","42972","0.0-9.0","B5D29EBAE5AE4BD2BDF49E859966C88D","019cfa5a-7ad4-7710-bd81-0314559cd7fa","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","809","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","","","","","",""
