"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","valuable_image_index","valuable_X","chosen_image_index","distance_from_X"
"false","false","[]","[]","[]","preload","0","5460","0.0-0.0","57C912FC551B4394ABCF0CDA2F381112","019ce7aa-1228-76c3-a3e8-3939bd4512f9","019ce7a0-0965-7aa7-a556-174d32a8e773","","","","","","","","","","",""
"","","","","","instructions","1","22333","0.0-1.0","57C912FC551B4394ABCF0CDA2F381112","019ce7aa-1228-76c3-a3e8-3939bd4512f9","019ce7a0-0965-7aa7-a556-174d32a8e773","[{""page_index"":0,""viewing_time"":16870}]","16871","","","","","","","","",""
"","","","","","instructions","2","26953","0.0-2.0","57C912FC551B4394ABCF0CDA2F381112","019ce7aa-1228-76c3-a3e8-3939bd4512f9","019ce7a0-0965-7aa7-a556-174d32a8e773","[{""page_index"":0,""viewing_time"":4618}]","4619","","","","","","","","",""
"true","","","","","fullscreen","3","29656","0.0-3.0","57C912FC551B4394ABCF0CDA2F381112","019ce7aa-1228-76c3-a3e8-3939bd4512f9","019ce7a0-0965-7aa7-a556-174d32a8e773","","1689","","","","","","","","",""
"","","","","","instructions","4","41055","0.0-4.0","57C912FC551B4394ABCF0CDA2F381112","019ce7aa-1228-76c3-a3e8-3939bd4512f9","019ce7a0-0965-7aa7-a556-174d32a8e773","[{""page_index"":0,""viewing_time"":11398}]","11399","","","","","","","","",""
"","","","","","instructions","5","46541","0.0-5.0","57C912FC551B4394ABCF0CDA2F381112","019ce7aa-1228-76c3-a3e8-3939bd4512f9","019ce7a0-0965-7aa7-a556-174d32a8e773","[{""page_index"":0,""viewing_time"":5485}]","5485","","","","","","","","",""
"","","","","","html-keyboard-response","6","50560","0.0-6.0","57C912FC551B4394ABCF0CDA2F381112","019ce7aa-1228-76c3-a3e8-3939bd4512f9","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","7","52967","0.0-7.0","57C912FC551B4394ABCF0CDA2F381112","019ce7aa-1228-76c3-a3e8-3939bd4512f9","019ce7a0-0965-7aa7-a556-174d32a8e773","","2405","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","",""
"","","","","","html-keyboard-response","8","56975","0.0-8.0","57C912FC551B4394ABCF0CDA2F381112","019ce7aa-1228-76c3-a3e8-3939bd4512f9","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","9","57691","0.0-9.0","57C912FC551B4394ABCF0CDA2F381112","019ce7aa-1228-76c3-a3e8-3939bd4512f9","019ce7a0-0965-7aa7-a556-174d32a8e773","","715","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","",""
"","","","","","html-keyboard-response","10","61701","0.0-10.0","57C912FC551B4394ABCF0CDA2F381112","019ce7aa-1228-76c3-a3e8-3939bd4512f9","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","11","63017","0.0-11.0","57C912FC551B4394ABCF0CDA2F381112","019ce7aa-1228-76c3-a3e8-3939bd4512f9","019ce7a0-0965-7aa7-a556-174d32a8e773","","1315","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","",""
"","","","","","html-keyboard-response","12","67027","0.0-12.0","57C912FC551B4394ABCF0CDA2F381112","019ce7aa-1228-76c3-a3e8-3939bd4512f9","019ce7a0-0965-7aa7-a556-174d32a8e773","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
