"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","presentation_order","valuable_image_index","reward_type","distance_from_x","target_X","chosen_image_index","is_x_plus_dist","correct_choice"
"true","false","[]","[]","[]","preload","0","9323","0.0-0.0","2E3DC3EA491A4F0DB46AA53B87EB8EE1","019cfc3f-a869-7952-bc68-640d406ac44f","019cfc28-2143-7934-89cc-ce6402563331","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","13895","0.0-1.0","2E3DC3EA491A4F0DB46AA53B87EB8EE1","019cfc3f-a869-7952-bc68-640d406ac44f","019cfc28-2143-7934-89cc-ce6402563331","[{""page_index"":0,""viewing_time"":4571}]","4571","","","","","","","","","","","","","",""
"","","","","","instructions","2","19382","0.0-2.0","2E3DC3EA491A4F0DB46AA53B87EB8EE1","019cfc3f-a869-7952-bc68-640d406ac44f","019cfc28-2143-7934-89cc-ce6402563331","[{""page_index"":0,""viewing_time"":5486}]","5487","","","","","","","","","","","","","",""
"true","","","","","fullscreen","3","22277","0.0-3.0","2E3DC3EA491A4F0DB46AA53B87EB8EE1","019cfc3f-a869-7952-bc68-640d406ac44f","019cfc28-2143-7934-89cc-ce6402563331","","1871","","","","","","","","","","","","","",""
"","","","","","instructions","4","34736","0.0-4.0","2E3DC3EA491A4F0DB46AA53B87EB8EE1","019cfc3f-a869-7952-bc68-640d406ac44f","019cfc28-2143-7934-89cc-ce6402563331","[{""page_index"":0,""viewing_time"":12458}]","12459","","","","","","","","","","","","","",""
"","","","","","instructions","5","47024","0.0-5.0","2E3DC3EA491A4F0DB46AA53B87EB8EE1","019cfc3f-a869-7952-bc68-640d406ac44f","019cfc28-2143-7934-89cc-ce6402563331","[{""page_index"":0,""viewing_time"":12286}]","12286","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","51030","0.0-6.0","2E3DC3EA491A4F0DB46AA53B87EB8EE1","019cfc3f-a869-7952-bc68-640d406ac44f","019cfc28-2143-7934-89cc-ce6402563331","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","7","53536","0.0-7.0","2E3DC3EA491A4F0DB46AA53B87EB8EE1","019cfc3f-a869-7952-bc68-640d406ac44f","019cfc28-2143-7934-89cc-ce6402563331","","2504","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","","","","","","",""
"","","","","","html-keyboard-response","8","57552","0.0-8.0","2E3DC3EA491A4F0DB46AA53B87EB8EE1","019cfc3f-a869-7952-bc68-640d406ac44f","019cfc28-2143-7934-89cc-ce6402563331","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","9","58696","0.0-9.0","2E3DC3EA491A4F0DB46AA53B87EB8EE1","019cfc3f-a869-7952-bc68-640d406ac44f","019cfc28-2143-7934-89cc-ce6402563331","","1143","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","","","","","",""
"","","","","","html-keyboard-response","10","62708","0.0-10.0","2E3DC3EA491A4F0DB46AA53B87EB8EE1","019cfc3f-a869-7952-bc68-640d406ac44f","019cfc28-2143-7934-89cc-ce6402563331","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","11","63744","0.0-11.0","2E3DC3EA491A4F0DB46AA53B87EB8EE1","019cfc3f-a869-7952-bc68-640d406ac44f","019cfc28-2143-7934-89cc-ce6402563331","","1035","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","","","","","","",""
"","","","","","html-keyboard-response","12","67747","0.0-12.0","2E3DC3EA491A4F0DB46AA53B87EB8EE1","019cfc3f-a869-7952-bc68-640d406ac44f","019cfc28-2143-7934-89cc-ce6402563331","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","13","68640","0.0-13.0","2E3DC3EA491A4F0DB46AA53B87EB8EE1","019cfc3f-a869-7952-bc68-640d406ac44f","019cfc28-2143-7934-89cc-ce6402563331","","892","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","4","","","","","","","","","",""
"","","","","","instructions","14","70586","0.0-14.0","2E3DC3EA491A4F0DB46AA53B87EB8EE1","019cfc3f-a869-7952-bc68-640d406ac44f","019cfc28-2143-7934-89cc-ce6402563331","[{""page_index"":0,""viewing_time"":1945}]","1946","","","","","","","","","","","","","",""
"","","","","","instructions","15","77223","0.0-15.0","2E3DC3EA491A4F0DB46AA53B87EB8EE1","019cfc3f-a869-7952-bc68-640d406ac44f","019cfc28-2143-7934-89cc-ce6402563331","[{""page_index"":0,""viewing_time"":6637}]","6637","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","16","82233","0.0-16.0","2E3DC3EA491A4F0DB46AA53B87EB8EE1","019cfc3f-a869-7952-bc68-640d406ac44f","019cfc28-2143-7934-89cc-ce6402563331","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","",""
