"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","presentation_order","valuable_image_index","reward_type","distance_from_x","target_X","chosen_image_index","is_x_plus_dist","correct_choice"
"true","false","[]","[]","[]","preload","0","1372","0.0-0.0","6C69C07C94D14B6F9E0F5E0C1302D8C9","019cfc35-146e-74d5-9fb5-4b6195ecc266","019cfc28-2143-7934-89cc-ce6402563331","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","3681","0.0-1.0","6C69C07C94D14B6F9E0F5E0C1302D8C9","019cfc35-146e-74d5-9fb5-4b6195ecc266","019cfc28-2143-7934-89cc-ce6402563331","[{""page_index"":0,""viewing_time"":2308}]","2308","","","","","","","","","","","","","",""
"","","","","","instructions","2","9452","0.0-2.0","6C69C07C94D14B6F9E0F5E0C1302D8C9","019cfc35-146e-74d5-9fb5-4b6195ecc266","019cfc28-2143-7934-89cc-ce6402563331","[{""page_index"":0,""viewing_time"":5771}]","5772","","","","","","","","","","","","","",""
"true","","","","","fullscreen","3","14129","0.0-3.0","6C69C07C94D14B6F9E0F5E0C1302D8C9","019cfc35-146e-74d5-9fb5-4b6195ecc266","019cfc28-2143-7934-89cc-ce6402563331","","3664","","","","","","","","","","","","","",""
"","","","","","instructions","4","95949","0.0-4.0","6C69C07C94D14B6F9E0F5E0C1302D8C9","019cfc35-146e-74d5-9fb5-4b6195ecc266","019cfc28-2143-7934-89cc-ce6402563331","[{""page_index"":0,""viewing_time"":81820}]","81820","","","","","","","","","","","","","",""
"","","","","","instructions","5","109884","0.0-5.0","6C69C07C94D14B6F9E0F5E0C1302D8C9","019cfc35-146e-74d5-9fb5-4b6195ecc266","019cfc28-2143-7934-89cc-ce6402563331","[{""page_index"":0,""viewing_time"":13935}]","13935","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","113899","0.0-6.0","6C69C07C94D14B6F9E0F5E0C1302D8C9","019cfc35-146e-74d5-9fb5-4b6195ecc266","019cfc28-2143-7934-89cc-ce6402563331","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","7","116819","0.0-7.0","6C69C07C94D14B6F9E0F5E0C1302D8C9","019cfc35-146e-74d5-9fb5-4b6195ecc266","019cfc28-2143-7934-89cc-ce6402563331","","2919","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","","","","","","",""
"","","","","","html-keyboard-response","8","120827","0.0-8.0","6C69C07C94D14B6F9E0F5E0C1302D8C9","019cfc35-146e-74d5-9fb5-4b6195ecc266","019cfc28-2143-7934-89cc-ce6402563331","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","9","121823","0.0-9.0","6C69C07C94D14B6F9E0F5E0C1302D8C9","019cfc35-146e-74d5-9fb5-4b6195ecc266","019cfc28-2143-7934-89cc-ce6402563331","","996","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","","","","","",""
"","","","","","html-keyboard-response","10","125828","0.0-10.0","6C69C07C94D14B6F9E0F5E0C1302D8C9","019cfc35-146e-74d5-9fb5-4b6195ecc266","019cfc28-2143-7934-89cc-ce6402563331","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","11","126563","0.0-11.0","6C69C07C94D14B6F9E0F5E0C1302D8C9","019cfc35-146e-74d5-9fb5-4b6195ecc266","019cfc28-2143-7934-89cc-ce6402563331","","734","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","","","","","","",""
"","","","","","html-keyboard-response","12","130573","0.0-12.0","6C69C07C94D14B6F9E0F5E0C1302D8C9","019cfc35-146e-74d5-9fb5-4b6195ecc266","019cfc28-2143-7934-89cc-ce6402563331","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","13","131340","0.0-13.0","6C69C07C94D14B6F9E0F5E0C1302D8C9","019cfc35-146e-74d5-9fb5-4b6195ecc266","019cfc28-2143-7934-89cc-ce6402563331","","766","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","4","","","","","","","","","",""
"","","","","","instructions","14","133136","0.0-14.0","6C69C07C94D14B6F9E0F5E0C1302D8C9","019cfc35-146e-74d5-9fb5-4b6195ecc266","019cfc28-2143-7934-89cc-ce6402563331","[{""page_index"":0,""viewing_time"":1796}]","1796","","","","","","","","","","","","","",""
"","","","","","instructions","15","168122","0.0-15.0","6C69C07C94D14B6F9E0F5E0C1302D8C9","019cfc35-146e-74d5-9fb5-4b6195ecc266","019cfc28-2143-7934-89cc-ce6402563331","[{""page_index"":0,""viewing_time"":34986}]","34986","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","16","173128","0.0-16.0","6C69C07C94D14B6F9E0F5E0C1302D8C9","019cfc35-146e-74d5-9fb5-4b6195ecc266","019cfc28-2143-7934-89cc-ce6402563331","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","",""
"","","","","","html-keyboard-response","17","178140","0.0-17.0","6C69C07C94D14B6F9E0F5E0C1302D8C9","019cfc35-146e-74d5-9fb5-4b6195ecc266","019cfc28-2143-7934-89cc-ce6402563331","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/hotel_scheme/hotel_scheme_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","18","181145","0.0-18.0","6C69C07C94D14B6F9E0F5E0C1302D8C9","019cfc35-146e-74d5-9fb5-4b6195ecc266","019cfc28-2143-7934-89cc-ce6402563331","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/hotel_scheme/hotel_scheme_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","null","main_experiment_trial","1","hotel_scheme","schematic_sequence","chronological","","","","","","",""
"","","","","","html-keyboard-response","19","186145","0.0-19.0","6C69C07C94D14B6F9E0F5E0C1302D8C9","019cfc35-146e-74d5-9fb5-4b6195ecc266","019cfc28-2143-7934-89cc-ce6402563331","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/hotel_scheme/hotel_scheme_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
