"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","presentation_order","valuable_image_index","reward_type","target_X","l_dist","r_dist","chosen_image_index","selected_after_X","correct_choice"
"true","false","[]","[]","[]","preload","0","3483","0.0-0.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","6264","0.0-1.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","[{""page_index"":0,""viewing_time"":2780}]","2780","","","","","","","","","","","","","","",""
"","","","","","instructions","2","11049","0.0-2.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","[{""page_index"":0,""viewing_time"":4785}]","4785","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","3","13600","0.0-3.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","1548","","","","","","","","","","","","","","",""
"","","","","","instructions","4","22466","0.0-4.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","[{""page_index"":0,""viewing_time"":8866}]","8866","","","","","","","","","","","","","","",""
"","","","","","instructions","5","32067","0.0-5.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","[{""page_index"":0,""viewing_time"":9599}]","9599","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","36069","0.0-6.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","7","37817","0.0-7.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","1746","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","","","","","","","",""
"","","","","","html-keyboard-response","8","41819","0.0-8.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","9","43516","0.0-9.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","1695","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","","","","","","",""
"","","","","","html-keyboard-response","10","47517","0.0-10.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","11","50520","0.0-11.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","null","example_question","3","","","","","","","","","","",""
"","","","","","html-keyboard-response","12","54522","0.0-12.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","13","55367","0.0-13.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","843","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","4","","","","","","","","","","",""
"","","","","","instructions","14","57850","0.0-14.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","[{""page_index"":0,""viewing_time"":2481}]","2482","","","","","","","","","","","","","","",""
"","","","","","instructions","15","64200","0.0-15.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","[{""page_index"":0,""viewing_time"":6349}]","6349","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","16","69201","0.0-16.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","17","74203","0.0-17.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","18","74916","0.0-18.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","711","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","restaurant_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","19","79918","0.0-19.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","20","80699","0.0-20.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","781","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","2","restaurant_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","21","85701","0.0-21.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","22","86632","0.0-22.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","929","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","3","restaurant_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","23","91634","0.0-23.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","24","92816","0.0-24.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","1180","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","4","restaurant_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","25","97818","0.0-25.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_5.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","26","98967","0.0-26.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","1149","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","5","restaurant_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","27","103969","0.0-27.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_6.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","28","105632","0.0-28.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","1662","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_6.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","6","restaurant_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","29","110634","0.0-29.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_7.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","30","111400","0.0-30.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","765","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_7.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","7","restaurant_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","31","116401","0.0-31.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_8.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","32","117600","0.0-32.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","1198","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_8.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","8","restaurant_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","33","122603","0.0-33.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_9.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","34","123300","0.0-34.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","696","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_9.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","9","restaurant_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","35","128302","0.0-35.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_ten.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","36","129083","0.0-36.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","778","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_ten.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","ten","restaurant_scheme","schematic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","37","134085","0.0-37.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","38","139087","0.0-38.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","39","139934","0.0-39.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","845","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","self_care_activities_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","40","144936","0.0-40.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","41","146249","0.0-41.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","1312","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","2","self_care_activities_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","42","151251","0.0-42.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","43","152133","0.0-43.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","880","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","3","self_care_activities_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","44","157137","0.0-44.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","45","158783","0.0-45.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","1644","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","4","self_care_activities_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","46","163786","0.0-46.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_5.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","47","165766","0.0-47.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","1979","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","5","self_care_activities_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","48","170768","0.0-48.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_6.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","49","172500","0.0-49.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","1730","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_6.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","6","self_care_activities_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","50","177501","0.0-50.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_7.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","51","178349","0.0-51.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","846","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_7.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","7","self_care_activities_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","52","183351","0.0-52.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_8.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","53","185766","0.0-53.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","2412","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_8.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","8","self_care_activities_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","54","190768","0.0-54.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_9.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","55","193100","0.0-55.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","2330","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_9.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","9","self_care_activities_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","56","198102","0.0-56.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_ten.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","57","200317","0.0-57.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","2214","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_ten.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","ten","self_care_activities_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","58","205320","0.0-58.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","59","210322","0.0-59.0","5D3D8EC7F436465E8B123007FB05984C","019d666a-197d-7f8d-8a7d-31bab3db4d5c","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/package_causal/package_causal_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
