"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","valuable_image_index","valuable_X","chosen_image_index","distance_from_X"
"false","false","[]","[]","[]","preload","0","5437","0.0-0.0","F57EDBDABA244D82A439B50E6561FA37","019ce65a-4e92-7e7a-890d-235dcdc92861","019ce643-47c6-74a0-b3d2-7bf5651ded46","","","","","","","","","","",""
"","","","","","instructions","1","7738","0.0-1.0","F57EDBDABA244D82A439B50E6561FA37","019ce65a-4e92-7e7a-890d-235dcdc92861","019ce643-47c6-74a0-b3d2-7bf5651ded46","[{""page_index"":0,""viewing_time"":2300}]","2300","","","","","","","","",""
"","","","","","instructions","2","10827","0.0-2.0","F57EDBDABA244D82A439B50E6561FA37","019ce65a-4e92-7e7a-890d-235dcdc92861","019ce643-47c6-74a0-b3d2-7bf5651ded46","[{""page_index"":0,""viewing_time"":3089}]","3089","","","","","","","","",""
"true","","","","","fullscreen","3","13070","0.0-3.0","F57EDBDABA244D82A439B50E6561FA37","019ce65a-4e92-7e7a-890d-235dcdc92861","019ce643-47c6-74a0-b3d2-7bf5651ded46","","1234","","","","","","","","",""
"","","","","","instructions","4","25262","0.0-4.0","F57EDBDABA244D82A439B50E6561FA37","019ce65a-4e92-7e7a-890d-235dcdc92861","019ce643-47c6-74a0-b3d2-7bf5651ded46","[{""page_index"":0,""viewing_time"":12191}]","12191","","","","","","","","",""
"","","","","","instructions","5","39489","0.0-5.0","F57EDBDABA244D82A439B50E6561FA37","019ce65a-4e92-7e7a-890d-235dcdc92861","019ce643-47c6-74a0-b3d2-7bf5651ded46","[{""page_index"":0,""viewing_time"":14227}]","14228","","","","","","","","",""
"","","","","","html-keyboard-response","6","43506","0.0-6.0","F57EDBDABA244D82A439B50E6561FA37","019ce65a-4e92-7e7a-890d-235dcdc92861","019ce643-47c6-74a0-b3d2-7bf5651ded46","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","7","44787","0.0-7.0","F57EDBDABA244D82A439B50E6561FA37","019ce65a-4e92-7e7a-890d-235dcdc92861","019ce643-47c6-74a0-b3d2-7bf5651ded46","","1279","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","",""
"","","","","","html-keyboard-response","8","48791","0.0-8.0","F57EDBDABA244D82A439B50E6561FA37","019ce65a-4e92-7e7a-890d-235dcdc92861","019ce643-47c6-74a0-b3d2-7bf5651ded46","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","9","49419","0.0-9.0","F57EDBDABA244D82A439B50E6561FA37","019ce65a-4e92-7e7a-890d-235dcdc92861","019ce643-47c6-74a0-b3d2-7bf5651ded46","","628","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","",""
"","","","","","html-keyboard-response","10","53422","0.0-10.0","F57EDBDABA244D82A439B50E6561FA37","019ce65a-4e92-7e7a-890d-235dcdc92861","019ce643-47c6-74a0-b3d2-7bf5651ded46","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","11","54001","0.0-11.0","F57EDBDABA244D82A439B50E6561FA37","019ce65a-4e92-7e7a-890d-235dcdc92861","019ce643-47c6-74a0-b3d2-7bf5651ded46","","579","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","",""
"","","","","","html-keyboard-response","12","58004","0.0-12.0","F57EDBDABA244D82A439B50E6561FA37","019ce65a-4e92-7e7a-890d-235dcdc92861","019ce643-47c6-74a0-b3d2-7bf5651ded46","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","13","58603","0.0-13.0","F57EDBDABA244D82A439B50E6561FA37","019ce65a-4e92-7e7a-890d-235dcdc92861","019ce643-47c6-74a0-b3d2-7bf5651ded46","","599","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","4","","","","",""
"","","","","","instructions","14","60474","0.0-14.0","F57EDBDABA244D82A439B50E6561FA37","019ce65a-4e92-7e7a-890d-235dcdc92861","019ce643-47c6-74a0-b3d2-7bf5651ded46","[{""page_index"":0,""viewing_time"":1871}]","1871","","","","","","","","",""
"","","","","","html-keyboard-response","15","61475","0.0-15.0","F57EDBDABA244D82A439B50E6561FA37","019ce65a-4e92-7e7a-890d-235dcdc92861","019ce643-47c6-74a0-b3d2-7bf5651ded46","","null","<div style=""background-color: gray; width: 100vw; height: 100vh;""></div>","null","","","","","","",""
"","","","","","html-keyboard-response","16","66481","0.0-16.0","F57EDBDABA244D82A439B50E6561FA37","019ce65a-4e92-7e7a-890d-235dcdc92861","019ce643-47c6-74a0-b3d2-7bf5651ded46","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_1.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","",""
