"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","valuable_image_index","valuable_X","chosen_image_index","distance_from_X"
"false","false","[]","[]","[]","preload","0","50687","0.0-0.0","C071A4642828488FB10DE919F26077CD","019ce629-c389-78ab-94cf-b4110c2c592d","019ce621-c902-75a6-af36-962d82cab856","","","","","","","","","","",""
"","","","","","instructions","1","95120","0.0-1.0","C071A4642828488FB10DE919F26077CD","019ce629-c389-78ab-94cf-b4110c2c592d","019ce621-c902-75a6-af36-962d82cab856","[{""page_index"":0,""viewing_time"":44432}]","44432","","","","","","","","",""
"","","","","","instructions","2","101329","0.0-2.0","C071A4642828488FB10DE919F26077CD","019ce629-c389-78ab-94cf-b4110c2c592d","019ce621-c902-75a6-af36-962d82cab856","[{""page_index"":0,""viewing_time"":6208}]","6208","","","","","","","","",""
"true","","","","","fullscreen","3","110422","0.0-3.0","C071A4642828488FB10DE919F26077CD","019ce629-c389-78ab-94cf-b4110c2c592d","019ce621-c902-75a6-af36-962d82cab856","","8066","","","","","","","","",""
"","","","","","instructions","4","177036","0.0-4.0","C071A4642828488FB10DE919F26077CD","019ce629-c389-78ab-94cf-b4110c2c592d","019ce621-c902-75a6-af36-962d82cab856","[{""page_index"":0,""viewing_time"":66613}]","66613","","","","","","","","",""
"","","","","","instructions","5","192244","0.0-5.0","C071A4642828488FB10DE919F26077CD","019ce629-c389-78ab-94cf-b4110c2c592d","019ce621-c902-75a6-af36-962d82cab856","[{""page_index"":0,""viewing_time"":15207}]","15208","","","","","","","","",""
"","","","","","html-keyboard-response","6","196247","0.0-6.0","C071A4642828488FB10DE919F26077CD","019ce629-c389-78ab-94cf-b4110c2c592d","019ce621-c902-75a6-af36-962d82cab856","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","7","199262","0.0-7.0","C071A4642828488FB10DE919F26077CD","019ce629-c389-78ab-94cf-b4110c2c592d","019ce621-c902-75a6-af36-962d82cab856","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","null","example_question","1","","","","",""
"","","","","","html-keyboard-response","8","203275","0.0-8.0","C071A4642828488FB10DE919F26077CD","019ce629-c389-78ab-94cf-b4110c2c592d","019ce621-c902-75a6-af36-962d82cab856","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","9","204913","0.0-9.0","C071A4642828488FB10DE919F26077CD","019ce629-c389-78ab-94cf-b4110c2c592d","019ce621-c902-75a6-af36-962d82cab856","","1636","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","",""
"","","","","","html-keyboard-response","10","208922","0.0-10.0","C071A4642828488FB10DE919F26077CD","019ce629-c389-78ab-94cf-b4110c2c592d","019ce621-c902-75a6-af36-962d82cab856","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","11","210568","0.0-11.0","C071A4642828488FB10DE919F26077CD","019ce629-c389-78ab-94cf-b4110c2c592d","019ce621-c902-75a6-af36-962d82cab856","","1645","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","",""
"","","","","","html-keyboard-response","12","214584","0.0-12.0","C071A4642828488FB10DE919F26077CD","019ce629-c389-78ab-94cf-b4110c2c592d","019ce621-c902-75a6-af36-962d82cab856","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","13","216514","0.0-13.0","C071A4642828488FB10DE919F26077CD","019ce629-c389-78ab-94cf-b4110c2c592d","019ce621-c902-75a6-af36-962d82cab856","","1928","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","4","","","","",""
"","","","","","instructions","14","221550","0.0-14.0","C071A4642828488FB10DE919F26077CD","019ce629-c389-78ab-94cf-b4110c2c592d","019ce621-c902-75a6-af36-962d82cab856","[{""page_index"":0,""viewing_time"":5036}]","5036","","","","","","","","",""
"","","","","","html-keyboard-response","15","222565","0.0-15.0","C071A4642828488FB10DE919F26077CD","019ce629-c389-78ab-94cf-b4110c2c592d","019ce621-c902-75a6-af36-962d82cab856","","null","<div style=""background-color: gray; width: 100vw; height: 100vh;""></div>","null","","","","","","",""
"","","","","","html-keyboard-response","16","227577","0.0-16.0","C071A4642828488FB10DE919F26077CD","019ce629-c389-78ab-94cf-b4110c2c592d","019ce621-c902-75a6-af36-962d82cab856","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_1.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","",""
"","","","","","html-button-response","17","230581","0.0-17.0","C071A4642828488FB10DE919F26077CD","019ce629-c389-78ab-94cf-b4110c2c592d","019ce621-c902-75a6-af36-962d82cab856","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_1.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","null","main_causal_task","1","package_causal","","","",""
"","","","","","html-keyboard-response","18","235585","0.0-18.0","C071A4642828488FB10DE919F26077CD","019ce629-c389-78ab-94cf-b4110c2c592d","019ce621-c902-75a6-af36-962d82cab856","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_2.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","",""
"","","","","","html-button-response","19","236601","0.0-19.0","C071A4642828488FB10DE919F26077CD","019ce629-c389-78ab-94cf-b4110c2c592d","019ce621-c902-75a6-af36-962d82cab856","","1014","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_2.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","1","main_causal_task","2","package_causal","","","",""
"","","","","","html-keyboard-response","20","241619","0.0-20.0","C071A4642828488FB10DE919F26077CD","019ce629-c389-78ab-94cf-b4110c2c592d","019ce621-c902-75a6-af36-962d82cab856","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_3.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","",""
"","","","","","html-button-response","21","243104","0.0-21.0","C071A4642828488FB10DE919F26077CD","019ce629-c389-78ab-94cf-b4110c2c592d","019ce621-c902-75a6-af36-962d82cab856","","1480","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_3.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","3","package_causal","","","",""
"","","","","","html-keyboard-response","22","248112","0.0-22.0","C071A4642828488FB10DE919F26077CD","019ce629-c389-78ab-94cf-b4110c2c592d","019ce621-c902-75a6-af36-962d82cab856","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_4.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","",""
"","","","","","html-button-response","23","248975","0.0-23.0","C071A4642828488FB10DE919F26077CD","019ce629-c389-78ab-94cf-b4110c2c592d","019ce621-c902-75a6-af36-962d82cab856","","861","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_4.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","1","main_causal_task","4","package_causal","","","",""
"","","","","","html-keyboard-response","24","253980","0.0-24.0","C071A4642828488FB10DE919F26077CD","019ce629-c389-78ab-94cf-b4110c2c592d","019ce621-c902-75a6-af36-962d82cab856","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_5.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","",""
"","","","","","html-button-response","25","255495","0.0-25.0","C071A4642828488FB10DE919F26077CD","019ce629-c389-78ab-94cf-b4110c2c592d","019ce621-c902-75a6-af36-962d82cab856","","1514","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_5.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","5","package_causal","","","",""
