"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","completion_code","view_history","rt","stimulus","response","task","block_type","img_idx","block_id","value","pair_type","trial_value","chosen_type"
"true","false","[]","[]","[]","preload","0","1","0.0-0.0","202499","","","","","","","","","","","",""
"","","","","","instructions","1","18662","0.0-1.0","202499","[{""page_index"":0,""viewing_time"":2442},{""page_index"":1,""viewing_time"":16218}]","18661","","","","","","","","","",""
"true","","","","","fullscreen","2","24684","0.0-2.0","202499","","5011","","","","","","","","","",""
"","","","","","instructions","3","46823","0.0-3.0","202499","[{""page_index"":0,""viewing_time"":22139}]","22139","","","","","","","","","",""
"","","","","","html-keyboard-response","4","48826","0.0-4.0","202499","","null","<div class=""transition-square bg-story"">New series starting</div>","null","","","","","","","",""
"","","","","","html-keyboard-response","5","51832","0.0-5.0","202499","","null","<div class=""stimulus-container""><img src=""images_story_vs_info_2/story_4_1.png"" class=""exp-image""></div>","null","","","","","","","",""
"","","","","","html-button-response","6","55705","0.0-6.0","202499","","3871","
                <div class=""stimulus-container"">
                    <img src=""images_story_vs_info_2/story_4_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold;"">Is this image related to the previous image?</p>
                    </div>
                </div>","2","observation","story","1","story_4","","","",""
"","","","","","html-keyboard-response","7","58720","0.0-7.0","202499","","null","<div class=""stimulus-container""><img src=""images_story_vs_info_2/story_4_2.png"" class=""exp-image""></div>","null","","","","","","","",""
"","","","","","html-button-response","8","61144","0.0-8.0","202499","","2424","
                <div class=""stimulus-container"">
                    <img src=""images_story_vs_info_2/story_4_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold;"">Is this image related to the previous image?</p>
                    </div>
                </div>","0","observation","story","2","story_4","","","",""
"","","","","","html-keyboard-response","9","64155","0.0-9.0","202499","","null","<div class=""stimulus-container""><img src=""images_story_vs_info_2/story_4_3.png"" class=""exp-image""></div>","null","","","","","","","",""
"","","","","","html-button-response","10","65310","0.0-10.0","202499","","1154","
                <div class=""stimulus-container"">
                    <img src=""images_story_vs_info_2/story_4_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold;"">Is this image related to the previous image?</p>
                    </div>
                </div>","0","observation","story","3","story_4","","","",""
"","","","","","html-keyboard-response","11","68312","0.0-11.0","202499","","null","<div class=""stimulus-container""><img src=""images_story_vs_info_2/story_4_4.png"" class=""exp-image""></div>","null","","","","","","","",""
"","","","","","html-button-response","12","69417","0.0-12.0","202499","","1105","
                <div class=""stimulus-container"">
                    <img src=""images_story_vs_info_2/story_4_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold;"">Is this image related to the previous image?</p>
                    </div>
                </div>","0","observation","story","4","story_4","","","",""
