"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","presentation_order","valuable_image_index","reward_type","distance_from_x","target_X","chosen_image_index","is_x_plus_dist","correct_choice"
"true","false","[]","[]","[]","preload","0","3206","0.0-0.0","F639409A702946128EDE0F85B0B8D02A","019d6b30-9ef9-7265-9f79-27df0cca6036","019d6b28-084c-76dd-a1cb-5ac041bdee9a","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","50382","0.0-1.0","F639409A702946128EDE0F85B0B8D02A","019d6b30-9ef9-7265-9f79-27df0cca6036","019d6b28-084c-76dd-a1cb-5ac041bdee9a","[{""page_index"":0,""viewing_time"":47173}]","47173","","","","","","","","","","","","","",""
"","","","","","instructions","2","70434","0.0-2.0","F639409A702946128EDE0F85B0B8D02A","019d6b30-9ef9-7265-9f79-27df0cca6036","019d6b28-084c-76dd-a1cb-5ac041bdee9a","[{""page_index"":0,""viewing_time"":20051}]","20052","","","","","","","","","","","","","",""
"true","","","","","fullscreen","3","74504","0.0-3.0","F639409A702946128EDE0F85B0B8D02A","019d6b30-9ef9-7265-9f79-27df0cca6036","019d6b28-084c-76dd-a1cb-5ac041bdee9a","","3066","","","","","","","","","","","","","",""
"","","","","","instructions","4","224850","0.0-4.0","F639409A702946128EDE0F85B0B8D02A","019d6b30-9ef9-7265-9f79-27df0cca6036","019d6b28-084c-76dd-a1cb-5ac041bdee9a","[{""page_index"":0,""viewing_time"":150341}]","150341","","","","","","","","","","","","","",""
"","","","","","instructions","5","241618","0.0-5.0","F639409A702946128EDE0F85B0B8D02A","019d6b30-9ef9-7265-9f79-27df0cca6036","019d6b28-084c-76dd-a1cb-5ac041bdee9a","[{""page_index"":0,""viewing_time"":16767}]","16767","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","245622","0.0-6.0","F639409A702946128EDE0F85B0B8D02A","019d6b30-9ef9-7265-9f79-27df0cca6036","019d6b28-084c-76dd-a1cb-5ac041bdee9a","","null","
            <div class=""stimulus-container"">
                <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                <div class=""question-area""></div> 
            </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","7","247986","0.0-7.0","F639409A702946128EDE0F85B0B8D02A","019d6b30-9ef9-7265-9f79-27df0cca6036","019d6b28-084c-76dd-a1cb-5ac041bdee9a","","2363","
            <div class=""stimulus-container"">
                <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                </div>
            </div>","0","example_question","1","","","","","","","","","",""
"","","","","","html-keyboard-response","8","251989","0.0-8.0","F639409A702946128EDE0F85B0B8D02A","019d6b30-9ef9-7265-9f79-27df0cca6036","019d6b28-084c-76dd-a1cb-5ac041bdee9a","","null","
            <div class=""stimulus-container"">
                <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                <div class=""question-area""></div> 
            </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","9","253303","0.0-9.0","F639409A702946128EDE0F85B0B8D02A","019d6b30-9ef9-7265-9f79-27df0cca6036","019d6b28-084c-76dd-a1cb-5ac041bdee9a","","1313","
            <div class=""stimulus-container"">
                <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                </div>
            </div>","0","example_question","2","","","","","","","","","",""
