"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","folder","sequence_type","valuable_image_index","reward_type","distance_from_x","target_X","chosen_image_index","is_x_plus_dist","correct_choice"
"true","false","[]","[]","[]","preload","0","7092","0.0-0.0","056F472A049441DA8289C03C8EC68EC7","019dad23-e161-76e1-85fc-04d2cf627762","019dacfd-3d5e-7f0e-9535-61b14ca20378","","","","","","","","","","","","","",""
"","","","","","instructions","1","9347","0.0-1.0","056F472A049441DA8289C03C8EC68EC7","019dad23-e161-76e1-85fc-04d2cf627762","019dacfd-3d5e-7f0e-9535-61b14ca20378","[{""page_index"":0,""viewing_time"":2250}]","2250","","","","","","","","","","","",""
"","","","","","instructions","2","11836","0.0-2.0","056F472A049441DA8289C03C8EC68EC7","019dad23-e161-76e1-85fc-04d2cf627762","019dacfd-3d5e-7f0e-9535-61b14ca20378","[{""page_index"":0,""viewing_time"":2488}]","2489","","","","","","","","","","","",""
"true","","","","","fullscreen","3","14284","0.0-3.0","056F472A049441DA8289C03C8EC68EC7","019dad23-e161-76e1-85fc-04d2cf627762","019dacfd-3d5e-7f0e-9535-61b14ca20378","","1430","","","","","","","","","","","",""
"","","","","","instructions","4","18084","0.0-4.0","056F472A049441DA8289C03C8EC68EC7","019dad23-e161-76e1-85fc-04d2cf627762","019dacfd-3d5e-7f0e-9535-61b14ca20378","[{""page_index"":0,""viewing_time"":3798}]","3799","","","","","","","","","","","",""
"","","","","","instructions","5","24519","0.0-5.0","056F472A049441DA8289C03C8EC68EC7","019dad23-e161-76e1-85fc-04d2cf627762","019dacfd-3d5e-7f0e-9535-61b14ca20378","[{""page_index"":0,""viewing_time"":6434}]","6435","","","","","","","","","","","",""
"","","","","","html-button-response","6","30686","0.0-6.0","056F472A049441DA8289C03C8EC68EC7","019dad23-e161-76e1-85fc-04d2cf627762","019dacfd-3d5e-7f0e-9535-61b14ca20378","","6165","
            <div class=""stimulus-container"">
                <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_4.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","visiting_cities_semantic","","","","","","","",""
"","","","","","html-keyboard-response","7","38704","0.0-7.0","056F472A049441DA8289C03C8EC68EC7","019dad23-e161-76e1-85fc-04d2cf627762","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_4.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/dollar.png"" style=""width: 150px; height: 150px; border: 5px solid green; border-radius: 15px;"">
                    <p style=""color: green; font-weight: bold; font-size: 28px; margin-top: 15px;"">WORTH MONEY</p>
                </div>
            </div>","null","part2_value_learning","visiting_cities_semantic","semantic_sequence","4","valuable","","","","",""
"","","","","","html-keyboard-response","8","43718","0.0-8.0","056F472A049441DA8289C03C8EC68EC7","019dad23-e161-76e1-85fc-04d2cf627762","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","9","47640","0.0-9.0","056F472A049441DA8289C03C8EC68EC7","019dad23-e161-76e1-85fc-04d2cf627762","019dacfd-3d5e-7f0e-9535-61b14ca20378","","3920","
            <div class=""stimulus-container"">
                <img src=""images/semantic_sequence/housework_semantic/housework_semantic_5.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","housework_semantic","","","","","","","",""
"","","","","","html-keyboard-response","10","55652","0.0-10.0","056F472A049441DA8289C03C8EC68EC7","019dad23-e161-76e1-85fc-04d2cf627762","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/semantic_sequence/housework_semantic/housework_semantic_5.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/gray.png"" style=""width: 150px; height: 150px; border: 5px solid grey; border-radius: 15px;"">
                    <p style=""color: grey; font-weight: bold; font-size: 28px; margin-top: 15px;"">NEUTRAL VALUE</p>
                </div>
            </div>","null","part2_value_learning","housework_semantic","semantic_sequence","5","neutral","","","","",""
"","","","","","html-keyboard-response","11","60658","0.0-11.0","056F472A049441DA8289C03C8EC68EC7","019dad23-e161-76e1-85fc-04d2cf627762","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","12","62622","0.0-12.0","056F472A049441DA8289C03C8EC68EC7","019dad23-e161-76e1-85fc-04d2cf627762","019dacfd-3d5e-7f0e-9535-61b14ca20378","","1961","
            <div class=""stimulus-container"">
                <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_6.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","saving_a_cat_causal","","","","","","","",""
