"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","presentation_order","valuable_image_index","reward_type","chosen_image_index","target_X","correct_choice"
"true","false","[]","[]","[]","preload","0","6453","0.0-0.0","E358623956CB40FBBCD4266DB111D775","019cf984-eaad-77b9-b850-6c4229b7dc80","019cf974-7aee-7bc9-8ea4-9f55741b365d","","","","","","","","","","","","","",""
"","","","","","instructions","1","8043","0.0-1.0","E358623956CB40FBBCD4266DB111D775","019cf984-eaad-77b9-b850-6c4229b7dc80","019cf974-7aee-7bc9-8ea4-9f55741b365d","[{""page_index"":0,""viewing_time"":1588}]","1589","","","","","","","","","","","",""
"","","","","","instructions","2","14622","0.0-2.0","E358623956CB40FBBCD4266DB111D775","019cf984-eaad-77b9-b850-6c4229b7dc80","019cf974-7aee-7bc9-8ea4-9f55741b365d","[{""page_index"":0,""viewing_time"":6578}]","6579","","","","","","","","","","","",""
"true","","","","","fullscreen","3","17440","0.0-3.0","E358623956CB40FBBCD4266DB111D775","019cf984-eaad-77b9-b850-6c4229b7dc80","019cf974-7aee-7bc9-8ea4-9f55741b365d","","1799","","","","","","","","","","","",""
"","","","","","instructions","4","233927","0.0-4.0","E358623956CB40FBBCD4266DB111D775","019cf984-eaad-77b9-b850-6c4229b7dc80","019cf974-7aee-7bc9-8ea4-9f55741b365d","[{""page_index"":0,""viewing_time"":216486}]","216487","","","","","","","","","","","",""
"","","","","","instructions","5","240121","0.0-5.0","E358623956CB40FBBCD4266DB111D775","019cf984-eaad-77b9-b850-6c4229b7dc80","019cf974-7aee-7bc9-8ea4-9f55741b365d","[{""page_index"":0,""viewing_time"":6192}]","6192","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","244128","0.0-6.0","E358623956CB40FBBCD4266DB111D775","019cf984-eaad-77b9-b850-6c4229b7dc80","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","7","245645","0.0-7.0","E358623956CB40FBBCD4266DB111D775","019cf984-eaad-77b9-b850-6c4229b7dc80","019cf974-7aee-7bc9-8ea4-9f55741b365d","","1515","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","","","","",""
"","","","","","html-keyboard-response","8","249651","0.0-8.0","E358623956CB40FBBCD4266DB111D775","019cf984-eaad-77b9-b850-6c4229b7dc80","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","9","251145","0.0-9.0","E358623956CB40FBBCD4266DB111D775","019cf984-eaad-77b9-b850-6c4229b7dc80","019cf974-7aee-7bc9-8ea4-9f55741b365d","","1493","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","","","",""
"","","","","","html-keyboard-response","10","255164","0.0-10.0","E358623956CB40FBBCD4266DB111D775","019cf984-eaad-77b9-b850-6c4229b7dc80","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","11","255993","0.0-11.0","E358623956CB40FBBCD4266DB111D775","019cf984-eaad-77b9-b850-6c4229b7dc80","019cf974-7aee-7bc9-8ea4-9f55741b365d","","825","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","","","","",""
"","","","","","html-keyboard-response","12","259994","0.0-12.0","E358623956CB40FBBCD4266DB111D775","019cf984-eaad-77b9-b850-6c4229b7dc80","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","13","260648","0.0-13.0","E358623956CB40FBBCD4266DB111D775","019cf984-eaad-77b9-b850-6c4229b7dc80","019cf974-7aee-7bc9-8ea4-9f55741b365d","","652","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","4","","","","","","","",""
"","","","","","instructions","14","262125","0.0-14.0","E358623956CB40FBBCD4266DB111D775","019cf984-eaad-77b9-b850-6c4229b7dc80","019cf974-7aee-7bc9-8ea4-9f55741b365d","[{""page_index"":0,""viewing_time"":1475}]","1476","","","","","","","","","","","",""
