"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","folder","sequence_type","valuable_image_index","reward_type","distance_from_x","target_X","chosen_image_index","is_x_plus_dist","correct_choice"
"true","false","[]","[]","[]","preload","0","2271","0.0-0.0","EA6EB96FB6FD429385404F166EFC4E4D","019db61d-ba3e-7b3f-a2d2-b57ab351000e","019db609-2a35-76b9-807a-e0c4c153f4bb","","","","","","","","","","","","","",""
"","","","","","instructions","1","4651","0.0-1.0","EA6EB96FB6FD429385404F166EFC4E4D","019db61d-ba3e-7b3f-a2d2-b57ab351000e","019db609-2a35-76b9-807a-e0c4c153f4bb","[{""page_index"":0,""viewing_time"":2379}]","2379","","","","","","","","","","","",""
"","","","","","instructions","2","14952","0.0-2.0","EA6EB96FB6FD429385404F166EFC4E4D","019db61d-ba3e-7b3f-a2d2-b57ab351000e","019db609-2a35-76b9-807a-e0c4c153f4bb","[{""page_index"":0,""viewing_time"":10301}]","10301","","","","","","","","","","","",""
"true","","","","","fullscreen","3","17872","0.0-3.0","EA6EB96FB6FD429385404F166EFC4E4D","019db61d-ba3e-7b3f-a2d2-b57ab351000e","019db609-2a35-76b9-807a-e0c4c153f4bb","","1918","","","","","","","","","","","",""
"","","","","","instructions","4","21468","0.0-4.0","EA6EB96FB6FD429385404F166EFC4E4D","019db61d-ba3e-7b3f-a2d2-b57ab351000e","019db609-2a35-76b9-807a-e0c4c153f4bb","[{""page_index"":0,""viewing_time"":3596}]","3596","","","","","","","","","","","",""
"","","","","","instructions","5","27320","0.0-5.0","EA6EB96FB6FD429385404F166EFC4E4D","019db61d-ba3e-7b3f-a2d2-b57ab351000e","019db609-2a35-76b9-807a-e0c4c153f4bb","[{""page_index"":0,""viewing_time"":5851}]","5852","","","","","","","","","","","",""
"","","","","","html-button-response","6","31088","0.0-6.0","EA6EB96FB6FD429385404F166EFC4E4D","019db61d-ba3e-7b3f-a2d2-b57ab351000e","019db609-2a35-76b9-807a-e0c4c153f4bb","","3766","
            <div class=""stimulus-container"">
                <img src=""images/schematic_sequence/flight_scheme/flight_scheme_4.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","flight_scheme","","","","","","","",""
"","","","","","html-keyboard-response","7","39090","0.0-7.0","EA6EB96FB6FD429385404F166EFC4E4D","019db61d-ba3e-7b3f-a2d2-b57ab351000e","019db609-2a35-76b9-807a-e0c4c153f4bb","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/schematic_sequence/flight_scheme/flight_scheme_4.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/gray.png"" style=""width: 150px; height: 150px; border: 5px solid grey; border-radius: 15px;"">
                    <p style=""color: grey; font-weight: bold; font-size: 28px; margin-top: 15px;"">NEUTRAL VALUE</p>
                </div>
            </div>","null","part2_value_learning","flight_scheme","schematic_sequence","4","neutral","","","","",""
"","","","","","html-keyboard-response","8","44091","0.0-8.0","EA6EB96FB6FD429385404F166EFC4E4D","019db61d-ba3e-7b3f-a2d2-b57ab351000e","019db609-2a35-76b9-807a-e0c4c153f4bb","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","9","46151","0.0-9.0","EA6EB96FB6FD429385404F166EFC4E4D","019db61d-ba3e-7b3f-a2d2-b57ab351000e","019db609-2a35-76b9-807a-e0c4c153f4bb","","2059","
            <div class=""stimulus-container"">
                <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_4.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","restaurant_scheme","","","","","","","",""
"","","","","","html-keyboard-response","10","54154","0.0-10.0","EA6EB96FB6FD429385404F166EFC4E4D","019db61d-ba3e-7b3f-a2d2-b57ab351000e","019db609-2a35-76b9-807a-e0c4c153f4bb","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_4.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/gray.png"" style=""width: 150px; height: 150px; border: 5px solid grey; border-radius: 15px;"">
                    <p style=""color: grey; font-weight: bold; font-size: 28px; margin-top: 15px;"">NEUTRAL VALUE</p>
                </div>
            </div>","null","part2_value_learning","restaurant_scheme","schematic_sequence","4","neutral","","","","",""
