"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","presentation_order","valuable_image_index","reward_type","correct_choice","distance_from_x","target_X","chosen_image_index","is_x_plus_dist"
"true","false","[]","[]","[]","preload","0","4175","0.0-0.0","621D0B67BBB041CFB69F8FEF77B3C67A","019cfa7f-7a4e-734f-bcf0-0356ca283fb5","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","57423","0.0-1.0","621D0B67BBB041CFB69F8FEF77B3C67A","019cfa7f-7a4e-734f-bcf0-0356ca283fb5","019cfa3a-388e-72ab-ad58-bdeb258f96cd","[{""page_index"":0,""viewing_time"":53246}]","53247","","","","","","","","","","","","","",""
"","","","","","instructions","2","176614","0.0-2.0","621D0B67BBB041CFB69F8FEF77B3C67A","019cfa7f-7a4e-734f-bcf0-0356ca283fb5","019cfa3a-388e-72ab-ad58-bdeb258f96cd","[{""page_index"":0,""viewing_time"":119189}]","119190","","","","","","","","","","","","","",""
"true","","","","","fullscreen","3","182846","0.0-3.0","621D0B67BBB041CFB69F8FEF77B3C67A","019cfa7f-7a4e-734f-bcf0-0356ca283fb5","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","5227","","","","","","","","","","","","","",""
"","","","","","instructions","4","198896","0.0-4.0","621D0B67BBB041CFB69F8FEF77B3C67A","019cfa7f-7a4e-734f-bcf0-0356ca283fb5","019cfa3a-388e-72ab-ad58-bdeb258f96cd","[{""page_index"":0,""viewing_time"":16048}]","16049","","","","","","","","","","","","","",""
"","","","","","instructions","5","211045","0.0-5.0","621D0B67BBB041CFB69F8FEF77B3C67A","019cfa7f-7a4e-734f-bcf0-0356ca283fb5","019cfa3a-388e-72ab-ad58-bdeb258f96cd","[{""page_index"":0,""viewing_time"":12148}]","12149","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","215049","0.0-6.0","621D0B67BBB041CFB69F8FEF77B3C67A","019cfa7f-7a4e-734f-bcf0-0356ca283fb5","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","7","217371","0.0-7.0","621D0B67BBB041CFB69F8FEF77B3C67A","019cfa7f-7a4e-734f-bcf0-0356ca283fb5","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","2318","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","","","","","","",""
"","","","","","html-keyboard-response","8","221374","0.0-8.0","621D0B67BBB041CFB69F8FEF77B3C67A","019cfa7f-7a4e-734f-bcf0-0356ca283fb5","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","9","223020","0.0-9.0","621D0B67BBB041CFB69F8FEF77B3C67A","019cfa7f-7a4e-734f-bcf0-0356ca283fb5","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","1643","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","","","","","",""
"","","","","","html-keyboard-response","10","227023","0.0-10.0","621D0B67BBB041CFB69F8FEF77B3C67A","019cfa7f-7a4e-734f-bcf0-0356ca283fb5","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","11","229587","0.0-11.0","621D0B67BBB041CFB69F8FEF77B3C67A","019cfa7f-7a4e-734f-bcf0-0356ca283fb5","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","2562","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","","","","","","",""
"","","","","","html-keyboard-response","12","233590","0.0-12.0","621D0B67BBB041CFB69F8FEF77B3C67A","019cfa7f-7a4e-734f-bcf0-0356ca283fb5","019cfa3a-388e-72ab-ad58-bdeb258f96cd","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
