"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","valuable_image_index","reward_type","lucky_X","chosen_image_index"
"","","","","","html-keyboard-response","10","68875","0.0-10.0","D9BAEA30CF5B4E659F76D3A2CFE0AA3D","019ced68-0b40-7986-8fe0-b8b1f7c56e2d","019ced5b-a949-71f1-af15-a7c629b18577","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","11","69256","0.0-11.0","D9BAEA30CF5B4E659F76D3A2CFE0AA3D","019ced68-0b40-7986-8fe0-b8b1f7c56e2d","019ced5b-a949-71f1-af15-a7c629b18577","","380","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","","",""
"","","","","","html-keyboard-response","12","73259","0.0-12.0","D9BAEA30CF5B4E659F76D3A2CFE0AA3D","019ced68-0b40-7986-8fe0-b8b1f7c56e2d","019ced5b-a949-71f1-af15-a7c629b18577","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","13","73839","0.0-13.0","D9BAEA30CF5B4E659F76D3A2CFE0AA3D","019ced68-0b40-7986-8fe0-b8b1f7c56e2d","019ced5b-a949-71f1-af15-a7c629b18577","","579","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","4","","","","","",""
"","","","","","instructions","14","75222","0.0-14.0","D9BAEA30CF5B4E659F76D3A2CFE0AA3D","019ced68-0b40-7986-8fe0-b8b1f7c56e2d","019ced5b-a949-71f1-af15-a7c629b18577","[{""page_index"":0,""viewing_time"":1382}]","1382","","","","","","","","","",""
"","","","","","instructions","15","79071","0.0-15.0","D9BAEA30CF5B4E659F76D3A2CFE0AA3D","019ced68-0b40-7986-8fe0-b8b1f7c56e2d","019ced5b-a949-71f1-af15-a7c629b18577","[{""page_index"":0,""viewing_time"":3848}]","3848","","","","","","","","","",""
"","","","","","instructions","16","81405","0.0-16.0","D9BAEA30CF5B4E659F76D3A2CFE0AA3D","019ced68-0b40-7986-8fe0-b8b1f7c56e2d","019ced5b-a949-71f1-af15-a7c629b18577","[{""page_index"":0,""viewing_time"":2334}]","2334","","","","","","","","","",""
"","","","","","html-keyboard-response","17","82408","0.0-17.0","D9BAEA30CF5B4E659F76D3A2CFE0AA3D","019ced68-0b40-7986-8fe0-b8b1f7c56e2d","019ced5b-a949-71f1-af15-a7c629b18577","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","",""
"","","","","","html-keyboard-response","18","87410","0.0-18.0","D9BAEA30CF5B4E659F76D3A2CFE0AA3D","019ced68-0b40-7986-8fe0-b8b1f7c56e2d","019ced5b-a949-71f1-af15-a7c629b18577","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","19","88539","0.0-19.0","D9BAEA30CF5B4E659F76D3A2CFE0AA3D","019ced68-0b40-7986-8fe0-b8b1f7c56e2d","019ced5b-a949-71f1-af15-a7c629b18577","","1128","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","dog_causal","causal_sequence","","","",""
"","","","","","html-keyboard-response","20","93542","0.0-20.0","D9BAEA30CF5B4E659F76D3A2CFE0AA3D","019ced68-0b40-7986-8fe0-b8b1f7c56e2d","019ced5b-a949-71f1-af15-a7c629b18577","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","21","95273","0.0-21.0","D9BAEA30CF5B4E659F76D3A2CFE0AA3D","019ced68-0b40-7986-8fe0-b8b1f7c56e2d","019ced5b-a949-71f1-af15-a7c629b18577","","1729","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","2","dog_causal","causal_sequence","","","",""
"","","","","","html-keyboard-response","22","100276","0.0-22.0","D9BAEA30CF5B4E659F76D3A2CFE0AA3D","019ced68-0b40-7986-8fe0-b8b1f7c56e2d","019ced5b-a949-71f1-af15-a7c629b18577","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","23","102123","0.0-23.0","D9BAEA30CF5B4E659F76D3A2CFE0AA3D","019ced68-0b40-7986-8fe0-b8b1f7c56e2d","019ced5b-a949-71f1-af15-a7c629b18577","","1846","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","3","dog_causal","causal_sequence","","","",""
"","","","","","html-keyboard-response","24","107125","0.0-24.0","D9BAEA30CF5B4E659F76D3A2CFE0AA3D","019ced68-0b40-7986-8fe0-b8b1f7c56e2d","019ced5b-a949-71f1-af15-a7c629b18577","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","25","109756","0.0-25.0","D9BAEA30CF5B4E659F76D3A2CFE0AA3D","019ced68-0b40-7986-8fe0-b8b1f7c56e2d","019ced5b-a949-71f1-af15-a7c629b18577","","2630","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","4","dog_causal","causal_sequence","","","",""
"","","","","","html-keyboard-response","26","114758","0.0-26.0","D9BAEA30CF5B4E659F76D3A2CFE0AA3D","019ced68-0b40-7986-8fe0-b8b1f7c56e2d","019ced5b-a949-71f1-af15-a7c629b18577","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_5.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","27","115806","0.0-27.0","D9BAEA30CF5B4E659F76D3A2CFE0AA3D","019ced68-0b40-7986-8fe0-b8b1f7c56e2d","019ced5b-a949-71f1-af15-a7c629b18577","","1046","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","5","dog_causal","causal_sequence","","","",""
"","","","","","html-keyboard-response","28","120808","0.0-28.0","D9BAEA30CF5B4E659F76D3A2CFE0AA3D","019ced68-0b40-7986-8fe0-b8b1f7c56e2d","019ced5b-a949-71f1-af15-a7c629b18577","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_6.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","29","121306","0.0-29.0","D9BAEA30CF5B4E659F76D3A2CFE0AA3D","019ced68-0b40-7986-8fe0-b8b1f7c56e2d","019ced5b-a949-71f1-af15-a7c629b18577","","496","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_6.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","6","dog_causal","causal_sequence","","","",""
"","","","","","html-keyboard-response","30","126308","0.0-30.0","D9BAEA30CF5B4E659F76D3A2CFE0AA3D","019ced68-0b40-7986-8fe0-b8b1f7c56e2d","019ced5b-a949-71f1-af15-a7c629b18577","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_7.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","31","128006","0.0-31.0","D9BAEA30CF5B4E659F76D3A2CFE0AA3D","019ced68-0b40-7986-8fe0-b8b1f7c56e2d","019ced5b-a949-71f1-af15-a7c629b18577","","1697","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_7.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","7","dog_causal","causal_sequence","","","",""
"","","","","","html-keyboard-response","32","133008","0.0-32.0","D9BAEA30CF5B4E659F76D3A2CFE0AA3D","019ced68-0b40-7986-8fe0-b8b1f7c56e2d","019ced5b-a949-71f1-af15-a7c629b18577","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_8.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","33","133739","0.0-33.0","D9BAEA30CF5B4E659F76D3A2CFE0AA3D","019ced68-0b40-7986-8fe0-b8b1f7c56e2d","019ced5b-a949-71f1-af15-a7c629b18577","","730","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_8.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","8","dog_causal","causal_sequence","","","",""
"","","","","","html-keyboard-response","34","138742","0.0-34.0","D9BAEA30CF5B4E659F76D3A2CFE0AA3D","019ced68-0b40-7986-8fe0-b8b1f7c56e2d","019ced5b-a949-71f1-af15-a7c629b18577","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_9.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","35","139406","0.0-35.0","D9BAEA30CF5B4E659F76D3A2CFE0AA3D","019ced68-0b40-7986-8fe0-b8b1f7c56e2d","019ced5b-a949-71f1-af15-a7c629b18577","","662","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_9.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","9","dog_causal","causal_sequence","","","",""
"","","","","","html-keyboard-response","36","144408","0.0-36.0","D9BAEA30CF5B4E659F76D3A2CFE0AA3D","019ced68-0b40-7986-8fe0-b8b1f7c56e2d","019ced5b-a949-71f1-af15-a7c629b18577","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_ten.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","37","145023","0.0-37.0","D9BAEA30CF5B4E659F76D3A2CFE0AA3D","019ced68-0b40-7986-8fe0-b8b1f7c56e2d","019ced5b-a949-71f1-af15-a7c629b18577","","614","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/dog_causal/dog_causal_ten.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","ten","dog_causal","causal_sequence","","","",""
"","","","","","instructions","38","146239","0.0-38.0","D9BAEA30CF5B4E659F76D3A2CFE0AA3D","019ced68-0b40-7986-8fe0-b8b1f7c56e2d","019ced5b-a949-71f1-af15-a7c629b18577","[{""page_index"":0,""viewing_time"":1215}]","1215","","","","","","","","","",""
"","","","","","instructions","39","152473","0.0-39.0","D9BAEA30CF5B4E659F76D3A2CFE0AA3D","019ced68-0b40-7986-8fe0-b8b1f7c56e2d","019ced5b-a949-71f1-af15-a7c629b18577","[{""page_index"":0,""viewing_time"":6233}]","6233","","","","","","","","","",""
"","","","","","html-button-response","40","163606","0.0-40.0-0.0","D9BAEA30CF5B4E659F76D3A2CFE0AA3D","019ced68-0b40-7986-8fe0-b8b1f7c56e2d","019ced5b-a949-71f1-af15-a7c629b18577","","11132","
                <div style=""margin-bottom:20px;""><h3>Example: Valuable Image</h3></div>
                <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 30px;"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div style=""text-align: center;"">
                        <img src=""images/dollar.png"" style=""width: 120px; height: 120px; border: 5px solid green; border-radius: 15px;"">
                        <p style=""color: green; font-weight: bold; font-size: 24px; margin-top: 10px;"">WORTH MONEY</p>
                    </div>
                </div>
                <div class=""question-area""><p>Was there a person in this image?</p></div>","0","","","","","","","",""
"","","","","","html-button-response","41","169256","0.0-40.0-1.0","D9BAEA30CF5B4E659F76D3A2CFE0AA3D","019ced68-0b40-7986-8fe0-b8b1f7c56e2d","019ced5b-a949-71f1-af15-a7c629b18577","","5648","
                <div style=""margin-bottom:20px;""><h3>Example: Neutral Image</h3></div>
                <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 30px;"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div style=""text-align: center;"">
                        <img src=""images/gray.png"" style=""width: 120px; height: 120px; border: 5px solid grey; border-radius: 15px;"">
                        <p style=""color: grey; font-weight: bold; font-size: 24px; margin-top: 10px;"">NEUTRAL VALUE</p>
                    </div>
                </div>
                <div class=""question-area""><p>Was there a person in this image?</p></div>","0","","","","","","","",""
"","","","","","instructions","42","214072","0.0-41.0","D9BAEA30CF5B4E659F76D3A2CFE0AA3D","019ced68-0b40-7986-8fe0-b8b1f7c56e2d","019ced5b-a949-71f1-af15-a7c629b18577","[{""page_index"":0,""viewing_time"":44815}]","44816","","","","","","","","","",""
"","","","","","instructions","43","215521","0.0-42.0","D9BAEA30CF5B4E659F76D3A2CFE0AA3D","019ced68-0b40-7986-8fe0-b8b1f7c56e2d","019ced5b-a949-71f1-af15-a7c629b18577","[{""page_index"":0,""viewing_time"":1448}]","1448","","","","","","","","","",""
"","","","","","html-keyboard-response","44","223524","0.0-43.0","D9BAEA30CF5B4E659F76D3A2CFE0AA3D","019ced68-0b40-7986-8fe0-b8b1f7c56e2d","019ced5b-a949-71f1-af15-a7c629b18577","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/causal_sequence/dog_causal/dog_causal_4.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/dollar.png"" style=""width: 150px; height: 150px; border: 5px solid green; border-radius: 15px;"">
                    <p style=""color: green; font-weight: bold; font-size: 28px; margin-top: 15px;"">WORTH MONEY</p>
                </div>
            </div>
            <div class=""question-area""></div>","null","","","","","","","",""
"","","","","","html-button-response","45","226527","0.0-44.0","D9BAEA30CF5B4E659F76D3A2CFE0AA3D","019ced68-0b40-7986-8fe0-b8b1f7c56e2d","019ced5b-a949-71f1-af15-a7c629b18577","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/causal_sequence/dog_causal/dog_causal_4.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/dollar.png"" style=""width: 150px; height: 150px; border: 5px solid green; border-radius: 15px;"">
                    <p style=""color: green; font-weight: bold; font-size: 28px; margin-top: 15px;"">WORTH MONEY</p>
                </div>
            </div>
            <div class=""question-area"">
                <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
            </div>","null","part2_value_learning","","dog_causal","causal_sequence","4","valuable","",""
"","","","","","instructions","46","234056","0.0-45.0","D9BAEA30CF5B4E659F76D3A2CFE0AA3D","019ced68-0b40-7986-8fe0-b8b1f7c56e2d","019ced5b-a949-71f1-af15-a7c629b18577","[{""page_index"":0,""viewing_time"":7528}]","7528","","","","","","","","","",""
"","","","","","instructions","47","235389","0.0-46.0","D9BAEA30CF5B4E659F76D3A2CFE0AA3D","019ced68-0b40-7986-8fe0-b8b1f7c56e2d","019ced5b-a949-71f1-af15-a7c629b18577","[{""page_index"":0,""viewing_time"":1333}]","1333","","","","","","","","","",""
"","","","","","html-keyboard-response","48","238392","0.0-47.0-0.0","D9BAEA30CF5B4E659F76D3A2CFE0AA3D","019ced68-0b40-7986-8fe0-b8b1f7c56e2d","019ced5b-a949-71f1-af15-a7c629b18577","","null","
                        <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is luckier?</h3></div>
                        <div class=""stimulus-container"" style=""display: flex; width: 1100px; justify-content: center; gap: 50px;"">
                            <img src=""images/causal_sequence/dog_causal/dog_causal_3.png"" class=""exp-image"">
                            <img src=""images/causal_sequence/dog_causal/dog_causal_5.png"" class=""exp-image"">
                        </div>","null","","","","","","","",""
"","","","","","html-button-response","49","239672","0.0-47.0-1.0","D9BAEA30CF5B4E659F76D3A2CFE0AA3D","019ced68-0b40-7986-8fe0-b8b1f7c56e2d","019ced5b-a949-71f1-af15-a7c629b18577","","1279","
                        <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is luckier?</h3></div>
                        <div class=""stimulus-container"" style=""display: flex; width: 1100px; justify-content: center; gap: 50px;"">
                            <img src=""images/causal_sequence/dog_causal/dog_causal_3.png"" class=""exp-image"">
                            <img src=""images/causal_sequence/dog_causal/dog_causal_5.png"" class=""exp-image"">
                        </div>","0","part3_choice_neighbors","","dog_causal","causal_sequence","","","4","3"
"","","","","","html-keyboard-response","50","242674","0.0-47.0-2.0","D9BAEA30CF5B4E659F76D3A2CFE0AA3D","019ced68-0b40-7986-8fe0-b8b1f7c56e2d","019ced5b-a949-71f1-af15-a7c629b18577","","null","
                        <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is luckier?</h3></div>
                        <div class=""stimulus-container"" style=""display: flex; width: 1100px; justify-content: center; gap: 50px;"">
                            <img src=""images/causal_sequence/dog_causal/dog_causal_4.png"" class=""exp-image"">
                            <img src=""images/causal_sequence/dog_causal/dog_causal_6.png"" class=""exp-image"">
                        </div>","null","","","","","","","",""
"","","","","","html-button-response","51","244822","0.0-47.0-3.0","D9BAEA30CF5B4E659F76D3A2CFE0AA3D","019ced68-0b40-7986-8fe0-b8b1f7c56e2d","019ced5b-a949-71f1-af15-a7c629b18577","","2147","
                        <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is luckier?</h3></div>
                        <div class=""stimulus-container"" style=""display: flex; width: 1100px; justify-content: center; gap: 50px;"">
                            <img src=""images/causal_sequence/dog_causal/dog_causal_4.png"" class=""exp-image"">
                            <img src=""images/causal_sequence/dog_causal/dog_causal_6.png"" class=""exp-image"">
                        </div>","0","part3_choice_X_vs_Random","","dog_causal","causal_sequence","","","4","4"
"","","","","","survey-text","52","322672","0.0-48.0","D9BAEA30CF5B4E659F76D3A2CFE0AA3D","019ced68-0b40-7986-8fe0-b8b1f7c56e2d","019ced5b-a949-71f1-af15-a7c629b18577","","77845","","{""gender"":""Male"",""age"":""19"",""decision_strategy"":""I felt that the image on the left was luckier because it does not have association with the stressful aspects of the man suffering a heart attack and having to be saved by his dog and an elderly couple. The image on the left is also closely associated with being worth money so I feel it is luckier."",""consistency_check"":""I was only able to access one pair of image unfortunately. However, i would have used the same logic.""}","demographics_and_strategy","","","","","","",""
"","","","","","instructions","53","325871","0.0-49.0","D9BAEA30CF5B4E659F76D3A2CFE0AA3D","019ced68-0b40-7986-8fe0-b8b1f7c56e2d","019ced5b-a949-71f1-af15-a7c629b18577","[{""page_index"":0,""viewing_time"":3198}]","3199","","","","","","","","","",""
