"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","experiment","view_history","rt","stimulus","response","task","folder","order_direction","causality_condition","s1_index","s2_index","reward_condition","rewarded_folder","neutral_folder","rewarded_original_order","neutral_original_order","rewarded_causality","neutral_causality","chose_associated_reward"
"true","false","[]","[]","[]","preload","0","4626","0.0-0.0","E440B4456BB84F80BF109E265485013E","01a089e2-8e7d-7f06-b03b-0078575f3d51","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","34425","0.0-1.0","E440B4456BB84F80BF109E265485013E","01a089e2-8e7d-7f06-b03b-0078575f3d51","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","[{""page_index"":0,""viewing_time"":11213},{""page_index"":1,""viewing_time"":7383},{""page_index"":2,""viewing_time"":11196}]","29795","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","2","38374","0.0-2.0","E440B4456BB84F80BF109E265485013E","01a089e2-8e7d-7f06-b03b-0078575f3d51","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","2937","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","56101","0.0-3.0","E440B4456BB84F80BF109E265485013E","01a089e2-8e7d-7f06-b03b-0078575f3d51","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","[{""page_index"":0,""viewing_time"":17720}]","17722","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","4","58108","0.0-4.0","E440B4456BB84F80BF109E265485013E","01a089e2-8e7d-7f06-b03b-0078575f3d51","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div class=""stimulus-container""><img src=""images/causal_sequence/the_performance_causal/the_performance_causal_1.png"" class=""exp-image""></div>","null","practice_S1","the_performance_causal","","","","","","","","","","","",""
"","","","","","html-keyboard-response","5","59113","0.0-5.0","E440B4456BB84F80BF109E265485013E","01a089e2-8e7d-7f06-b03b-0078575f3d51","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div class=""fixation"">+</div>","null","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","61119","0.0-6.0","E440B4456BB84F80BF109E265485013E","01a089e2-8e7d-7f06-b03b-0078575f3d51","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div class=""stimulus-container""><img src=""images/causal_sequence/the_performance_causal/the_performance_causal_2.png"" class=""exp-image""></div>","null","practice_S2","the_performance_causal","","","","","","","","","","","",""
"","","","","","html-button-response","7","64131","0.0-7.0","E440B4456BB84F80BF109E265485013E","01a089e2-8e7d-7f06-b03b-0078575f3d51","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","
            <div class=""stimulus-container"">
                <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_2.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Was there a person in either of the images?</p>
                </div>
            </div>","null","practice_attention_check","the_performance_causal","","","","","","","","","","","",""
"","","","","","html-keyboard-response","8","65636","0.0-8.0","E440B4456BB84F80BF109E265485013E","01a089e2-8e7d-7f06-b03b-0078575f3d51","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","9","67639","0.0-9.0","E440B4456BB84F80BF109E265485013E","01a089e2-8e7d-7f06-b03b-0078575f3d51","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div class=""stimulus-container""><img src=""images/causal_sequence/museum_causal/museum_causal_1.png"" class=""exp-image""></div>","null","practice_S1","museum_causal","","","","","","","","","","","",""
"","","","","","html-keyboard-response","10","68643","0.0-10.0","E440B4456BB84F80BF109E265485013E","01a089e2-8e7d-7f06-b03b-0078575f3d51","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div class=""fixation"">+</div>","null","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","11","70649","0.0-11.0","E440B4456BB84F80BF109E265485013E","01a089e2-8e7d-7f06-b03b-0078575f3d51","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div class=""stimulus-container""><img src=""images/causal_sequence/museum_causal/museum_causal_2.png"" class=""exp-image""></div>","null","practice_S2","museum_causal","","","","","","","","","","","",""
"","","","","","html-button-response","12","72918","0.0-12.0","E440B4456BB84F80BF109E265485013E","01a089e2-8e7d-7f06-b03b-0078575f3d51","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","2257","
            <div class=""stimulus-container"">
                <img src=""images/causal_sequence/museum_causal/museum_causal_2.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Was there a person in either of the images?</p>
                </div>
            </div>","0","practice_attention_check","museum_causal","","","","","","","","","","","",""
"","","","","","html-keyboard-response","13","74422","0.0-13.0","E440B4456BB84F80BF109E265485013E","01a089e2-8e7d-7f06-b03b-0078575f3d51","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","","",""
"","","","","","instructions","14","79151","0.0-14.0","E440B4456BB84F80BF109E265485013E","01a089e2-8e7d-7f06-b03b-0078575f3d51","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","[{""page_index"":0,""viewing_time"":4727}]","4727","","","","","","","","","","","","","","","",""
"","","","","","instructions","15","88071","0.0-15.0","E440B4456BB84F80BF109E265485013E","01a089e2-8e7d-7f06-b03b-0078575f3d51","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","[{""page_index"":0,""viewing_time"":8918}]","8919","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","16","90074","0.0-16.0","E440B4456BB84F80BF109E265485013E","01a089e2-8e7d-7f06-b03b-0078575f3d51","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div class=""stimulus-container""><img src=""images/causal_sequence/the_performance_causal/the_performance_causal_5.png"" class=""exp-image""></div>","null","phase1_S1","the_performance_causal","descending","medium","5","1","","","","","","","",""
"","","","","","html-keyboard-response","17","91077","0.0-17.0","E440B4456BB84F80BF109E265485013E","01a089e2-8e7d-7f06-b03b-0078575f3d51","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div class=""fixation"">+</div>","null","","","","","","","","","","","","","",""
