"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","presentation_order","valuable_image_index","reward_type","distance_from_x","target_X","chosen_image_index","is_x_plus_dist","correct_choice"
"true","false","[]","[]","[]","preload","0","17619","0.0-0.0","439BD1A2D0D44840B6FEFBF003D0E78A","019dac5e-f59f-7346-9b44-59a9af41fca4","019dac5b-243f-7307-af64-a10f53f1ef70","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","20773","0.0-1.0","439BD1A2D0D44840B6FEFBF003D0E78A","019dac5e-f59f-7346-9b44-59a9af41fca4","019dac5b-243f-7307-af64-a10f53f1ef70","[{""page_index"":0,""viewing_time"":3153}]","3153","","","","","","","","","","","","","",""
"","","","","","instructions","2","31322","0.0-2.0","439BD1A2D0D44840B6FEFBF003D0E78A","019dac5e-f59f-7346-9b44-59a9af41fca4","019dac5b-243f-7307-af64-a10f53f1ef70","[{""page_index"":0,""viewing_time"":10549}]","10549","","","","","","","","","","","","","",""
"true","","","","","fullscreen","3","38683","0.0-3.0","439BD1A2D0D44840B6FEFBF003D0E78A","019dac5e-f59f-7346-9b44-59a9af41fca4","019dac5b-243f-7307-af64-a10f53f1ef70","","6359","","","","","","","","","","","","","",""
"","","","","","instructions","4","76764","0.0-4.0","439BD1A2D0D44840B6FEFBF003D0E78A","019dac5e-f59f-7346-9b44-59a9af41fca4","019dac5b-243f-7307-af64-a10f53f1ef70","[{""page_index"":0,""viewing_time"":38080}]","38080","","","","","","","","","","","","","",""
"","","","","","instructions","5","94209","0.0-5.0","439BD1A2D0D44840B6FEFBF003D0E78A","019dac5e-f59f-7346-9b44-59a9af41fca4","019dac5b-243f-7307-af64-a10f53f1ef70","[{""page_index"":0,""viewing_time"":17445}]","17445","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","98223","0.0-6.0","439BD1A2D0D44840B6FEFBF003D0E78A","019dac5e-f59f-7346-9b44-59a9af41fca4","019dac5b-243f-7307-af64-a10f53f1ef70","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","7","101231","0.0-7.0","439BD1A2D0D44840B6FEFBF003D0E78A","019dac5e-f59f-7346-9b44-59a9af41fca4","019dac5b-243f-7307-af64-a10f53f1ef70","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","null","example_question","1","","","","","","","","","",""
"","","","","","html-keyboard-response","8","105243","0.0-8.0","439BD1A2D0D44840B6FEFBF003D0E78A","019dac5e-f59f-7346-9b44-59a9af41fca4","019dac5b-243f-7307-af64-a10f53f1ef70","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","9","107313","0.0-9.0","439BD1A2D0D44840B6FEFBF003D0E78A","019dac5e-f59f-7346-9b44-59a9af41fca4","019dac5b-243f-7307-af64-a10f53f1ef70","","2068","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","","","","","",""
"","","","","","html-keyboard-response","10","111316","0.0-10.0","439BD1A2D0D44840B6FEFBF003D0E78A","019dac5e-f59f-7346-9b44-59a9af41fca4","019dac5b-243f-7307-af64-a10f53f1ef70","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","11","112612","0.0-11.0","439BD1A2D0D44840B6FEFBF003D0E78A","019dac5e-f59f-7346-9b44-59a9af41fca4","019dac5b-243f-7307-af64-a10f53f1ef70","","1295","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","","","","","","",""
"","","","","","html-keyboard-response","12","116613","0.0-12.0","439BD1A2D0D44840B6FEFBF003D0E78A","019dac5e-f59f-7346-9b44-59a9af41fca4","019dac5b-243f-7307-af64-a10f53f1ef70","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","13","117367","0.0-13.0","439BD1A2D0D44840B6FEFBF003D0E78A","019dac5e-f59f-7346-9b44-59a9af41fca4","019dac5b-243f-7307-af64-a10f53f1ef70","","752","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","4","","","","","","","","","",""
"","","","","","instructions","14","119661","0.0-14.0","439BD1A2D0D44840B6FEFBF003D0E78A","019dac5e-f59f-7346-9b44-59a9af41fca4","019dac5b-243f-7307-af64-a10f53f1ef70","[{""page_index"":0,""viewing_time"":2293}]","2293","","","","","","","","","","","","","",""
"","","","","","instructions","15","128181","0.0-15.0","439BD1A2D0D44840B6FEFBF003D0E78A","019dac5e-f59f-7346-9b44-59a9af41fca4","019dac5b-243f-7307-af64-a10f53f1ef70","[{""page_index"":0,""viewing_time"":8520}]","8520","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","16","133191","0.0-16.0","439BD1A2D0D44840B6FEFBF003D0E78A","019dac5e-f59f-7346-9b44-59a9af41fca4","019dac5b-243f-7307-af64-a10f53f1ef70","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","",""
"","","","","","html-keyboard-response","17","138203","0.0-17.0","439BD1A2D0D44840B6FEFBF003D0E78A","019dac5e-f59f-7346-9b44-59a9af41fca4","019dac5b-243f-7307-af64-a10f53f1ef70","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","18","139691","0.0-18.0","439BD1A2D0D44840B6FEFBF003D0E78A","019dac5e-f59f-7346-9b44-59a9af41fca4","019dac5b-243f-7307-af64-a10f53f1ef70","","1487","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","visiting_cities_semantic","semantic_sequence","chronological","","","","","","",""
"","","","","","html-keyboard-response","19","144695","0.0-19.0","439BD1A2D0D44840B6FEFBF003D0E78A","019dac5e-f59f-7346-9b44-59a9af41fca4","019dac5b-243f-7307-af64-a10f53f1ef70","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","20","145990","0.0-20.0","439BD1A2D0D44840B6FEFBF003D0E78A","019dac5e-f59f-7346-9b44-59a9af41fca4","019dac5b-243f-7307-af64-a10f53f1ef70","","1294","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","2","visiting_cities_semantic","semantic_sequence","chronological","","","","","","",""
"","","","","","html-keyboard-response","21","150999","0.0-21.0","439BD1A2D0D44840B6FEFBF003D0E78A","019dac5e-f59f-7346-9b44-59a9af41fca4","019dac5b-243f-7307-af64-a10f53f1ef70","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
