"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","valuable_image_index","reward_type","correct_choice","chosen_image_index","target_X"
"true","false","[]","[]","[]","preload","0","10660","0.0-0.0","4BF826493A154907A82CF1427A9DE711","019cf067-93e2-72f0-b5dc-f0c7431bb9f4","019ceff9-9f67-7034-9722-02cda2445e09","","","","","","","","","","","","",""
"","","","","","instructions","1","14956","0.0-1.0","4BF826493A154907A82CF1427A9DE711","019cf067-93e2-72f0-b5dc-f0c7431bb9f4","019ceff9-9f67-7034-9722-02cda2445e09","[{""page_index"":0,""viewing_time"":4295}]","4295","","","","","","","","","","",""
"","","","","","instructions","2","19465","0.0-2.0","4BF826493A154907A82CF1427A9DE711","019cf067-93e2-72f0-b5dc-f0c7431bb9f4","019ceff9-9f67-7034-9722-02cda2445e09","[{""page_index"":0,""viewing_time"":4507}]","4508","","","","","","","","","","",""
"true","","","","","fullscreen","3","23011","0.0-3.0","4BF826493A154907A82CF1427A9DE711","019cf067-93e2-72f0-b5dc-f0c7431bb9f4","019ceff9-9f67-7034-9722-02cda2445e09","","2530","","","","","","","","","","",""
"","","","","","instructions","4","33074","0.0-4.0","4BF826493A154907A82CF1427A9DE711","019cf067-93e2-72f0-b5dc-f0c7431bb9f4","019ceff9-9f67-7034-9722-02cda2445e09","[{""page_index"":0,""viewing_time"":10062}]","10062","","","","","","","","","","",""
"","","","","","instructions","5","54849","0.0-5.0","4BF826493A154907A82CF1427A9DE711","019cf067-93e2-72f0-b5dc-f0c7431bb9f4","019ceff9-9f67-7034-9722-02cda2445e09","[{""page_index"":0,""viewing_time"":21774}]","21774","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","58855","0.0-6.0","4BF826493A154907A82CF1427A9DE711","019cf067-93e2-72f0-b5dc-f0c7431bb9f4","019ceff9-9f67-7034-9722-02cda2445e09","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","7","61864","0.0-7.0","4BF826493A154907A82CF1427A9DE711","019cf067-93e2-72f0-b5dc-f0c7431bb9f4","019ceff9-9f67-7034-9722-02cda2445e09","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","null","example_question","1","","","","","","",""
"","","","","","html-keyboard-response","8","65878","0.0-8.0","4BF826493A154907A82CF1427A9DE711","019cf067-93e2-72f0-b5dc-f0c7431bb9f4","019ceff9-9f67-7034-9722-02cda2445e09","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","9","68882","0.0-9.0","4BF826493A154907A82CF1427A9DE711","019cf067-93e2-72f0-b5dc-f0c7431bb9f4","019ceff9-9f67-7034-9722-02cda2445e09","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","null","example_question","2","","","","","","",""
