"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","valuable_image_index","reward_type","valuable_X","chosen_image_index","distance_from_X"
"false","false","[]","[]","[]","preload","0","41156","0.0-0.0","BF2DB69DB4B64946A133C91B1AF06B67","019ce882-6398-7a18-87c4-bd7f10823f8d","019ce875-66c2-7f0b-b5e8-086c75889f84","","","","","","","","","","","",""
"","","","","","instructions","1","103983","0.0-1.0","BF2DB69DB4B64946A133C91B1AF06B67","019ce882-6398-7a18-87c4-bd7f10823f8d","019ce875-66c2-7f0b-b5e8-086c75889f84","[{""page_index"":0,""viewing_time"":62825}]","62827","","","","","","","","","",""
"","","","","","instructions","2","155393","0.0-2.0","BF2DB69DB4B64946A133C91B1AF06B67","019ce882-6398-7a18-87c4-bd7f10823f8d","019ce875-66c2-7f0b-b5e8-086c75889f84","[{""page_index"":0,""viewing_time"":51408}]","51409","","","","","","","","","",""
"true","","","","","fullscreen","3","158082","0.0-3.0","BF2DB69DB4B64946A133C91B1AF06B67","019ce882-6398-7a18-87c4-bd7f10823f8d","019ce875-66c2-7f0b-b5e8-086c75889f84","","1680","","","","","","","","","",""
"","","","","","instructions","4","264793","0.0-4.0","BF2DB69DB4B64946A133C91B1AF06B67","019ce882-6398-7a18-87c4-bd7f10823f8d","019ce875-66c2-7f0b-b5e8-086c75889f84","[{""page_index"":0,""viewing_time"":106710}]","106711","","","","","","","","","",""
"","","","","","instructions","5","272718","0.0-5.0","BF2DB69DB4B64946A133C91B1AF06B67","019ce882-6398-7a18-87c4-bd7f10823f8d","019ce875-66c2-7f0b-b5e8-086c75889f84","[{""page_index"":0,""viewing_time"":7921}]","7921","","","","","","","","","",""
"","","","","","html-keyboard-response","6","276728","0.0-6.0","BF2DB69DB4B64946A133C91B1AF06B67","019ce882-6398-7a18-87c4-bd7f10823f8d","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","7","279732","0.0-7.0","BF2DB69DB4B64946A133C91B1AF06B67","019ce882-6398-7a18-87c4-bd7f10823f8d","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","null","example_question","1","","","","","",""
"","","","","","html-keyboard-response","8","283737","0.0-8.0","BF2DB69DB4B64946A133C91B1AF06B67","019ce882-6398-7a18-87c4-bd7f10823f8d","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","9","285727","0.0-9.0","BF2DB69DB4B64946A133C91B1AF06B67","019ce882-6398-7a18-87c4-bd7f10823f8d","019ce875-66c2-7f0b-b5e8-086c75889f84","","1989","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","1","example_question","2","","","","","",""
"","","","","","html-keyboard-response","10","289734","0.0-10.0","BF2DB69DB4B64946A133C91B1AF06B67","019ce882-6398-7a18-87c4-bd7f10823f8d","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
