"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","valuable_image_index","valuable_X","chosen_image_index","distance_from_X"
"false","false","[]","[]","[]","preload","0","2323","0.0-0.0","ED99A4077C4B479AB6999B4F1660AAE5","019ce65b-3453-72bb-813c-a3d0a0ff0b91","019ce643-47c6-74a0-b3d2-7bf5651ded46","","","","","","","","","","",""
"","","","","","instructions","1","17514","0.0-1.0","ED99A4077C4B479AB6999B4F1660AAE5","019ce65b-3453-72bb-813c-a3d0a0ff0b91","019ce643-47c6-74a0-b3d2-7bf5651ded46","[{""page_index"":0,""viewing_time"":15190}]","15190","","","","","","","","",""
"","","","","","instructions","2","23069","0.0-2.0","ED99A4077C4B479AB6999B4F1660AAE5","019ce65b-3453-72bb-813c-a3d0a0ff0b91","019ce643-47c6-74a0-b3d2-7bf5651ded46","[{""page_index"":0,""viewing_time"":5555}]","5555","","","","","","","","",""
"true","","","","","fullscreen","3","27831","0.0-3.0","ED99A4077C4B479AB6999B4F1660AAE5","019ce65b-3453-72bb-813c-a3d0a0ff0b91","019ce643-47c6-74a0-b3d2-7bf5651ded46","","3760","","","","","","","","",""
"","","","","","instructions","4","80881","0.0-4.0","ED99A4077C4B479AB6999B4F1660AAE5","019ce65b-3453-72bb-813c-a3d0a0ff0b91","019ce643-47c6-74a0-b3d2-7bf5651ded46","[{""page_index"":0,""viewing_time"":53049}]","53050","","","","","","","","",""
"","","","","","instructions","5","93875","0.0-5.0","ED99A4077C4B479AB6999B4F1660AAE5","019ce65b-3453-72bb-813c-a3d0a0ff0b91","019ce643-47c6-74a0-b3d2-7bf5651ded46","[{""page_index"":0,""viewing_time"":12993}]","12993","","","","","","","","",""
"","","","","","html-keyboard-response","6","97892","0.0-6.0","ED99A4077C4B479AB6999B4F1660AAE5","019ce65b-3453-72bb-813c-a3d0a0ff0b91","019ce643-47c6-74a0-b3d2-7bf5651ded46","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","7","100896","0.0-7.0","ED99A4077C4B479AB6999B4F1660AAE5","019ce65b-3453-72bb-813c-a3d0a0ff0b91","019ce643-47c6-74a0-b3d2-7bf5651ded46","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","null","example_question","1","","","","",""
"","","","","","html-keyboard-response","8","104903","0.0-8.0","ED99A4077C4B479AB6999B4F1660AAE5","019ce65b-3453-72bb-813c-a3d0a0ff0b91","019ce643-47c6-74a0-b3d2-7bf5651ded46","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","9","106585","0.0-9.0","ED99A4077C4B479AB6999B4F1660AAE5","019ce65b-3453-72bb-813c-a3d0a0ff0b91","019ce643-47c6-74a0-b3d2-7bf5651ded46","","1681","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","1","example_question","2","","","","",""
"","","","","","html-keyboard-response","10","110588","0.0-10.0","ED99A4077C4B479AB6999B4F1660AAE5","019ce65b-3453-72bb-813c-a3d0a0ff0b91","019ce643-47c6-74a0-b3d2-7bf5651ded46","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","11","111560","0.0-11.0","ED99A4077C4B479AB6999B4F1660AAE5","019ce65b-3453-72bb-813c-a3d0a0ff0b91","019ce643-47c6-74a0-b3d2-7bf5651ded46","","971","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","",""
"","","","","","html-keyboard-response","12","115562","0.0-12.0","ED99A4077C4B479AB6999B4F1660AAE5","019ce65b-3453-72bb-813c-a3d0a0ff0b91","019ce643-47c6-74a0-b3d2-7bf5651ded46","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","13","116296","0.0-13.0","ED99A4077C4B479AB6999B4F1660AAE5","019ce65b-3453-72bb-813c-a3d0a0ff0b91","019ce643-47c6-74a0-b3d2-7bf5651ded46","","733","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","4","","","","",""
"","","","","","instructions","14","118137","0.0-14.0","ED99A4077C4B479AB6999B4F1660AAE5","019ce65b-3453-72bb-813c-a3d0a0ff0b91","019ce643-47c6-74a0-b3d2-7bf5651ded46","[{""page_index"":0,""viewing_time"":1840}]","1840","","","","","","","","",""
"","","","","","html-keyboard-response","15","119150","0.0-15.0","ED99A4077C4B479AB6999B4F1660AAE5","019ce65b-3453-72bb-813c-a3d0a0ff0b91","019ce643-47c6-74a0-b3d2-7bf5651ded46","","null","<div style=""background-color: gray; width: 100vw; height: 100vh;""></div>","null","","","","","","",""
"","","","","","html-keyboard-response","16","124152","0.0-16.0","ED99A4077C4B479AB6999B4F1660AAE5","019ce65b-3453-72bb-813c-a3d0a0ff0b91","019ce643-47c6-74a0-b3d2-7bf5651ded46","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_1.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","",""
"","","","","","html-button-response","17","125380","0.0-17.0","ED99A4077C4B479AB6999B4F1660AAE5","019ce65b-3453-72bb-813c-a3d0a0ff0b91","019ce643-47c6-74a0-b3d2-7bf5651ded46","","1228","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_1.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","1","package_causal","","","",""
"","","","","","html-keyboard-response","18","130389","0.0-18.0","ED99A4077C4B479AB6999B4F1660AAE5","019ce65b-3453-72bb-813c-a3d0a0ff0b91","019ce643-47c6-74a0-b3d2-7bf5651ded46","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_2.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","",""
"","","","","","html-button-response","19","131248","0.0-19.0","ED99A4077C4B479AB6999B4F1660AAE5","019ce65b-3453-72bb-813c-a3d0a0ff0b91","019ce643-47c6-74a0-b3d2-7bf5651ded46","","858","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_2.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","2","package_causal","","","",""
"","","","","","html-keyboard-response","20","136249","0.0-20.0","ED99A4077C4B479AB6999B4F1660AAE5","019ce65b-3453-72bb-813c-a3d0a0ff0b91","019ce643-47c6-74a0-b3d2-7bf5651ded46","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_3.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","",""
"","","","","","html-button-response","21","137087","0.0-21.0","ED99A4077C4B479AB6999B4F1660AAE5","019ce65b-3453-72bb-813c-a3d0a0ff0b91","019ce643-47c6-74a0-b3d2-7bf5651ded46","","838","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_3.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","3","package_causal","","","",""
"","","","","","html-keyboard-response","22","142090","0.0-22.0","ED99A4077C4B479AB6999B4F1660AAE5","019ce65b-3453-72bb-813c-a3d0a0ff0b91","019ce643-47c6-74a0-b3d2-7bf5651ded46","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_4.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","",""
"","","","","","html-button-response","23","143611","0.0-23.0","ED99A4077C4B479AB6999B4F1660AAE5","019ce65b-3453-72bb-813c-a3d0a0ff0b91","019ce643-47c6-74a0-b3d2-7bf5651ded46","","1520","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_4.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","1","main_causal_task","4","package_causal","","","",""
"","","","","","html-keyboard-response","24","148621","0.0-24.0","ED99A4077C4B479AB6999B4F1660AAE5","019ce65b-3453-72bb-813c-a3d0a0ff0b91","019ce643-47c6-74a0-b3d2-7bf5651ded46","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_5.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","",""
