"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","presentation_order","valuable_image_index","reward_type","correct_choice","chosen_image_index","target_X"
"true","false","[]","[]","[]","preload","0","8200","0.0-0.0","1620B329DFD44D8FBB77724CD498E5F9","019cf99c-5048-79e8-97f0-0fbdd48ac035","019cf974-7aee-7bc9-8ea4-9f55741b365d","","","","","","","","","","","","","",""
"","","","","","instructions","1","11286","0.0-1.0","1620B329DFD44D8FBB77724CD498E5F9","019cf99c-5048-79e8-97f0-0fbdd48ac035","019cf974-7aee-7bc9-8ea4-9f55741b365d","[{""page_index"":0,""viewing_time"":3081}]","3081","","","","","","","","","","","",""
"","","","","","instructions","2","13622","0.0-2.0","1620B329DFD44D8FBB77724CD498E5F9","019cf99c-5048-79e8-97f0-0fbdd48ac035","019cf974-7aee-7bc9-8ea4-9f55741b365d","[{""page_index"":0,""viewing_time"":2335}]","2335","","","","","","","","","","","",""
"true","","","","","fullscreen","3","16132","0.0-3.0","1620B329DFD44D8FBB77724CD498E5F9","019cf99c-5048-79e8-97f0-0fbdd48ac035","019cf974-7aee-7bc9-8ea4-9f55741b365d","","1506","","","","","","","","","","","",""
"","","","","","instructions","4","21814","0.0-4.0","1620B329DFD44D8FBB77724CD498E5F9","019cf99c-5048-79e8-97f0-0fbdd48ac035","019cf974-7aee-7bc9-8ea4-9f55741b365d","[{""page_index"":0,""viewing_time"":5680}]","5681","","","","","","","","","","","",""
"","","","","","instructions","5","29013","0.0-5.0","1620B329DFD44D8FBB77724CD498E5F9","019cf99c-5048-79e8-97f0-0fbdd48ac035","019cf974-7aee-7bc9-8ea4-9f55741b365d","[{""page_index"":0,""viewing_time"":7197}]","7197","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","33017","0.0-6.0","1620B329DFD44D8FBB77724CD498E5F9","019cf99c-5048-79e8-97f0-0fbdd48ac035","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","7","35293","0.0-7.0","1620B329DFD44D8FBB77724CD498E5F9","019cf99c-5048-79e8-97f0-0fbdd48ac035","019cf974-7aee-7bc9-8ea4-9f55741b365d","","2273","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","","","","",""
"","","","","","html-keyboard-response","8","39297","0.0-8.0","1620B329DFD44D8FBB77724CD498E5F9","019cf99c-5048-79e8-97f0-0fbdd48ac035","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","9","40751","0.0-9.0","1620B329DFD44D8FBB77724CD498E5F9","019cf99c-5048-79e8-97f0-0fbdd48ac035","019cf974-7aee-7bc9-8ea4-9f55741b365d","","1451","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","","","",""
"","","","","","html-keyboard-response","10","44755","0.0-10.0","1620B329DFD44D8FBB77724CD498E5F9","019cf99c-5048-79e8-97f0-0fbdd48ac035","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","11","45350","0.0-11.0","1620B329DFD44D8FBB77724CD498E5F9","019cf99c-5048-79e8-97f0-0fbdd48ac035","019cf974-7aee-7bc9-8ea4-9f55741b365d","","593","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","","","","",""
