"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","valuable_image_index","reward_type","valuable_X","chosen_image_index","distance_from_X"
"false","false","[]","[]","[]","preload","0","8014","0.0-0.0","50824663B6C64348BED5143294111A67","019ce876-f09e-786d-a382-c23b0fdc7aeb","019ce875-66c2-7f0b-b5e8-086c75889f84","","","","","","","","","","","",""
"","","","","","instructions","1","11934","0.0-1.0","50824663B6C64348BED5143294111A67","019ce876-f09e-786d-a382-c23b0fdc7aeb","019ce875-66c2-7f0b-b5e8-086c75889f84","[{""page_index"":0,""viewing_time"":3920}]","3920","","","","","","","","","",""
"","","","","","instructions","2","36412","0.0-2.0","50824663B6C64348BED5143294111A67","019ce876-f09e-786d-a382-c23b0fdc7aeb","019ce875-66c2-7f0b-b5e8-086c75889f84","[{""page_index"":0,""viewing_time"":24478}]","24479","","","","","","","","","",""
"true","","","","","fullscreen","3","39242","0.0-3.0","50824663B6C64348BED5143294111A67","019ce876-f09e-786d-a382-c23b0fdc7aeb","019ce875-66c2-7f0b-b5e8-086c75889f84","","1829","","","","","","","","","",""
"","","","","","instructions","4","52127","0.0-4.0","50824663B6C64348BED5143294111A67","019ce876-f09e-786d-a382-c23b0fdc7aeb","019ce875-66c2-7f0b-b5e8-086c75889f84","[{""page_index"":0,""viewing_time"":12886}]","12886","","","","","","","","","",""
"","","","","","instructions","5","63984","0.0-5.0","50824663B6C64348BED5143294111A67","019ce876-f09e-786d-a382-c23b0fdc7aeb","019ce875-66c2-7f0b-b5e8-086c75889f84","[{""page_index"":0,""viewing_time"":11856}]","11857","","","","","","","","","",""
"","","","","","html-keyboard-response","6","67987","0.0-6.0","50824663B6C64348BED5143294111A67","019ce876-f09e-786d-a382-c23b0fdc7aeb","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","7","70988","0.0-7.0","50824663B6C64348BED5143294111A67","019ce876-f09e-786d-a382-c23b0fdc7aeb","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","null","example_question","1","","","","","",""
"","","","","","html-keyboard-response","8","74989","0.0-8.0","50824663B6C64348BED5143294111A67","019ce876-f09e-786d-a382-c23b0fdc7aeb","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","9","77945","0.0-9.0","50824663B6C64348BED5143294111A67","019ce876-f09e-786d-a382-c23b0fdc7aeb","019ce875-66c2-7f0b-b5e8-086c75889f84","","2955","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","1","example_question","2","","","","","",""
"","","","","","html-keyboard-response","10","81946","0.0-10.0","50824663B6C64348BED5143294111A67","019ce876-f09e-786d-a382-c23b0fdc7aeb","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","11","82760","0.0-11.0","50824663B6C64348BED5143294111A67","019ce876-f09e-786d-a382-c23b0fdc7aeb","019ce875-66c2-7f0b-b5e8-086c75889f84","","813","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","","",""
"","","","","","html-keyboard-response","12","86760","0.0-12.0","50824663B6C64348BED5143294111A67","019ce876-f09e-786d-a382-c23b0fdc7aeb","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","13","87703","0.0-13.0","50824663B6C64348BED5143294111A67","019ce876-f09e-786d-a382-c23b0fdc7aeb","019ce875-66c2-7f0b-b5e8-086c75889f84","","942","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","4","","","","","",""
"","","","","","instructions","14","89847","0.0-14.0","50824663B6C64348BED5143294111A67","019ce876-f09e-786d-a382-c23b0fdc7aeb","019ce875-66c2-7f0b-b5e8-086c75889f84","[{""page_index"":0,""viewing_time"":2144}]","2144","","","","","","","","","",""
"","","","","","html-keyboard-response","15","90849","0.0-15.0","50824663B6C64348BED5143294111A67","019ce876-f09e-786d-a382-c23b0fdc7aeb","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","<div style=""background-color: gray; width: 100vw; height: 100vh;""></div>","null","","","","","","","",""
"","","","","","html-keyboard-response","16","95851","0.0-16.0","50824663B6C64348BED5143294111A67","019ce876-f09e-786d-a382-c23b0fdc7aeb","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_1.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","17","96552","0.0-17.0","50824663B6C64348BED5143294111A67","019ce876-f09e-786d-a382-c23b0fdc7aeb","019ce875-66c2-7f0b-b5e8-086c75889f84","","700","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_1.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","1","package_causal","","","","",""
"","","","","","html-keyboard-response","18","101553","0.0-18.0","50824663B6C64348BED5143294111A67","019ce876-f09e-786d-a382-c23b0fdc7aeb","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_2.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","19","102639","0.0-19.0","50824663B6C64348BED5143294111A67","019ce876-f09e-786d-a382-c23b0fdc7aeb","019ce875-66c2-7f0b-b5e8-086c75889f84","","1085","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_2.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","2","package_causal","","","","",""
"","","","","","html-keyboard-response","20","107641","0.0-20.0","50824663B6C64348BED5143294111A67","019ce876-f09e-786d-a382-c23b0fdc7aeb","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_3.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
"","","","","","html-button-response","21","108959","0.0-21.0","50824663B6C64348BED5143294111A67","019ce876-f09e-786d-a382-c23b0fdc7aeb","019ce875-66c2-7f0b-b5e8-086c75889f84","","1318","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_3.png"" class=""exp-image"">
                        <div class=""question-area"">
                            <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                        </div>
                    </div>","0","main_causal_task","3","package_causal","","","","",""
"","","","","","html-keyboard-response","22","113962","0.0-22.0","50824663B6C64348BED5143294111A67","019ce876-f09e-786d-a382-c23b0fdc7aeb","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                    <div class=""stimulus-container"">
                        <img src=""images/causal_sequence/package_causal/package_causal_4.png"" class=""exp-image"">
                        <div class=""question-area""></div> 
                    </div>","null","","","","","","","",""
