"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","valuable_image_index","reward_type","chosen_image_index","correct_choice"
"true","false","[]","[]","[]","preload","0","8049","0.0-0.0","F2664AC33EEC478A8FE2273B08C538EE","019cef8a-ae0c-7a18-8edf-ce7960b5a1ea","019cef87-c56d-7b55-9135-c5814367ec25","","","","","","","","","","","",""
"","","","","","instructions","1","10508","0.0-1.0","F2664AC33EEC478A8FE2273B08C538EE","019cef8a-ae0c-7a18-8edf-ce7960b5a1ea","019cef87-c56d-7b55-9135-c5814367ec25","[{""page_index"":0,""viewing_time"":2456}]","2457","","","","","","","","","",""
"","","","","","instructions","2","112789","0.0-2.0","F2664AC33EEC478A8FE2273B08C538EE","019cef8a-ae0c-7a18-8edf-ce7960b5a1ea","019cef87-c56d-7b55-9135-c5814367ec25","[{""page_index"":0,""viewing_time"":102280}]","102280","","","","","","","","","",""
"true","","","","","fullscreen","3","154460","0.0-3.0","F2664AC33EEC478A8FE2273B08C538EE","019cef8a-ae0c-7a18-8edf-ce7960b5a1ea","019cef87-c56d-7b55-9135-c5814367ec25","","40665","","","","","","","","","",""
"","","","","","instructions","4","159979","0.0-4.0","F2664AC33EEC478A8FE2273B08C538EE","019cef8a-ae0c-7a18-8edf-ce7960b5a1ea","019cef87-c56d-7b55-9135-c5814367ec25","[{""page_index"":0,""viewing_time"":5517}]","5518","","","","","","","","","",""
"","","","","","instructions","5","164295","0.0-5.0","F2664AC33EEC478A8FE2273B08C538EE","019cef8a-ae0c-7a18-8edf-ce7960b5a1ea","019cef87-c56d-7b55-9135-c5814367ec25","[{""page_index"":0,""viewing_time"":4315}]","4316","","","","","","","","","",""
"","","","","","html-keyboard-response","6","168313","0.0-6.0","F2664AC33EEC478A8FE2273B08C538EE","019cef8a-ae0c-7a18-8edf-ce7960b5a1ea","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","7","170113","0.0-7.0","F2664AC33EEC478A8FE2273B08C538EE","019cef8a-ae0c-7a18-8edf-ce7960b5a1ea","019cef87-c56d-7b55-9135-c5814367ec25","","1799","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","","",""
"","","","","","html-keyboard-response","8","174122","0.0-8.0","F2664AC33EEC478A8FE2273B08C538EE","019cef8a-ae0c-7a18-8edf-ce7960b5a1ea","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","9","174845","0.0-9.0","F2664AC33EEC478A8FE2273B08C538EE","019cef8a-ae0c-7a18-8edf-ce7960b5a1ea","019cef87-c56d-7b55-9135-c5814367ec25","","722","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","",""
"","","","","","html-keyboard-response","10","178846","0.0-10.0","F2664AC33EEC478A8FE2273B08C538EE","019cef8a-ae0c-7a18-8edf-ce7960b5a1ea","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","11","179691","0.0-11.0","F2664AC33EEC478A8FE2273B08C538EE","019cef8a-ae0c-7a18-8edf-ce7960b5a1ea","019cef87-c56d-7b55-9135-c5814367ec25","","843","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","","",""
"","","","","","html-keyboard-response","12","183704","0.0-12.0","F2664AC33EEC478A8FE2273B08C538EE","019cef8a-ae0c-7a18-8edf-ce7960b5a1ea","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","13","184453","0.0-13.0","F2664AC33EEC478A8FE2273B08C538EE","019cef8a-ae0c-7a18-8edf-ce7960b5a1ea","019cef87-c56d-7b55-9135-c5814367ec25","","748","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","4","","","","","",""
"","","","","","instructions","14","185908","0.0-14.0","F2664AC33EEC478A8FE2273B08C538EE","019cef8a-ae0c-7a18-8edf-ce7960b5a1ea","019cef87-c56d-7b55-9135-c5814367ec25","[{""page_index"":0,""viewing_time"":1454}]","1455","","","","","","","","","",""
