"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","valuable_image_index","reward_type","correct_choice","chosen_image_index","target_X"
"true","false","[]","[]","[]","preload","0","1974","0.0-0.0","C30687A345194E70A003646FEB3F781B","019cf864-505f-76d5-8bf7-2ca0488d1386","019cf855-66fc-7d76-a612-8313d2c5c123","","","","","","","","","","","","",""
"","","","","","instructions","1","3994","0.0-1.0","C30687A345194E70A003646FEB3F781B","019cf864-505f-76d5-8bf7-2ca0488d1386","019cf855-66fc-7d76-a612-8313d2c5c123","[{""page_index"":0,""viewing_time"":2019}]","2019","","","","","","","","","","",""
"","","","","","instructions","2","6195","0.0-2.0","C30687A345194E70A003646FEB3F781B","019cf864-505f-76d5-8bf7-2ca0488d1386","019cf855-66fc-7d76-a612-8313d2c5c123","[{""page_index"":0,""viewing_time"":2202}]","2202","","","","","","","","","","",""
"true","","","","","fullscreen","3","28834","0.0-3.0","C30687A345194E70A003646FEB3F781B","019cf864-505f-76d5-8bf7-2ca0488d1386","019cf855-66fc-7d76-a612-8313d2c5c123","","21635","","","","","","","","","","",""
"","","","","","instructions","4","31156","0.0-4.0","C30687A345194E70A003646FEB3F781B","019cf864-505f-76d5-8bf7-2ca0488d1386","019cf855-66fc-7d76-a612-8313d2c5c123","[{""page_index"":0,""viewing_time"":2322}]","2323","","","","","","","","","","",""
"","","","","","instructions","5","34742","0.0-5.0","C30687A345194E70A003646FEB3F781B","019cf864-505f-76d5-8bf7-2ca0488d1386","019cf855-66fc-7d76-a612-8313d2c5c123","[{""page_index"":0,""viewing_time"":3585}]","3585","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","38755","0.0-6.0","C30687A345194E70A003646FEB3F781B","019cf864-505f-76d5-8bf7-2ca0488d1386","019cf855-66fc-7d76-a612-8313d2c5c123","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","7","40138","0.0-7.0","C30687A345194E70A003646FEB3F781B","019cf864-505f-76d5-8bf7-2ca0488d1386","019cf855-66fc-7d76-a612-8313d2c5c123","","1381","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","","","",""
"","","","","","html-keyboard-response","8","44141","0.0-8.0","C30687A345194E70A003646FEB3F781B","019cf864-505f-76d5-8bf7-2ca0488d1386","019cf855-66fc-7d76-a612-8313d2c5c123","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","9","44880","0.0-9.0","C30687A345194E70A003646FEB3F781B","019cf864-505f-76d5-8bf7-2ca0488d1386","019cf855-66fc-7d76-a612-8313d2c5c123","","738","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","","",""
"","","","","","html-keyboard-response","10","48892","0.0-10.0","C30687A345194E70A003646FEB3F781B","019cf864-505f-76d5-8bf7-2ca0488d1386","019cf855-66fc-7d76-a612-8313d2c5c123","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
