"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","experiment","view_history","rt","stimulus","response","task","folder","order_direction","causality_condition","s1_index","s2_index","reward_condition","rewarded_folder","neutral_folder","rewarded_original_order","neutral_original_order","rewarded_causality","neutral_causality","chose_associated_reward"
"true","false","[]","[]","[]","preload","0","21669","0.0-0.0","49BBCE8A03224293A0D071AF06608A60","01a084cb-14bb-72ee-9cf2-c8fa145e3f3e","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","137943","0.0-1.0","49BBCE8A03224293A0D071AF06608A60","01a084cb-14bb-72ee-9cf2-c8fa145e3f3e","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","[{""page_index"":0,""viewing_time"":29960},{""page_index"":1,""viewing_time"":86310}]","116271","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","2","142332","0.0-2.0","49BBCE8A03224293A0D071AF06608A60","01a084cb-14bb-72ee-9cf2-c8fa145e3f3e","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","3373","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","165249","0.0-3.0","49BBCE8A03224293A0D071AF06608A60","01a084cb-14bb-72ee-9cf2-c8fa145e3f3e","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","[{""page_index"":0,""viewing_time"":22915}]","22915","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","4","167264","0.0-4.0","49BBCE8A03224293A0D071AF06608A60","01a084cb-14bb-72ee-9cf2-c8fa145e3f3e","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div class=""stimulus-container""><img src=""images/causal_sequence/the_performance_causal/the_performance_causal_1.png"" class=""exp-image""></div>","null","practice_S1","the_performance_causal","","","","","","","","","","","",""
"","","","","","html-keyboard-response","5","168280","0.0-5.0","49BBCE8A03224293A0D071AF06608A60","01a084cb-14bb-72ee-9cf2-c8fa145e3f3e","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div class=""fixation"">+</div>","null","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","170299","0.0-6.0","49BBCE8A03224293A0D071AF06608A60","01a084cb-14bb-72ee-9cf2-c8fa145e3f3e","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div class=""stimulus-container""><img src=""images/causal_sequence/the_performance_causal/the_performance_causal_2.png"" class=""exp-image""></div>","null","practice_S2","the_performance_causal","","","","","","","","","","","",""
"","","","","","html-button-response","7","173307","0.0-7.0","49BBCE8A03224293A0D071AF06608A60","01a084cb-14bb-72ee-9cf2-c8fa145e3f3e","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","
            <div class=""stimulus-container"">
                <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_2.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Was there a person in either of the images?</p>
                </div>
            </div>","null","practice_attention_check","the_performance_causal","","","","","","","","","","","",""
"","","","","","html-keyboard-response","8","174816","0.0-8.0","49BBCE8A03224293A0D071AF06608A60","01a084cb-14bb-72ee-9cf2-c8fa145e3f3e","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","9","176821","0.0-9.0","49BBCE8A03224293A0D071AF06608A60","01a084cb-14bb-72ee-9cf2-c8fa145e3f3e","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div class=""stimulus-container""><img src=""images/causal_sequence/museum_causal/museum_causal_1.png"" class=""exp-image""></div>","null","practice_S1","museum_causal","","","","","","","","","","","",""
"","","","","","html-keyboard-response","10","177838","0.0-10.0","49BBCE8A03224293A0D071AF06608A60","01a084cb-14bb-72ee-9cf2-c8fa145e3f3e","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div class=""fixation"">+</div>","null","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","11","179853","0.0-11.0","49BBCE8A03224293A0D071AF06608A60","01a084cb-14bb-72ee-9cf2-c8fa145e3f3e","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div class=""stimulus-container""><img src=""images/causal_sequence/museum_causal/museum_causal_2.png"" class=""exp-image""></div>","null","practice_S2","museum_causal","","","","","","","","","","","",""
"","","","","","html-button-response","12","181193","0.0-12.0","49BBCE8A03224293A0D071AF06608A60","01a084cb-14bb-72ee-9cf2-c8fa145e3f3e","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","1338","
            <div class=""stimulus-container"">
                <img src=""images/causal_sequence/museum_causal/museum_causal_2.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Was there a person in either of the images?</p>
                </div>
            </div>","0","practice_attention_check","museum_causal","","","","","","","","","","","",""
"","","","","","html-keyboard-response","13","182710","0.0-13.0","49BBCE8A03224293A0D071AF06608A60","01a084cb-14bb-72ee-9cf2-c8fa145e3f3e","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","","",""
"","","","","","instructions","14","190594","0.0-14.0","49BBCE8A03224293A0D071AF06608A60","01a084cb-14bb-72ee-9cf2-c8fa145e3f3e","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","[{""page_index"":0,""viewing_time"":7882}]","7882","","","","","","","","","","","","","","","",""
"","","","","","instructions","15","200756","0.0-15.0","49BBCE8A03224293A0D071AF06608A60","01a084cb-14bb-72ee-9cf2-c8fa145e3f3e","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","[{""page_index"":0,""viewing_time"":10161}]","10162","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","16","202774","0.0-16.0","49BBCE8A03224293A0D071AF06608A60","01a084cb-14bb-72ee-9cf2-c8fa145e3f3e","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div class=""stimulus-container""><img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_1.png"" class=""exp-image""></div>","null","phase1_S1","saving_a_cat_causal","descending","medium","1","5","","","","","","","",""
"","","","","","html-keyboard-response","17","203788","0.0-17.0","49BBCE8A03224293A0D071AF06608A60","01a084cb-14bb-72ee-9cf2-c8fa145e3f3e","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div class=""fixation"">+</div>","null","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","18","205792","0.0-18.0","49BBCE8A03224293A0D071AF06608A60","01a084cb-14bb-72ee-9cf2-c8fa145e3f3e","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div class=""stimulus-container""><img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_5.png"" class=""exp-image""></div>","null","phase1_S2","saving_a_cat_causal","descending","medium","","","","","","","","","",""
"","","","","","html-button-response","19","207132","0.0-19.0","49BBCE8A03224293A0D071AF06608A60","01a084cb-14bb-72ee-9cf2-c8fa145e3f3e","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","1338","
            <div class=""stimulus-container"">
                <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_5.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Was there a person in either of the images?</p>
                </div>
            </div>","0","phase1_attention_check","saving_a_cat_causal","","","","","","","","","","","",""
"","","","","","html-keyboard-response","20","208643","0.0-20.0","49BBCE8A03224293A0D071AF06608A60","01a084cb-14bb-72ee-9cf2-c8fa145e3f3e","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","21","210646","0.0-21.0","49BBCE8A03224293A0D071AF06608A60","01a084cb-14bb-72ee-9cf2-c8fa145e3f3e","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div class=""stimulus-container""><img src=""images/causal_sequence/dog_causal/dog_causal_7.png"" class=""exp-image""></div>","null","phase1_S1","dog_causal","descending","medium","7","1","","","","","","","",""
"","","","","","html-keyboard-response","22","211656","0.0-22.0","49BBCE8A03224293A0D071AF06608A60","01a084cb-14bb-72ee-9cf2-c8fa145e3f3e","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div class=""fixation"">+</div>","null","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","23","213658","0.0-23.0","49BBCE8A03224293A0D071AF06608A60","01a084cb-14bb-72ee-9cf2-c8fa145e3f3e","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div class=""stimulus-container""><img src=""images/causal_sequence/dog_causal/dog_causal_1.png"" class=""exp-image""></div>","null","phase1_S2","dog_causal","descending","medium","","","","","","","","","",""
"","","","","","html-button-response","24","215261","0.0-24.0","49BBCE8A03224293A0D071AF06608A60","01a084cb-14bb-72ee-9cf2-c8fa145e3f3e","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","1600","
            <div class=""stimulus-container"">
                <img src=""images/causal_sequence/dog_causal/dog_causal_1.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Was there a person in either of the images?</p>
                </div>
            </div>","0","phase1_attention_check","dog_causal","","","","","","","","","","","",""
"","","","","","html-keyboard-response","25","216770","0.0-25.0","49BBCE8A03224293A0D071AF06608A60","01a084cb-14bb-72ee-9cf2-c8fa145e3f3e","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","26","218786","0.0-26.0","49BBCE8A03224293A0D071AF06608A60","01a084cb-14bb-72ee-9cf2-c8fa145e3f3e","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div class=""stimulus-container""><img src=""images/causal_sequence/the_performance_causal/the_performance_causal_5.png"" class=""exp-image""></div>","null","phase1_S1","the_performance_causal","descending","medium","5","1","","","","","","","",""
"","","","","","html-keyboard-response","27","219803","0.0-27.0","49BBCE8A03224293A0D071AF06608A60","01a084cb-14bb-72ee-9cf2-c8fa145e3f3e","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div class=""fixation"">+</div>","null","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","28","221812","0.0-28.0","49BBCE8A03224293A0D071AF06608A60","01a084cb-14bb-72ee-9cf2-c8fa145e3f3e","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div class=""stimulus-container""><img src=""images/causal_sequence/the_performance_causal/the_performance_causal_1.png"" class=""exp-image""></div>","null","phase1_S2","the_performance_causal","descending","medium","","","","","","","","","",""
"","","","","","html-button-response","29","223063","0.0-29.0","49BBCE8A03224293A0D071AF06608A60","01a084cb-14bb-72ee-9cf2-c8fa145e3f3e","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","1248","
            <div class=""stimulus-container"">
                <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_1.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Was there a person in either of the images?</p>
                </div>
            </div>","0","phase1_attention_check","the_performance_causal","","","","","","","","","","","",""
"","","","","","html-keyboard-response","30","224564","0.0-30.0","49BBCE8A03224293A0D071AF06608A60","01a084cb-14bb-72ee-9cf2-c8fa145e3f3e","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","31","226568","0.0-31.0","49BBCE8A03224293A0D071AF06608A60","01a084cb-14bb-72ee-9cf2-c8fa145e3f3e","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div class=""stimulus-container""><img src=""images/causal_sequence/package_causal/package_causal_9.png"" class=""exp-image""></div>","null","phase1_S1","package_causal","ascending","medium","9","2","","","","","","","",""
"","","","","","html-keyboard-response","32","227576","0.0-32.0","49BBCE8A03224293A0D071AF06608A60","01a084cb-14bb-72ee-9cf2-c8fa145e3f3e","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div class=""fixation"">+</div>","null","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","33","229593","0.0-33.0","49BBCE8A03224293A0D071AF06608A60","01a084cb-14bb-72ee-9cf2-c8fa145e3f3e","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div class=""stimulus-container""><img src=""images/causal_sequence/package_causal/package_causal_2.png"" class=""exp-image""></div>","null","phase1_S2","package_causal","ascending","medium","","","","","","","","","",""
"","","","","","html-button-response","34","230988","0.0-34.0","49BBCE8A03224293A0D071AF06608A60","01a084cb-14bb-72ee-9cf2-c8fa145e3f3e","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","1392","
            <div class=""stimulus-container"">
                <img src=""images/causal_sequence/package_causal/package_causal_2.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Was there a person in either of the images?</p>
                </div>
            </div>","0","phase1_attention_check","package_causal","","","","","","","","","","","",""
"","","","","","html-keyboard-response","35","232494","0.0-35.0","49BBCE8A03224293A0D071AF06608A60","01a084cb-14bb-72ee-9cf2-c8fa145e3f3e","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","36","234511","0.0-36.0","49BBCE8A03224293A0D071AF06608A60","01a084cb-14bb-72ee-9cf2-c8fa145e3f3e","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div class=""stimulus-container""><img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_8.png"" class=""exp-image""></div>","null","phase1_S1","dinner_party_scheme","descending","high","8","7","","","","","","","",""
"","","","","","html-keyboard-response","37","235513","0.0-37.0","49BBCE8A03224293A0D071AF06608A60","01a084cb-14bb-72ee-9cf2-c8fa145e3f3e","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div class=""fixation"">+</div>","null","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","38","237525","0.0-38.0","49BBCE8A03224293A0D071AF06608A60","01a084cb-14bb-72ee-9cf2-c8fa145e3f3e","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div class=""stimulus-container""><img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_7.png"" class=""exp-image""></div>","null","phase1_S2","dinner_party_scheme","descending","high","","","","","","","","","",""
"","","","","","html-button-response","39","238790","0.0-39.0","49BBCE8A03224293A0D071AF06608A60","01a084cb-14bb-72ee-9cf2-c8fa145e3f3e","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","1263","
            <div class=""stimulus-container"">
                <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_7.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Was there a person in either of the images?</p>
                </div>
            </div>","0","phase1_attention_check","dinner_party_scheme","","","","","","","","","","","",""
"","","","","","html-keyboard-response","40","240306","0.0-40.0","49BBCE8A03224293A0D071AF06608A60","01a084cb-14bb-72ee-9cf2-c8fa145e3f3e","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","41","242322","0.0-41.0","49BBCE8A03224293A0D071AF06608A60","01a084cb-14bb-72ee-9cf2-c8fa145e3f3e","01a084c9-26a8-7e77-a5f8-3b16a14f4e7b","Wimmer_Shohamy_2012_Association_Bias_Full","","null","<div class=""stimulus-container""><img src=""images/causal_sequence/dog_causal/dog_causal_8.png"" class=""exp-image""></div>","null","phase1_S1","dog_causal","ascending","high","8","10","","","","","","","",""
