"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","valuable_image_index","reward_type","correct_choice","chosen_image_index","target_X"
"true","false","[]","[]","[]","preload","0","864","0.0-0.0","97A46BAC56584159927D0D98CAEED672","019cf810-4a11-766d-8bb7-bfd1f13a3146","019cf80d-4266-7117-8a51-54e13c84aca4","","","","","","","","","","","","",""
"","","","","","instructions","1","3292","0.0-1.0","97A46BAC56584159927D0D98CAEED672","019cf810-4a11-766d-8bb7-bfd1f13a3146","019cf80d-4266-7117-8a51-54e13c84aca4","[{""page_index"":0,""viewing_time"":2428}]","2429","","","","","","","","","","",""
"","","","","","instructions","2","6095","0.0-2.0","97A46BAC56584159927D0D98CAEED672","019cf810-4a11-766d-8bb7-bfd1f13a3146","019cf80d-4266-7117-8a51-54e13c84aca4","[{""page_index"":0,""viewing_time"":2802}]","2802","","","","","","","","","","",""
"true","","","","","fullscreen","3","16699","0.0-3.0","97A46BAC56584159927D0D98CAEED672","019cf810-4a11-766d-8bb7-bfd1f13a3146","019cf80d-4266-7117-8a51-54e13c84aca4","","9600","","","","","","","","","","",""
"","","","","","instructions","4","17778","0.0-4.0","97A46BAC56584159927D0D98CAEED672","019cf810-4a11-766d-8bb7-bfd1f13a3146","019cf80d-4266-7117-8a51-54e13c84aca4","[{""page_index"":0,""viewing_time"":1079}]","1079","","","","","","","","","","",""
"","","","","","instructions","5","22517","0.0-5.0","97A46BAC56584159927D0D98CAEED672","019cf810-4a11-766d-8bb7-bfd1f13a3146","019cf80d-4266-7117-8a51-54e13c84aca4","[{""page_index"":0,""viewing_time"":4738}]","4738","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","26518","0.0-6.0","97A46BAC56584159927D0D98CAEED672","019cf810-4a11-766d-8bb7-bfd1f13a3146","019cf80d-4266-7117-8a51-54e13c84aca4","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","7","26961","0.0-7.0","97A46BAC56584159927D0D98CAEED672","019cf810-4a11-766d-8bb7-bfd1f13a3146","019cf80d-4266-7117-8a51-54e13c84aca4","","441","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","","","",""
"","","","","","html-keyboard-response","8","30963","0.0-8.0","97A46BAC56584159927D0D98CAEED672","019cf810-4a11-766d-8bb7-bfd1f13a3146","019cf80d-4266-7117-8a51-54e13c84aca4","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","9","31758","0.0-9.0","97A46BAC56584159927D0D98CAEED672","019cf810-4a11-766d-8bb7-bfd1f13a3146","019cf80d-4266-7117-8a51-54e13c84aca4","","794","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","","",""
