"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","valuable_image_index","reward_type","correct_choice","chosen_image_index","target_X"
"true","false","[]","[]","[]","preload","0","6305","0.0-0.0","160F3210920D4FA183BBBDB1324B866C","019cf734-7264-7f32-9786-a2a8d0e09ab4","019cf72b-10ed-72e0-84f6-c0a47968aa70","","","","","","","","","","","","",""
"","","","","","instructions","1","13734","0.0-1.0","160F3210920D4FA183BBBDB1324B866C","019cf734-7264-7f32-9786-a2a8d0e09ab4","019cf72b-10ed-72e0-84f6-c0a47968aa70","[{""page_index"":0,""viewing_time"":7424}]","7425","","","","","","","","","","",""
"","","","","","instructions","2","17129","0.0-2.0","160F3210920D4FA183BBBDB1324B866C","019cf734-7264-7f32-9786-a2a8d0e09ab4","019cf72b-10ed-72e0-84f6-c0a47968aa70","[{""page_index"":0,""viewing_time"":3393}]","3394","","","","","","","","","","",""
"true","","","","","fullscreen","3","19542","0.0-3.0","160F3210920D4FA183BBBDB1324B866C","019cf734-7264-7f32-9786-a2a8d0e09ab4","019cf72b-10ed-72e0-84f6-c0a47968aa70","","1409","","","","","","","","","","",""
"","","","","","instructions","4","40875","0.0-4.0","160F3210920D4FA183BBBDB1324B866C","019cf734-7264-7f32-9786-a2a8d0e09ab4","019cf72b-10ed-72e0-84f6-c0a47968aa70","[{""page_index"":0,""viewing_time"":21331}]","21331","","","","","","","","","","",""
"","","","","","instructions","5","42669","0.0-5.0","160F3210920D4FA183BBBDB1324B866C","019cf734-7264-7f32-9786-a2a8d0e09ab4","019cf72b-10ed-72e0-84f6-c0a47968aa70","[{""page_index"":0,""viewing_time"":1793}]","1793","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","46674","0.0-6.0","160F3210920D4FA183BBBDB1324B866C","019cf734-7264-7f32-9786-a2a8d0e09ab4","019cf72b-10ed-72e0-84f6-c0a47968aa70","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","7","48860","0.0-7.0","160F3210920D4FA183BBBDB1324B866C","019cf734-7264-7f32-9786-a2a8d0e09ab4","019cf72b-10ed-72e0-84f6-c0a47968aa70","","2180","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","","","",""
"","","","","","html-keyboard-response","8","52863","0.0-8.0","160F3210920D4FA183BBBDB1324B866C","019cf734-7264-7f32-9786-a2a8d0e09ab4","019cf72b-10ed-72e0-84f6-c0a47968aa70","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","9","53840","0.0-9.0","160F3210920D4FA183BBBDB1324B866C","019cf734-7264-7f32-9786-a2a8d0e09ab4","019cf72b-10ed-72e0-84f6-c0a47968aa70","","974","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","","",""
