"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","valuable_image_index","reward_type","valuable_X","chosen_image_index","distance_from_X"
"false","false","[]","[]","[]","preload","0","993","0.0-0.0","85D480DC6DCC41B2AAD743C485F46898","019ce87d-a0a9-75ea-8b9c-ad37f8652cfb","019ce875-66c2-7f0b-b5e8-086c75889f84","","","","","","","","","","","",""
"","","","","","instructions","1","3859","0.0-1.0","85D480DC6DCC41B2AAD743C485F46898","019ce87d-a0a9-75ea-8b9c-ad37f8652cfb","019ce875-66c2-7f0b-b5e8-086c75889f84","[{""page_index"":0,""viewing_time"":2867}]","2867","","","","","","","","","",""
"","","","","","instructions","2","6327","0.0-2.0","85D480DC6DCC41B2AAD743C485F46898","019ce87d-a0a9-75ea-8b9c-ad37f8652cfb","019ce875-66c2-7f0b-b5e8-086c75889f84","[{""page_index"":0,""viewing_time"":2467}]","2467","","","","","","","","","",""
"true","","","","","fullscreen","3","11117","0.0-3.0","85D480DC6DCC41B2AAD743C485F46898","019ce87d-a0a9-75ea-8b9c-ad37f8652cfb","019ce875-66c2-7f0b-b5e8-086c75889f84","","3784","","","","","","","","","",""
"","","","","","instructions","4","24566","0.0-4.0","85D480DC6DCC41B2AAD743C485F46898","019ce87d-a0a9-75ea-8b9c-ad37f8652cfb","019ce875-66c2-7f0b-b5e8-086c75889f84","[{""page_index"":0,""viewing_time"":13449}]","13449","","","","","","","","","",""
"","","","","","instructions","5","34471","0.0-5.0","85D480DC6DCC41B2AAD743C485F46898","019ce87d-a0a9-75ea-8b9c-ad37f8652cfb","019ce875-66c2-7f0b-b5e8-086c75889f84","[{""page_index"":0,""viewing_time"":9903}]","9903","","","","","","","","","",""
"","","","","","html-keyboard-response","6","38665","0.0-6.0","85D480DC6DCC41B2AAD743C485F46898","019ce87d-a0a9-75ea-8b9c-ad37f8652cfb","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","7","41303","0.0-7.0","85D480DC6DCC41B2AAD743C485F46898","019ce87d-a0a9-75ea-8b9c-ad37f8652cfb","019ce875-66c2-7f0b-b5e8-086c75889f84","","2637","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","","",""
"","","","","","html-keyboard-response","8","45314","0.0-8.0","85D480DC6DCC41B2AAD743C485F46898","019ce87d-a0a9-75ea-8b9c-ad37f8652cfb","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","9","47169","0.0-9.0","85D480DC6DCC41B2AAD743C485F46898","019ce87d-a0a9-75ea-8b9c-ad37f8652cfb","019ce875-66c2-7f0b-b5e8-086c75889f84","","1855","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","",""
