"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","valuable_image_index","reward_type","correct_choice","chosen_image_index","target_X"
"true","false","[]","[]","[]","preload","0","7117","0.0-0.0","33DB6B4017F043089BAA0FAABAE01A4D","019cf76b-0398-7b38-9f1b-b6c9b78cc359","019cf6fe-235e-7d95-bb9b-b011d2fe188e","","","","","","","","","","","","",""
"","","","","","instructions","1","9535","0.0-1.0","33DB6B4017F043089BAA0FAABAE01A4D","019cf76b-0398-7b38-9f1b-b6c9b78cc359","019cf6fe-235e-7d95-bb9b-b011d2fe188e","[{""page_index"":0,""viewing_time"":2418}]","2418","","","","","","","","","","",""
"","","","","","instructions","2","17466","0.0-2.0","33DB6B4017F043089BAA0FAABAE01A4D","019cf76b-0398-7b38-9f1b-b6c9b78cc359","019cf6fe-235e-7d95-bb9b-b011d2fe188e","[{""page_index"":0,""viewing_time"":7931}]","7931","","","","","","","","","","",""
"true","","","","","fullscreen","3","22379","0.0-3.0","33DB6B4017F043089BAA0FAABAE01A4D","019cf76b-0398-7b38-9f1b-b6c9b78cc359","019cf6fe-235e-7d95-bb9b-b011d2fe188e","","3911","","","","","","","","","","",""
"","","","","","instructions","4","28547","0.0-4.0","33DB6B4017F043089BAA0FAABAE01A4D","019cf76b-0398-7b38-9f1b-b6c9b78cc359","019cf6fe-235e-7d95-bb9b-b011d2fe188e","[{""page_index"":0,""viewing_time"":6168}]","6168","","","","","","","","","","",""
"","","","","","instructions","5","39208","0.0-5.0","33DB6B4017F043089BAA0FAABAE01A4D","019cf76b-0398-7b38-9f1b-b6c9b78cc359","019cf6fe-235e-7d95-bb9b-b011d2fe188e","[{""page_index"":0,""viewing_time"":10660}]","10661","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","43209","0.0-6.0","33DB6B4017F043089BAA0FAABAE01A4D","019cf76b-0398-7b38-9f1b-b6c9b78cc359","019cf6fe-235e-7d95-bb9b-b011d2fe188e","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","7","44845","0.0-7.0","33DB6B4017F043089BAA0FAABAE01A4D","019cf76b-0398-7b38-9f1b-b6c9b78cc359","019cf6fe-235e-7d95-bb9b-b011d2fe188e","","1635","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","","","",""
"","","","","","html-keyboard-response","8","48846","0.0-8.0","33DB6B4017F043089BAA0FAABAE01A4D","019cf76b-0398-7b38-9f1b-b6c9b78cc359","019cf6fe-235e-7d95-bb9b-b011d2fe188e","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","9","49920","0.0-9.0","33DB6B4017F043089BAA0FAABAE01A4D","019cf76b-0398-7b38-9f1b-b6c9b78cc359","019cf6fe-235e-7d95-bb9b-b011d2fe188e","","1074","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","","",""
