"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","presentation_order","valuable_image_index","reward_type","correct_choice","distance_from_x","target_X","chosen_image_index","is_x_plus_dist"
"true","false","[]","[]","[]","preload","0","13122","0.0-0.0","076DF939850047A7A9AC862E2EF5A47E","019cfcb8-a16b-7ef2-a738-bfaf73a37f65","019cfc7b-6c7b-7b1b-afe7-acad8efc6711","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","14147","0.0-1.0","076DF939850047A7A9AC862E2EF5A47E","019cfcb8-a16b-7ef2-a738-bfaf73a37f65","019cfc7b-6c7b-7b1b-afe7-acad8efc6711","[{""page_index"":0,""viewing_time"":1025}]","1025","","","","","","","","","","","","","",""
"","","","","","instructions","2","16163","0.0-2.0","076DF939850047A7A9AC862E2EF5A47E","019cfcb8-a16b-7ef2-a738-bfaf73a37f65","019cfc7b-6c7b-7b1b-afe7-acad8efc6711","[{""page_index"":0,""viewing_time"":2015}]","2015","","","","","","","","","","","","","",""
"true","","","","","fullscreen","3","18081","0.0-3.0","076DF939850047A7A9AC862E2EF5A47E","019cfcb8-a16b-7ef2-a738-bfaf73a37f65","019cfc7b-6c7b-7b1b-afe7-acad8efc6711","","904","","","","","","","","","","","","","",""
"","","","","","instructions","4","19924","0.0-4.0","076DF939850047A7A9AC862E2EF5A47E","019cfcb8-a16b-7ef2-a738-bfaf73a37f65","019cfc7b-6c7b-7b1b-afe7-acad8efc6711","[{""page_index"":0,""viewing_time"":1842}]","1842","","","","","","","","","","","","","",""
"","","","","","instructions","5","21271","0.0-5.0","076DF939850047A7A9AC862E2EF5A47E","019cfcb8-a16b-7ef2-a738-bfaf73a37f65","019cfc7b-6c7b-7b1b-afe7-acad8efc6711","[{""page_index"":0,""viewing_time"":1348}]","1348","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","25275","0.0-6.0","076DF939850047A7A9AC862E2EF5A47E","019cfcb8-a16b-7ef2-a738-bfaf73a37f65","019cfc7b-6c7b-7b1b-afe7-acad8efc6711","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","7","26569","0.0-7.0","076DF939850047A7A9AC862E2EF5A47E","019cfcb8-a16b-7ef2-a738-bfaf73a37f65","019cfc7b-6c7b-7b1b-afe7-acad8efc6711","","1293","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","","","","","","",""
"","","","","","html-keyboard-response","8","30578","0.0-8.0","076DF939850047A7A9AC862E2EF5A47E","019cfcb8-a16b-7ef2-a738-bfaf73a37f65","019cfc7b-6c7b-7b1b-afe7-acad8efc6711","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","9","31062","0.0-9.0","076DF939850047A7A9AC862E2EF5A47E","019cfcb8-a16b-7ef2-a738-bfaf73a37f65","019cfc7b-6c7b-7b1b-afe7-acad8efc6711","","483","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","","","","","",""
