"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","valuable_image_index","valuable_X","chosen_image_index","distance_from_X"
"false","false","[]","[]","[]","preload","0","6647","0.0-0.0","4245254306B9403499FA7F657D3335FA","019ce633-b015-7bdf-a04a-c4071a416421","019ce621-c902-75a6-af36-962d82cab856","","","","","","","","","","",""
"","","","","","instructions","1","10285","0.0-1.0","4245254306B9403499FA7F657D3335FA","019ce633-b015-7bdf-a04a-c4071a416421","019ce621-c902-75a6-af36-962d82cab856","[{""page_index"":0,""viewing_time"":3638}]","3638","","","","","","","","",""
"","","","","","instructions","2","66446","0.0-2.0","4245254306B9403499FA7F657D3335FA","019ce633-b015-7bdf-a04a-c4071a416421","019ce621-c902-75a6-af36-962d82cab856","[{""page_index"":0,""viewing_time"":56160}]","56160","","","","","","","","",""
"true","","","","","fullscreen","3","69890","0.0-3.0","4245254306B9403499FA7F657D3335FA","019ce633-b015-7bdf-a04a-c4071a416421","019ce621-c902-75a6-af36-962d82cab856","","2439","","","","","","","","",""
"","","","","","instructions","4","77869","0.0-4.0","4245254306B9403499FA7F657D3335FA","019ce633-b015-7bdf-a04a-c4071a416421","019ce621-c902-75a6-af36-962d82cab856","[{""page_index"":0,""viewing_time"":7979}]","7979","","","","","","","","",""
"","","","","","instructions","5","91411","0.0-5.0","4245254306B9403499FA7F657D3335FA","019ce633-b015-7bdf-a04a-c4071a416421","019ce621-c902-75a6-af36-962d82cab856","[{""page_index"":0,""viewing_time"":13541}]","13541","","","","","","","","",""
"","","","","","html-keyboard-response","6","95411","0.0-6.0","4245254306B9403499FA7F657D3335FA","019ce633-b015-7bdf-a04a-c4071a416421","019ce621-c902-75a6-af36-962d82cab856","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","7","97518","0.0-7.0","4245254306B9403499FA7F657D3335FA","019ce633-b015-7bdf-a04a-c4071a416421","019ce621-c902-75a6-af36-962d82cab856","","2105","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","",""
"","","","","","html-keyboard-response","8","101519","0.0-8.0","4245254306B9403499FA7F657D3335FA","019ce633-b015-7bdf-a04a-c4071a416421","019ce621-c902-75a6-af36-962d82cab856","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","9","102744","0.0-9.0","4245254306B9403499FA7F657D3335FA","019ce633-b015-7bdf-a04a-c4071a416421","019ce621-c902-75a6-af36-962d82cab856","","1224","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","",""
