"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","valuable_image_index","reward_type","valuable_X","chosen_image_index","distance_from_X"
"false","false","[]","[]","[]","preload","0","2698","0.0-0.0","9C7FBD6E05584C4CA5FC05577701FC5F","019ce87d-fc43-76a0-8f8e-715bbd47df24","019ce875-66c2-7f0b-b5e8-086c75889f84","","","","","","","","","","","",""
"","","","","","instructions","1","8182","0.0-1.0","9C7FBD6E05584C4CA5FC05577701FC5F","019ce87d-fc43-76a0-8f8e-715bbd47df24","019ce875-66c2-7f0b-b5e8-086c75889f84","[{""page_index"":0,""viewing_time"":5482}]","5482","","","","","","","","","",""
"","","","","","instructions","2","19790","0.0-2.0","9C7FBD6E05584C4CA5FC05577701FC5F","019ce87d-fc43-76a0-8f8e-715bbd47df24","019ce875-66c2-7f0b-b5e8-086c75889f84","[{""page_index"":0,""viewing_time"":11608}]","11608","","","","","","","","","",""
"true","","","","","fullscreen","3","23921","0.0-3.0","9C7FBD6E05584C4CA5FC05577701FC5F","019ce87d-fc43-76a0-8f8e-715bbd47df24","019ce875-66c2-7f0b-b5e8-086c75889f84","","3128","","","","","","","","","",""
"","","","","","instructions","4","54984","0.0-4.0","9C7FBD6E05584C4CA5FC05577701FC5F","019ce87d-fc43-76a0-8f8e-715bbd47df24","019ce875-66c2-7f0b-b5e8-086c75889f84","[{""page_index"":0,""viewing_time"":31062}]","31062","","","","","","","","","",""
"","","","","","instructions","5","80419","0.0-5.0","9C7FBD6E05584C4CA5FC05577701FC5F","019ce87d-fc43-76a0-8f8e-715bbd47df24","019ce875-66c2-7f0b-b5e8-086c75889f84","[{""page_index"":0,""viewing_time"":25436}]","25436","","","","","","","","","",""
"","","","","","html-keyboard-response","6","84422","0.0-6.0","9C7FBD6E05584C4CA5FC05577701FC5F","019ce87d-fc43-76a0-8f8e-715bbd47df24","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","7","87424","0.0-7.0","9C7FBD6E05584C4CA5FC05577701FC5F","019ce87d-fc43-76a0-8f8e-715bbd47df24","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","null","example_question","1","","","","","",""
"","","","","","html-keyboard-response","8","91427","0.0-8.0","9C7FBD6E05584C4CA5FC05577701FC5F","019ce87d-fc43-76a0-8f8e-715bbd47df24","019ce875-66c2-7f0b-b5e8-086c75889f84","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","9","93013","0.0-9.0","9C7FBD6E05584C4CA5FC05577701FC5F","019ce87d-fc43-76a0-8f8e-715bbd47df24","019ce875-66c2-7f0b-b5e8-086c75889f84","","1585","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","",""
