"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","valuable_image_index","reward_type","chosen_image_index","correct_choice"
"true","false","[]","[]","[]","preload","0","9631","0.0-0.0","930ACF58B2CF458AAE10936D5CD0AC6E","019cef8f-24a9-741f-9170-24c1e948722c","019cef87-c56d-7b55-9135-c5814367ec25","","","","","","","","","","","",""
"","","","","","instructions","1","14862","0.0-1.0","930ACF58B2CF458AAE10936D5CD0AC6E","019cef8f-24a9-741f-9170-24c1e948722c","019cef87-c56d-7b55-9135-c5814367ec25","[{""page_index"":0,""viewing_time"":5229}]","5229","","","","","","","","","",""
"","","","","","instructions","2","17595","0.0-2.0","930ACF58B2CF458AAE10936D5CD0AC6E","019cef8f-24a9-741f-9170-24c1e948722c","019cef87-c56d-7b55-9135-c5814367ec25","[{""page_index"":0,""viewing_time"":2732}]","2732","","","","","","","","","",""
"true","","","","","fullscreen","3","20240","0.0-3.0","930ACF58B2CF458AAE10936D5CD0AC6E","019cef8f-24a9-741f-9170-24c1e948722c","019cef87-c56d-7b55-9135-c5814367ec25","","1635","","","","","","","","","",""
"","","","","","instructions","4","61630","0.0-4.0","930ACF58B2CF458AAE10936D5CD0AC6E","019cef8f-24a9-741f-9170-24c1e948722c","019cef87-c56d-7b55-9135-c5814367ec25","[{""page_index"":0,""viewing_time"":41389}]","41390","","","","","","","","","",""
"","","","","","instructions","5","70556","0.0-5.0","930ACF58B2CF458AAE10936D5CD0AC6E","019cef8f-24a9-741f-9170-24c1e948722c","019cef87-c56d-7b55-9135-c5814367ec25","[{""page_index"":0,""viewing_time"":8925}]","8925","","","","","","","","","",""
"","","","","","html-keyboard-response","6","74564","0.0-6.0","930ACF58B2CF458AAE10936D5CD0AC6E","019cef8f-24a9-741f-9170-24c1e948722c","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","7","77227","0.0-7.0","930ACF58B2CF458AAE10936D5CD0AC6E","019cef8f-24a9-741f-9170-24c1e948722c","019cef87-c56d-7b55-9135-c5814367ec25","","2659","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","","",""
"","","","","","html-keyboard-response","8","81234","0.0-8.0","930ACF58B2CF458AAE10936D5CD0AC6E","019cef8f-24a9-741f-9170-24c1e948722c","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","9","82084","0.0-9.0","930ACF58B2CF458AAE10936D5CD0AC6E","019cef8f-24a9-741f-9170-24c1e948722c","019cef87-c56d-7b55-9135-c5814367ec25","","849","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","",""
"","","","","","html-keyboard-response","10","86094","0.0-10.0","930ACF58B2CF458AAE10936D5CD0AC6E","019cef8f-24a9-741f-9170-24c1e948722c","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","11","86634","0.0-11.0","930ACF58B2CF458AAE10936D5CD0AC6E","019cef8f-24a9-741f-9170-24c1e948722c","019cef87-c56d-7b55-9135-c5814367ec25","","537","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","","",""
"","","","","","html-keyboard-response","12","90642","0.0-12.0","930ACF58B2CF458AAE10936D5CD0AC6E","019cef8f-24a9-741f-9170-24c1e948722c","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","13","92046","0.0-13.0","930ACF58B2CF458AAE10936D5CD0AC6E","019cef8f-24a9-741f-9170-24c1e948722c","019cef87-c56d-7b55-9135-c5814367ec25","","1404","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","4","","","","","",""
"","","","","","instructions","14","96355","0.0-14.0","930ACF58B2CF458AAE10936D5CD0AC6E","019cef8f-24a9-741f-9170-24c1e948722c","019cef87-c56d-7b55-9135-c5814367ec25","[{""page_index"":0,""viewing_time"":4308}]","4308","","","","","","","","","",""
"","","","","","instructions","15","110994","0.0-15.0","930ACF58B2CF458AAE10936D5CD0AC6E","019cef8f-24a9-741f-9170-24c1e948722c","019cef87-c56d-7b55-9135-c5814367ec25","[{""page_index"":0,""viewing_time"":14639}]","14639","","","","","","","","","",""
"","","","","","html-keyboard-response","16","112001","0.0-16.0","930ACF58B2CF458AAE10936D5CD0AC6E","019cef8f-24a9-741f-9170-24c1e948722c","019cef87-c56d-7b55-9135-c5814367ec25","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","",""
"","","","","","html-keyboard-response","17","117004","0.0-17.0","930ACF58B2CF458AAE10936D5CD0AC6E","019cef8f-24a9-741f-9170-24c1e948722c","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","18","120710","0.0-18.0","930ACF58B2CF458AAE10936D5CD0AC6E","019cef8f-24a9-741f-9170-24c1e948722c","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","null","main_experiment_trial","1","dinner_party_scheme","schematic_sequence","","","",""
"","","","","","html-keyboard-response","19","126696","0.0-19.0","930ACF58B2CF458AAE10936D5CD0AC6E","019cef8f-24a9-741f-9170-24c1e948722c","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","20","129708","0.0-20.0","930ACF58B2CF458AAE10936D5CD0AC6E","019cef8f-24a9-741f-9170-24c1e948722c","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","null","main_experiment_trial","2","dinner_party_scheme","schematic_sequence","","","",""
"","","","","","html-keyboard-response","21","134721","0.0-21.0","930ACF58B2CF458AAE10936D5CD0AC6E","019cef8f-24a9-741f-9170-24c1e948722c","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
