"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","valuable_image_index","valuable_X","chosen_image_index","distance_from_X"
"false","false","[]","[]","[]","preload","0","4029","0.0-0.0","5F1A52C86AF248B5BE88E6175692917B","019ce67b-61f4-7f3a-8f2c-7da3f2aa62a4","019ce643-47c6-74a0-b3d2-7bf5651ded46","","","","","","","","","","",""
"","","","","","instructions","1","32239","0.0-1.0","5F1A52C86AF248B5BE88E6175692917B","019ce67b-61f4-7f3a-8f2c-7da3f2aa62a4","019ce643-47c6-74a0-b3d2-7bf5651ded46","[{""page_index"":0,""viewing_time"":28208}]","28209","","","","","","","","",""
"","","","","","instructions","2","34374","0.0-2.0","5F1A52C86AF248B5BE88E6175692917B","019ce67b-61f4-7f3a-8f2c-7da3f2aa62a4","019ce643-47c6-74a0-b3d2-7bf5651ded46","[{""page_index"":0,""viewing_time"":2135}]","2135","","","","","","","","",""
"true","","","","","fullscreen","3","41396","0.0-3.0","5F1A52C86AF248B5BE88E6175692917B","019ce67b-61f4-7f3a-8f2c-7da3f2aa62a4","019ce643-47c6-74a0-b3d2-7bf5651ded46","","6006","","","","","","","","",""
"","","","","","instructions","4","45228","0.0-4.0","5F1A52C86AF248B5BE88E6175692917B","019ce67b-61f4-7f3a-8f2c-7da3f2aa62a4","019ce643-47c6-74a0-b3d2-7bf5651ded46","[{""page_index"":0,""viewing_time"":3831}]","3831","","","","","","","","",""
"","","","","","instructions","5","49277","0.0-5.0","5F1A52C86AF248B5BE88E6175692917B","019ce67b-61f4-7f3a-8f2c-7da3f2aa62a4","019ce643-47c6-74a0-b3d2-7bf5651ded46","[{""page_index"":0,""viewing_time"":4049}]","4049","","","","","","","","",""
"","","","","","html-keyboard-response","6","53289","0.0-6.0","5F1A52C86AF248B5BE88E6175692917B","019ce67b-61f4-7f3a-8f2c-7da3f2aa62a4","019ce643-47c6-74a0-b3d2-7bf5651ded46","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","7","55296","0.0-7.0","5F1A52C86AF248B5BE88E6175692917B","019ce67b-61f4-7f3a-8f2c-7da3f2aa62a4","019ce643-47c6-74a0-b3d2-7bf5651ded46","","2005","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","",""
"","","","","","html-keyboard-response","8","59312","0.0-8.0","5F1A52C86AF248B5BE88E6175692917B","019ce67b-61f4-7f3a-8f2c-7da3f2aa62a4","019ce643-47c6-74a0-b3d2-7bf5651ded46","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","9","61834","0.0-9.0","5F1A52C86AF248B5BE88E6175692917B","019ce67b-61f4-7f3a-8f2c-7da3f2aa62a4","019ce643-47c6-74a0-b3d2-7bf5651ded46","","2520","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","",""
"","","","","","html-keyboard-response","10","65845","0.0-10.0","5F1A52C86AF248B5BE88E6175692917B","019ce67b-61f4-7f3a-8f2c-7da3f2aa62a4","019ce643-47c6-74a0-b3d2-7bf5651ded46","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","",""
"","","","","","html-button-response","11","67218","0.0-11.0","5F1A52C86AF248B5BE88E6175692917B","019ce67b-61f4-7f3a-8f2c-7da3f2aa62a4","019ce643-47c6-74a0-b3d2-7bf5651ded46","","1372","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","",""
