"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","folder","sequence_type","valuable_image_index","reward_type","distance_from_x","target_X","chosen_image_index","is_x_plus_dist","correct_choice"
"true","false","[]","[]","[]","preload","0","6295","0.0-0.0","44545051936541AB8EFCD9E770FC1E4D","019dad11-81bc-7a9e-9f17-9a8c770d8f01","019dacfd-3d5e-7f0e-9535-61b14ca20378","","","","","","","","","","","","","",""
"","","","","","instructions","1","11838","0.0-1.0","44545051936541AB8EFCD9E770FC1E4D","019dad11-81bc-7a9e-9f17-9a8c770d8f01","019dacfd-3d5e-7f0e-9535-61b14ca20378","[{""page_index"":0,""viewing_time"":5539}]","5540","","","","","","","","","","","",""
"","","","","","instructions","2","16310","0.0-2.0","44545051936541AB8EFCD9E770FC1E4D","019dad11-81bc-7a9e-9f17-9a8c770d8f01","019dacfd-3d5e-7f0e-9535-61b14ca20378","[{""page_index"":0,""viewing_time"":4471}]","4471","","","","","","","","","","","",""
"true","","","","","fullscreen","3","21290","0.0-3.0","44545051936541AB8EFCD9E770FC1E4D","019dad11-81bc-7a9e-9f17-9a8c770d8f01","019dacfd-3d5e-7f0e-9535-61b14ca20378","","3965","","","","","","","","","","","",""
"","","","","","instructions","4","24698","0.0-4.0","44545051936541AB8EFCD9E770FC1E4D","019dad11-81bc-7a9e-9f17-9a8c770d8f01","019dacfd-3d5e-7f0e-9535-61b14ca20378","[{""page_index"":0,""viewing_time"":3408}]","3408","","","","","","","","","","","",""
"","","","","","instructions","5","31058","0.0-5.0","44545051936541AB8EFCD9E770FC1E4D","019dad11-81bc-7a9e-9f17-9a8c770d8f01","019dacfd-3d5e-7f0e-9535-61b14ca20378","[{""page_index"":0,""viewing_time"":6359}]","6359","","","","","","","","","","","",""
"","","","","","html-button-response","6","35339","0.0-6.0","44545051936541AB8EFCD9E770FC1E4D","019dad11-81bc-7a9e-9f17-9a8c770d8f01","019dacfd-3d5e-7f0e-9535-61b14ca20378","","4279","
            <div class=""stimulus-container"">
                <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_7.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","self_care_activities_semantic","","","","","","","",""
"","","","","","html-keyboard-response","7","43342","0.0-7.0","44545051936541AB8EFCD9E770FC1E4D","019dad11-81bc-7a9e-9f17-9a8c770d8f01","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_7.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/gray.png"" style=""width: 150px; height: 150px; border: 5px solid grey; border-radius: 15px;"">
                    <p style=""color: grey; font-weight: bold; font-size: 28px; margin-top: 15px;"">NEUTRAL VALUE</p>
                </div>
            </div>","null","part2_value_learning","self_care_activities_semantic","semantic_sequence","7","neutral","","","","",""
"","","","","","html-keyboard-response","8","48347","0.0-8.0","44545051936541AB8EFCD9E770FC1E4D","019dad11-81bc-7a9e-9f17-9a8c770d8f01","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","9","51798","0.0-9.0","44545051936541AB8EFCD9E770FC1E4D","019dad11-81bc-7a9e-9f17-9a8c770d8f01","019dacfd-3d5e-7f0e-9535-61b14ca20378","","3450","
            <div class=""stimulus-container"">
                <img src=""images/causal_sequence/dog_causal/dog_causal_7.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","dog_causal","","","","","","","",""
