"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","presentation_order","valuable_image_index","reward_type","distance_from_x","target_X","chosen_image_index","is_x_plus_dist","correct_choice"
"true","false","[]","[]","[]","preload","0","8655","0.0-0.0","5EBF332C075D45F79B182475C7704A38","019d0643-c7d1-7164-a7ee-5324a4b0c922","019d0640-0a2d-7740-a972-9c73365b2dcb","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","15666","0.0-1.0","5EBF332C075D45F79B182475C7704A38","019d0643-c7d1-7164-a7ee-5324a4b0c922","019d0640-0a2d-7740-a972-9c73365b2dcb","[{""page_index"":0,""viewing_time"":7000}]","7002","","","","","","","","","","","","","",""
"","","","","","instructions","2","18390","0.0-2.0","5EBF332C075D45F79B182475C7704A38","019d0643-c7d1-7164-a7ee-5324a4b0c922","019d0640-0a2d-7740-a972-9c73365b2dcb","[{""page_index"":0,""viewing_time"":2719}]","2719","","","","","","","","","","","","","",""
"true","","","","","fullscreen","3","21039","0.0-3.0","5EBF332C075D45F79B182475C7704A38","019d0643-c7d1-7164-a7ee-5324a4b0c922","019d0640-0a2d-7740-a972-9c73365b2dcb","","1628","","","","","","","","","","","","","",""
"","","","","","instructions","4","29860","0.0-4.0","5EBF332C075D45F79B182475C7704A38","019d0643-c7d1-7164-a7ee-5324a4b0c922","019d0640-0a2d-7740-a972-9c73365b2dcb","[{""page_index"":0,""viewing_time"":8805}]","8808","","","","","","","","","","","","","",""
"","","","","","instructions","5","43107","0.0-5.0","5EBF332C075D45F79B182475C7704A38","019d0643-c7d1-7164-a7ee-5324a4b0c922","019d0640-0a2d-7740-a972-9c73365b2dcb","[{""page_index"":0,""viewing_time"":13243}]","13244","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","47123","0.0-6.0","5EBF332C075D45F79B182475C7704A38","019d0643-c7d1-7164-a7ee-5324a4b0c922","019d0640-0a2d-7740-a972-9c73365b2dcb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","7","49363","0.0-7.0","5EBF332C075D45F79B182475C7704A38","019d0643-c7d1-7164-a7ee-5324a4b0c922","019d0640-0a2d-7740-a972-9c73365b2dcb","","2227","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","","","","","","",""
"","","","","","html-keyboard-response","8","53368","0.0-8.0","5EBF332C075D45F79B182475C7704A38","019d0643-c7d1-7164-a7ee-5324a4b0c922","019d0640-0a2d-7740-a972-9c73365b2dcb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","9","56290","0.0-9.0","5EBF332C075D45F79B182475C7704A38","019d0643-c7d1-7164-a7ee-5324a4b0c922","019d0640-0a2d-7740-a972-9c73365b2dcb","","2920","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","","","","","",""
"","","","","","html-keyboard-response","10","60295","0.0-10.0","5EBF332C075D45F79B182475C7704A38","019d0643-c7d1-7164-a7ee-5324a4b0c922","019d0640-0a2d-7740-a972-9c73365b2dcb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","11","61471","0.0-11.0","5EBF332C075D45F79B182475C7704A38","019d0643-c7d1-7164-a7ee-5324a4b0c922","019d0640-0a2d-7740-a972-9c73365b2dcb","","1175","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","","","","","","",""
"","","","","","html-keyboard-response","12","65473","0.0-12.0","5EBF332C075D45F79B182475C7704A38","019d0643-c7d1-7164-a7ee-5324a4b0c922","019d0640-0a2d-7740-a972-9c73365b2dcb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","13","66139","0.0-13.0","5EBF332C075D45F79B182475C7704A38","019d0643-c7d1-7164-a7ee-5324a4b0c922","019d0640-0a2d-7740-a972-9c73365b2dcb","","664","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","4","","","","","","","","","",""
"","","","","","instructions","14","68506","0.0-14.0","5EBF332C075D45F79B182475C7704A38","019d0643-c7d1-7164-a7ee-5324a4b0c922","019d0640-0a2d-7740-a972-9c73365b2dcb","[{""page_index"":0,""viewing_time"":2367}]","2367","","","","","","","","","","","","","",""
"","","","","","instructions","15","114445","0.0-15.0","5EBF332C075D45F79B182475C7704A38","019d0643-c7d1-7164-a7ee-5324a4b0c922","019d0640-0a2d-7740-a972-9c73365b2dcb","[{""page_index"":0,""viewing_time"":45933}]","45937","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","16","119455","0.0-16.0","5EBF332C075D45F79B182475C7704A38","019d0643-c7d1-7164-a7ee-5324a4b0c922","019d0640-0a2d-7740-a972-9c73365b2dcb","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","",""
"","","","","","html-keyboard-response","17","124465","0.0-17.0","5EBF332C075D45F79B182475C7704A38","019d0643-c7d1-7164-a7ee-5324a4b0c922","019d0640-0a2d-7740-a972-9c73365b2dcb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","18","126925","0.0-18.0","5EBF332C075D45F79B182475C7704A38","019d0643-c7d1-7164-a7ee-5324a4b0c922","019d0640-0a2d-7740-a972-9c73365b2dcb","","2456","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","visiting_cities_semantic","semantic_sequence","chronological","","","","","","",""
"","","","","","html-keyboard-response","19","131928","0.0-19.0","5EBF332C075D45F79B182475C7704A38","019d0643-c7d1-7164-a7ee-5324a4b0c922","019d0640-0a2d-7740-a972-9c73365b2dcb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","20","133575","0.0-20.0","5EBF332C075D45F79B182475C7704A38","019d0643-c7d1-7164-a7ee-5324a4b0c922","019d0640-0a2d-7740-a972-9c73365b2dcb","","1643","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","2","visiting_cities_semantic","semantic_sequence","chronological","","","","","","",""
"","","","","","html-keyboard-response","21","138578","0.0-21.0","5EBF332C075D45F79B182475C7704A38","019d0643-c7d1-7164-a7ee-5324a4b0c922","019d0640-0a2d-7740-a972-9c73365b2dcb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","22","140030","0.0-22.0","5EBF332C075D45F79B182475C7704A38","019d0643-c7d1-7164-a7ee-5324a4b0c922","019d0640-0a2d-7740-a972-9c73365b2dcb","","1449","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","3","visiting_cities_semantic","semantic_sequence","chronological","","","","","","",""
"","","","","","html-keyboard-response","23","145032","0.0-23.0","5EBF332C075D45F79B182475C7704A38","019d0643-c7d1-7164-a7ee-5324a4b0c922","019d0640-0a2d-7740-a972-9c73365b2dcb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","24","146623","0.0-24.0","5EBF332C075D45F79B182475C7704A38","019d0643-c7d1-7164-a7ee-5324a4b0c922","019d0640-0a2d-7740-a972-9c73365b2dcb","","1590","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","4","visiting_cities_semantic","semantic_sequence","chronological","","","","","","",""
"","","","","","html-keyboard-response","25","151625","0.0-25.0","5EBF332C075D45F79B182475C7704A38","019d0643-c7d1-7164-a7ee-5324a4b0c922","019d0640-0a2d-7740-a972-9c73365b2dcb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_5.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","26","153123","0.0-26.0","5EBF332C075D45F79B182475C7704A38","019d0643-c7d1-7164-a7ee-5324a4b0c922","019d0640-0a2d-7740-a972-9c73365b2dcb","","1497","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","5","visiting_cities_semantic","semantic_sequence","chronological","","","","","","",""
"","","","","","html-keyboard-response","27","158127","0.0-27.0","5EBF332C075D45F79B182475C7704A38","019d0643-c7d1-7164-a7ee-5324a4b0c922","019d0640-0a2d-7740-a972-9c73365b2dcb","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_6.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","",""
"","","","","","html-button-response","28","159374","0.0-28.0","5EBF332C075D45F79B182475C7704A38","019d0643-c7d1-7164-a7ee-5324a4b0c922","019d0640-0a2d-7740-a972-9c73365b2dcb","","1245","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_6.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","6","visiting_cities_semantic","semantic_sequence","chronological","","","","","","",""
