"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","presentation_order","valuable_image_index","reward_type","chosen_image_index","target_X","correct_choice"
"true","false","[]","[]","[]","preload","0","38049","0.0-0.0","4D9EB8D8A08A4062A4E19B5438FE130C","019cf98c-990c-79c1-9ea9-229534126eaf","019cf974-7aee-7bc9-8ea4-9f55741b365d","","","","","","","","","","","","","",""
"","","","","","instructions","1","72008","0.0-1.0","4D9EB8D8A08A4062A4E19B5438FE130C","019cf98c-990c-79c1-9ea9-229534126eaf","019cf974-7aee-7bc9-8ea4-9f55741b365d","[{""page_index"":0,""viewing_time"":33955}]","33955","","","","","","","","","","","",""
"","","","","","instructions","2","76485","0.0-2.0","4D9EB8D8A08A4062A4E19B5438FE130C","019cf98c-990c-79c1-9ea9-229534126eaf","019cf974-7aee-7bc9-8ea4-9f55741b365d","[{""page_index"":0,""viewing_time"":4466}]","4476","","","","","","","","","","","",""
"true","","","","","fullscreen","3","79244","0.0-3.0","4D9EB8D8A08A4062A4E19B5438FE130C","019cf98c-990c-79c1-9ea9-229534126eaf","019cf974-7aee-7bc9-8ea4-9f55741b365d","","1753","","","","","","","","","","","",""
"","","","","","instructions","4","87910","0.0-4.0","4D9EB8D8A08A4062A4E19B5438FE130C","019cf98c-990c-79c1-9ea9-229534126eaf","019cf974-7aee-7bc9-8ea4-9f55741b365d","[{""page_index"":0,""viewing_time"":8665}]","8666","","","","","","","","","","","",""
"","","","","","instructions","5","97210","0.0-5.0","4D9EB8D8A08A4062A4E19B5438FE130C","019cf98c-990c-79c1-9ea9-229534126eaf","019cf974-7aee-7bc9-8ea4-9f55741b365d","[{""page_index"":0,""viewing_time"":9298}]","9298","","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","101213","0.0-6.0","4D9EB8D8A08A4062A4E19B5438FE130C","019cf98c-990c-79c1-9ea9-229534126eaf","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","7","102859","0.0-7.0","4D9EB8D8A08A4062A4E19B5438FE130C","019cf98c-990c-79c1-9ea9-229534126eaf","019cf974-7aee-7bc9-8ea4-9f55741b365d","","1643","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","","","","",""
"","","","","","html-keyboard-response","8","106860","0.0-8.0","4D9EB8D8A08A4062A4E19B5438FE130C","019cf98c-990c-79c1-9ea9-229534126eaf","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","9","107594","0.0-9.0","4D9EB8D8A08A4062A4E19B5438FE130C","019cf98c-990c-79c1-9ea9-229534126eaf","019cf974-7aee-7bc9-8ea4-9f55741b365d","","731","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","","","",""
"","","","","","html-keyboard-response","10","111595","0.0-10.0","4D9EB8D8A08A4062A4E19B5438FE130C","019cf98c-990c-79c1-9ea9-229534126eaf","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","11","112427","0.0-11.0","4D9EB8D8A08A4062A4E19B5438FE130C","019cf98c-990c-79c1-9ea9-229534126eaf","019cf974-7aee-7bc9-8ea4-9f55741b365d","","830","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","","","","",""
"","","","","","html-keyboard-response","12","116429","0.0-12.0","4D9EB8D8A08A4062A4E19B5438FE130C","019cf98c-990c-79c1-9ea9-229534126eaf","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
