"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","folder","sequence_type","valuable_image_index","reward_type","distance_from_x","target_X","chosen_image_index","is_x_plus_dist","correct_choice"
"true","false","[]","[]","[]","preload","0","2406","0.0-0.0","37F3C253570244F6979259ACE07F0270","019dad09-adf3-765c-828e-57f535b328e5","019dacfd-3d5e-7f0e-9535-61b14ca20378","","","","","","","","","","","","","",""
"","","","","","instructions","1","4439","0.0-1.0","37F3C253570244F6979259ACE07F0270","019dad09-adf3-765c-828e-57f535b328e5","019dacfd-3d5e-7f0e-9535-61b14ca20378","[{""page_index"":0,""viewing_time"":2032}]","2032","","","","","","","","","","","",""
"","","","","","instructions","2","84754","0.0-2.0","37F3C253570244F6979259ACE07F0270","019dad09-adf3-765c-828e-57f535b328e5","019dacfd-3d5e-7f0e-9535-61b14ca20378","[{""page_index"":0,""viewing_time"":80314}]","80314","","","","","","","","","","","",""
"true","","","","","fullscreen","3","88853","0.0-3.0","37F3C253570244F6979259ACE07F0270","019dad09-adf3-765c-828e-57f535b328e5","019dacfd-3d5e-7f0e-9535-61b14ca20378","","3097","","","","","","","","","","","",""
"","","","","","instructions","4","96583","0.0-4.0","37F3C253570244F6979259ACE07F0270","019dad09-adf3-765c-828e-57f535b328e5","019dacfd-3d5e-7f0e-9535-61b14ca20378","[{""page_index"":0,""viewing_time"":7729}]","7729","","","","","","","","","","","",""
"","","","","","instructions","5","105182","0.0-5.0","37F3C253570244F6979259ACE07F0270","019dad09-adf3-765c-828e-57f535b328e5","019dacfd-3d5e-7f0e-9535-61b14ca20378","[{""page_index"":0,""viewing_time"":8598}]","8598","","","","","","","","","","","",""
"","","","","","html-button-response","6","110391","0.0-6.0","37F3C253570244F6979259ACE07F0270","019dad09-adf3-765c-828e-57f535b328e5","019dacfd-3d5e-7f0e-9535-61b14ca20378","","5208","
            <div class=""stimulus-container"">
                <img src=""images/semantic_sequence/housework_semantic/housework_semantic_5.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","housework_semantic","","","","","","","",""
"","","","","","html-keyboard-response","7","118391","0.0-7.0","37F3C253570244F6979259ACE07F0270","019dad09-adf3-765c-828e-57f535b328e5","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/semantic_sequence/housework_semantic/housework_semantic_5.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/dollar.png"" style=""width: 150px; height: 150px; border: 5px solid green; border-radius: 15px;"">
                    <p style=""color: green; font-weight: bold; font-size: 28px; margin-top: 15px;"">WORTH MONEY</p>
                </div>
            </div>","null","part2_value_learning","housework_semantic","semantic_sequence","5","valuable","","","","",""
"","","","","","html-keyboard-response","8","123403","0.0-8.0","37F3C253570244F6979259ACE07F0270","019dad09-adf3-765c-828e-57f535b328e5","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","9","126670","0.0-9.0","37F3C253570244F6979259ACE07F0270","019dad09-adf3-765c-828e-57f535b328e5","019dacfd-3d5e-7f0e-9535-61b14ca20378","","3266","
            <div class=""stimulus-container"">
                <img src=""images/causal_sequence/dog_causal/dog_causal_4.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","dog_causal","","","","","","","",""
"","","","","","html-keyboard-response","10","134682","0.0-10.0","37F3C253570244F6979259ACE07F0270","019dad09-adf3-765c-828e-57f535b328e5","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/causal_sequence/dog_causal/dog_causal_4.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/dollar.png"" style=""width: 150px; height: 150px; border: 5px solid green; border-radius: 15px;"">
                    <p style=""color: green; font-weight: bold; font-size: 28px; margin-top: 15px;"">WORTH MONEY</p>
                </div>
            </div>","null","part2_value_learning","dog_causal","causal_sequence","4","valuable","","","","",""
"","","","","","html-keyboard-response","11","139684","0.0-11.0","37F3C253570244F6979259ACE07F0270","019dad09-adf3-765c-828e-57f535b328e5","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","12","142388","0.0-12.0","37F3C253570244F6979259ACE07F0270","019dad09-adf3-765c-828e-57f535b328e5","019dacfd-3d5e-7f0e-9535-61b14ca20378","","2703","
            <div class=""stimulus-container"">
                <img src=""images/semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_7.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","kitchen_operations_semantic","","","","","","","",""
"","","","","","html-keyboard-response","13","150392","0.0-13.0","37F3C253570244F6979259ACE07F0270","019dad09-adf3-765c-828e-57f535b328e5","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_7.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/dollar.png"" style=""width: 150px; height: 150px; border: 5px solid green; border-radius: 15px;"">
                    <p style=""color: green; font-weight: bold; font-size: 28px; margin-top: 15px;"">WORTH MONEY</p>
                </div>
            </div>","null","part2_value_learning","kitchen_operations_semantic","semantic_sequence","7","valuable","","","","",""
"","","","","","html-keyboard-response","14","155407","0.0-14.0","37F3C253570244F6979259ACE07F0270","019dad09-adf3-765c-828e-57f535b328e5","019dacfd-3d5e-7f0e-9535-61b14ca20378","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","15","159450","0.0-15.0","37F3C253570244F6979259ACE07F0270","019dad09-adf3-765c-828e-57f535b328e5","019dacfd-3d5e-7f0e-9535-61b14ca20378","","4042","
            <div class=""stimulus-container"">
                <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_5.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","physical_activity_semantic","","","","","","","",""
