"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","presentation_order","valuable_image_index","reward_type","chosen_image_index","target_X","correct_choice"
"","","","","","html-keyboard-response","10","31289","0.0-10.0","8355BBB7E35C49ACAC98CEA54C6D999B","019cf985-09df-7501-acef-0930b2facbf4","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","11","32291","0.0-11.0","8355BBB7E35C49ACAC98CEA54C6D999B","019cf985-09df-7501-acef-0930b2facbf4","019cf974-7aee-7bc9-8ea4-9f55741b365d","","995","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","3","","","","","","","",""
"","","","","","html-keyboard-response","12","36300","0.0-12.0","8355BBB7E35C49ACAC98CEA54C6D999B","019cf985-09df-7501-acef-0930b2facbf4","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","13","37103","0.0-13.0","8355BBB7E35C49ACAC98CEA54C6D999B","019cf985-09df-7501-acef-0930b2facbf4","019cf974-7aee-7bc9-8ea4-9f55741b365d","","797","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","4","","","","","","","",""
"","","","","","instructions","14","38637","0.0-14.0","8355BBB7E35C49ACAC98CEA54C6D999B","019cf985-09df-7501-acef-0930b2facbf4","019cf974-7aee-7bc9-8ea4-9f55741b365d","[{""page_index"":0,""viewing_time"":1533}]","1533","","","","","","","","","","","",""
"","","","","","instructions","15","40070","0.0-15.0","8355BBB7E35C49ACAC98CEA54C6D999B","019cf985-09df-7501-acef-0930b2facbf4","019cf974-7aee-7bc9-8ea4-9f55741b365d","[{""page_index"":0,""viewing_time"":1432}]","1433","","","","","","","","","","","",""
"","","","","","html-keyboard-response","16","45072","0.0-16.0","8355BBB7E35C49ACAC98CEA54C6D999B","019cf985-09df-7501-acef-0930b2facbf4","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-keyboard-response","17","46079","0.0-17.0","8355BBB7E35C49ACAC98CEA54C6D999B","019cf985-09df-7501-acef-0930b2facbf4","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/creative_activities_semantic/creative_activities_semantic_ten.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","18","47121","0.0-18.0","8355BBB7E35C49ACAC98CEA54C6D999B","019cf985-09df-7501-acef-0930b2facbf4","019cf974-7aee-7bc9-8ea4-9f55741b365d","","1035","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/creative_activities_semantic/creative_activities_semantic_ten.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","ten","creative_activities_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","19","48129","0.0-19.0","8355BBB7E35C49ACAC98CEA54C6D999B","019cf985-09df-7501-acef-0930b2facbf4","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/creative_activities_semantic/creative_activities_semantic_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","20","48770","0.0-20.0","8355BBB7E35C49ACAC98CEA54C6D999B","019cf985-09df-7501-acef-0930b2facbf4","019cf974-7aee-7bc9-8ea4-9f55741b365d","","634","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/creative_activities_semantic/creative_activities_semantic_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","2","creative_activities_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","21","49778","0.0-21.0","8355BBB7E35C49ACAC98CEA54C6D999B","019cf985-09df-7501-acef-0930b2facbf4","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/creative_activities_semantic/creative_activities_semantic_6.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","22","50254","0.0-22.0","8355BBB7E35C49ACAC98CEA54C6D999B","019cf985-09df-7501-acef-0930b2facbf4","019cf974-7aee-7bc9-8ea4-9f55741b365d","","469","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/creative_activities_semantic/creative_activities_semantic_6.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","6","creative_activities_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","23","51263","0.0-23.0","8355BBB7E35C49ACAC98CEA54C6D999B","019cf985-09df-7501-acef-0930b2facbf4","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/creative_activities_semantic/creative_activities_semantic_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","24","51887","0.0-24.0","8355BBB7E35C49ACAC98CEA54C6D999B","019cf985-09df-7501-acef-0930b2facbf4","019cf974-7aee-7bc9-8ea4-9f55741b365d","","617","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/creative_activities_semantic/creative_activities_semantic_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","4","creative_activities_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","25","52895","0.0-25.0","8355BBB7E35C49ACAC98CEA54C6D999B","019cf985-09df-7501-acef-0930b2facbf4","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/creative_activities_semantic/creative_activities_semantic_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","26","53454","0.0-26.0","8355BBB7E35C49ACAC98CEA54C6D999B","019cf985-09df-7501-acef-0930b2facbf4","019cf974-7aee-7bc9-8ea4-9f55741b365d","","551","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/creative_activities_semantic/creative_activities_semantic_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","3","creative_activities_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","27","54463","0.0-27.0","8355BBB7E35C49ACAC98CEA54C6D999B","019cf985-09df-7501-acef-0930b2facbf4","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/creative_activities_semantic/creative_activities_semantic_5.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","28","55137","0.0-28.0","8355BBB7E35C49ACAC98CEA54C6D999B","019cf985-09df-7501-acef-0930b2facbf4","019cf974-7aee-7bc9-8ea4-9f55741b365d","","666","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/creative_activities_semantic/creative_activities_semantic_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","5","creative_activities_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","29","56145","0.0-29.0","8355BBB7E35C49ACAC98CEA54C6D999B","019cf985-09df-7501-acef-0930b2facbf4","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/creative_activities_semantic/creative_activities_semantic_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","30","56887","0.0-30.0","8355BBB7E35C49ACAC98CEA54C6D999B","019cf985-09df-7501-acef-0930b2facbf4","019cf974-7aee-7bc9-8ea4-9f55741b365d","","734","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/creative_activities_semantic/creative_activities_semantic_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","creative_activities_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","31","57896","0.0-31.0","8355BBB7E35C49ACAC98CEA54C6D999B","019cf985-09df-7501-acef-0930b2facbf4","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/creative_activities_semantic/creative_activities_semantic_8.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","32","58604","0.0-32.0","8355BBB7E35C49ACAC98CEA54C6D999B","019cf985-09df-7501-acef-0930b2facbf4","019cf974-7aee-7bc9-8ea4-9f55741b365d","","700","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/creative_activities_semantic/creative_activities_semantic_8.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","8","creative_activities_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","33","59612","0.0-33.0","8355BBB7E35C49ACAC98CEA54C6D999B","019cf985-09df-7501-acef-0930b2facbf4","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/creative_activities_semantic/creative_activities_semantic_9.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","34","60370","0.0-34.0","8355BBB7E35C49ACAC98CEA54C6D999B","019cf985-09df-7501-acef-0930b2facbf4","019cf974-7aee-7bc9-8ea4-9f55741b365d","","750","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/creative_activities_semantic/creative_activities_semantic_9.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","9","creative_activities_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","35","61378","0.0-35.0","8355BBB7E35C49ACAC98CEA54C6D999B","019cf985-09df-7501-acef-0930b2facbf4","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/creative_activities_semantic/creative_activities_semantic_7.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","36","61921","0.0-36.0","8355BBB7E35C49ACAC98CEA54C6D999B","019cf985-09df-7501-acef-0930b2facbf4","019cf974-7aee-7bc9-8ea4-9f55741b365d","","534","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/creative_activities_semantic/creative_activities_semantic_7.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","7","creative_activities_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","37","66923","0.0-37.0","8355BBB7E35C49ACAC98CEA54C6D999B","019cf985-09df-7501-acef-0930b2facbf4","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-keyboard-response","38","67931","0.0-38.0","8355BBB7E35C49ACAC98CEA54C6D999B","019cf985-09df-7501-acef-0930b2facbf4","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/using_technology_semantic/using_technology_semantic_8.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","39","68820","0.0-39.0","8355BBB7E35C49ACAC98CEA54C6D999B","019cf985-09df-7501-acef-0930b2facbf4","019cf974-7aee-7bc9-8ea4-9f55741b365d","","882","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/using_technology_semantic/using_technology_semantic_8.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","8","using_technology_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","40","69829","0.0-40.0","8355BBB7E35C49ACAC98CEA54C6D999B","019cf985-09df-7501-acef-0930b2facbf4","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/using_technology_semantic/using_technology_semantic_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","41","71070","0.0-41.0","8355BBB7E35C49ACAC98CEA54C6D999B","019cf985-09df-7501-acef-0930b2facbf4","019cf974-7aee-7bc9-8ea4-9f55741b365d","","1234","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/using_technology_semantic/using_technology_semantic_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","4","using_technology_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","42","72077","0.0-42.0","8355BBB7E35C49ACAC98CEA54C6D999B","019cf985-09df-7501-acef-0930b2facbf4","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/using_technology_semantic/using_technology_semantic_5.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","43","72937","0.0-43.0","8355BBB7E35C49ACAC98CEA54C6D999B","019cf985-09df-7501-acef-0930b2facbf4","019cf974-7aee-7bc9-8ea4-9f55741b365d","","852","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/using_technology_semantic/using_technology_semantic_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","5","using_technology_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","44","73946","0.0-44.0","8355BBB7E35C49ACAC98CEA54C6D999B","019cf985-09df-7501-acef-0930b2facbf4","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/using_technology_semantic/using_technology_semantic_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","45","75003","0.0-45.0","8355BBB7E35C49ACAC98CEA54C6D999B","019cf985-09df-7501-acef-0930b2facbf4","019cf974-7aee-7bc9-8ea4-9f55741b365d","","1050","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/using_technology_semantic/using_technology_semantic_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","2","using_technology_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","46","76011","0.0-46.0","8355BBB7E35C49ACAC98CEA54C6D999B","019cf985-09df-7501-acef-0930b2facbf4","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/using_technology_semantic/using_technology_semantic_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","47","76937","0.0-47.0","8355BBB7E35C49ACAC98CEA54C6D999B","019cf985-09df-7501-acef-0930b2facbf4","019cf974-7aee-7bc9-8ea4-9f55741b365d","","917","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/using_technology_semantic/using_technology_semantic_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","using_technology_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","48","77945","0.0-48.0","8355BBB7E35C49ACAC98CEA54C6D999B","019cf985-09df-7501-acef-0930b2facbf4","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/using_technology_semantic/using_technology_semantic_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","49","78670","0.0-49.0","8355BBB7E35C49ACAC98CEA54C6D999B","019cf985-09df-7501-acef-0930b2facbf4","019cf974-7aee-7bc9-8ea4-9f55741b365d","","718","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/using_technology_semantic/using_technology_semantic_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","3","using_technology_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","50","79679","0.0-50.0","8355BBB7E35C49ACAC98CEA54C6D999B","019cf985-09df-7501-acef-0930b2facbf4","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/using_technology_semantic/using_technology_semantic_ten.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","51","80153","0.0-51.0","8355BBB7E35C49ACAC98CEA54C6D999B","019cf985-09df-7501-acef-0930b2facbf4","019cf974-7aee-7bc9-8ea4-9f55741b365d","","467","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/using_technology_semantic/using_technology_semantic_ten.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","ten","using_technology_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","52","81160","0.0-52.0","8355BBB7E35C49ACAC98CEA54C6D999B","019cf985-09df-7501-acef-0930b2facbf4","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/using_technology_semantic/using_technology_semantic_6.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","53","81570","0.0-53.0","8355BBB7E35C49ACAC98CEA54C6D999B","019cf985-09df-7501-acef-0930b2facbf4","019cf974-7aee-7bc9-8ea4-9f55741b365d","","401","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/using_technology_semantic/using_technology_semantic_6.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","6","using_technology_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","54","82578","0.0-54.0","8355BBB7E35C49ACAC98CEA54C6D999B","019cf985-09df-7501-acef-0930b2facbf4","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/using_technology_semantic/using_technology_semantic_9.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","55","83454","0.0-55.0","8355BBB7E35C49ACAC98CEA54C6D999B","019cf985-09df-7501-acef-0930b2facbf4","019cf974-7aee-7bc9-8ea4-9f55741b365d","","867","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/using_technology_semantic/using_technology_semantic_9.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","9","using_technology_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","56","84462","0.0-56.0","8355BBB7E35C49ACAC98CEA54C6D999B","019cf985-09df-7501-acef-0930b2facbf4","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/using_technology_semantic/using_technology_semantic_7.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","57","84920","0.0-57.0","8355BBB7E35C49ACAC98CEA54C6D999B","019cf985-09df-7501-acef-0930b2facbf4","019cf974-7aee-7bc9-8ea4-9f55741b365d","","450","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/using_technology_semantic/using_technology_semantic_7.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","7","using_technology_semantic","semantic_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","58","89922","0.0-58.0","8355BBB7E35C49ACAC98CEA54C6D999B","019cf985-09df-7501-acef-0930b2facbf4","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-keyboard-response","59","90931","0.0-59.0","8355BBB7E35C49ACAC98CEA54C6D999B","019cf985-09df-7501-acef-0930b2facbf4","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
"","","","","","html-button-response","60","91570","0.0-60.0","8355BBB7E35C49ACAC98CEA54C6D999B","019cf985-09df-7501-acef-0930b2facbf4","019cf974-7aee-7bc9-8ea4-9f55741b365d","","633","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","3","the_performance_causal","causal_sequence","randomized","","","","",""
"","","","","","html-keyboard-response","61","92577","0.0-61.0","8355BBB7E35C49ACAC98CEA54C6D999B","019cf985-09df-7501-acef-0930b2facbf4","019cf974-7aee-7bc9-8ea4-9f55741b365d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_8.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","",""
