"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","valuable_image_index","reward_type","chosen_image_index","target_X","correct_choice"
"true","false","[]","[]","[]","preload","0","6291","0.0-0.0","69E224AC94954D30B88BC026C37212CC","019cf0df-891f-7dc5-be19-bfd826317c54","019cf037-5203-781a-b900-108ccb1cab86","","","","","","","","","","","","",""
"","","","","","instructions","1","28895","0.0-1.0","69E224AC94954D30B88BC026C37212CC","019cf0df-891f-7dc5-be19-bfd826317c54","019cf037-5203-781a-b900-108ccb1cab86","[{""page_index"":0,""viewing_time"":22602}]","22602","","","","","","","","","","",""
"","","","","","instructions","2","31660","0.0-2.0","69E224AC94954D30B88BC026C37212CC","019cf0df-891f-7dc5-be19-bfd826317c54","019cf037-5203-781a-b900-108ccb1cab86","[{""page_index"":0,""viewing_time"":2765}]","2766","","","","","","","","","","",""
"true","","","","","fullscreen","3","33929","0.0-3.0","69E224AC94954D30B88BC026C37212CC","019cf0df-891f-7dc5-be19-bfd826317c54","019cf037-5203-781a-b900-108ccb1cab86","","1261","","","","","","","","","","",""
"","","","","","instructions","4","39696","0.0-4.0","69E224AC94954D30B88BC026C37212CC","019cf0df-891f-7dc5-be19-bfd826317c54","019cf037-5203-781a-b900-108ccb1cab86","[{""page_index"":0,""viewing_time"":5766}]","5766","","","","","","","","","","",""
"","","","","","instructions","5","42187","0.0-5.0","69E224AC94954D30B88BC026C37212CC","019cf0df-891f-7dc5-be19-bfd826317c54","019cf037-5203-781a-b900-108ccb1cab86","[{""page_index"":0,""viewing_time"":2490}]","2490","","","","","","","","","","",""
"","","","","","html-keyboard-response","6","46196","0.0-6.0","69E224AC94954D30B88BC026C37212CC","019cf0df-891f-7dc5-be19-bfd826317c54","019cf037-5203-781a-b900-108ccb1cab86","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","7","49201","0.0-7.0","69E224AC94954D30B88BC026C37212CC","019cf0df-891f-7dc5-be19-bfd826317c54","019cf037-5203-781a-b900-108ccb1cab86","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","null","example_question","1","","","","","","",""
"","","","","","html-keyboard-response","8","53203","0.0-8.0","69E224AC94954D30B88BC026C37212CC","019cf0df-891f-7dc5-be19-bfd826317c54","019cf037-5203-781a-b900-108ccb1cab86","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","",""
"","","","","","html-button-response","9","54519","0.0-9.0","69E224AC94954D30B88BC026C37212CC","019cf0df-891f-7dc5-be19-bfd826317c54","019cf037-5203-781a-b900-108ccb1cab86","","1315","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","1","example_question","2","","","","","","",""
