"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","valuable_image_index","reward_type","chosen_image_index","correct_choice"
"true","false","[]","[]","[]","preload","0","14056","0.0-0.0","EA550317E2854281ACE002C98EBE86FA","019cee5b-eb14-7453-87bb-eb9d32dfa9a6","019cee47-f225-7d34-90ea-6a2b73898f7d","","","","","","","","","","","",""
"","","","","","instructions","1","18564","0.0-1.0","EA550317E2854281ACE002C98EBE86FA","019cee5b-eb14-7453-87bb-eb9d32dfa9a6","019cee47-f225-7d34-90ea-6a2b73898f7d","[{""page_index"":0,""viewing_time"":4507}]","4507","","","","","","","","","",""
"","","","","","instructions","2","91229","0.0-2.0","EA550317E2854281ACE002C98EBE86FA","019cee5b-eb14-7453-87bb-eb9d32dfa9a6","019cee47-f225-7d34-90ea-6a2b73898f7d","[{""page_index"":0,""viewing_time"":72664}]","72664","","","","","","","","","",""
"true","","","","","fullscreen","3","94320","0.0-3.0","EA550317E2854281ACE002C98EBE86FA","019cee5b-eb14-7453-87bb-eb9d32dfa9a6","019cee47-f225-7d34-90ea-6a2b73898f7d","","2074","","","","","","","","","",""
"","","","","","instructions","4","105076","0.0-4.0","EA550317E2854281ACE002C98EBE86FA","019cee5b-eb14-7453-87bb-eb9d32dfa9a6","019cee47-f225-7d34-90ea-6a2b73898f7d","[{""page_index"":0,""viewing_time"":10755}]","10755","","","","","","","","","",""
"","","","","","instructions","5","112256","0.0-5.0","EA550317E2854281ACE002C98EBE86FA","019cee5b-eb14-7453-87bb-eb9d32dfa9a6","019cee47-f225-7d34-90ea-6a2b73898f7d","[{""page_index"":0,""viewing_time"":7179}]","7179","","","","","","","","","",""
"","","","","","html-keyboard-response","6","116263","0.0-6.0","EA550317E2854281ACE002C98EBE86FA","019cee5b-eb14-7453-87bb-eb9d32dfa9a6","019cee47-f225-7d34-90ea-6a2b73898f7d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","7","117721","0.0-7.0","EA550317E2854281ACE002C98EBE86FA","019cee5b-eb14-7453-87bb-eb9d32dfa9a6","019cee47-f225-7d34-90ea-6a2b73898f7d","","1457","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","","",""
"","","","","","html-keyboard-response","8","121858","0.0-8.0","EA550317E2854281ACE002C98EBE86FA","019cee5b-eb14-7453-87bb-eb9d32dfa9a6","019cee47-f225-7d34-90ea-6a2b73898f7d","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","9","124269","0.0-9.0","EA550317E2854281ACE002C98EBE86FA","019cee5b-eb14-7453-87bb-eb9d32dfa9a6","019cee47-f225-7d34-90ea-6a2b73898f7d","","2410","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","2","","","","","",""
