"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","folder","sequence_type","valuable_image_index","reward_type","distance_from_x","target_X","chosen_image_index","is_x_plus_dist","correct_choice"
"true","false","[]","[]","[]","preload","0","71321","0.0-0.0","7364A560D3464826BD04A5AB6A9528FB","019db619-1f44-7498-88fc-ebdce383ec24","019db609-2a35-76b9-807a-e0c4c153f4bb","","","","","","","","","","","","","",""
"","","","","","instructions","1","81624","0.0-1.0","7364A560D3464826BD04A5AB6A9528FB","019db619-1f44-7498-88fc-ebdce383ec24","019db609-2a35-76b9-807a-e0c4c153f4bb","[{""page_index"":0,""viewing_time"":10301}]","10302","","","","","","","","","","","",""
"","","","","","instructions","2","86922","0.0-2.0","7364A560D3464826BD04A5AB6A9528FB","019db619-1f44-7498-88fc-ebdce383ec24","019db609-2a35-76b9-807a-e0c4c153f4bb","[{""page_index"":0,""viewing_time"":5297}]","5297","","","","","","","","","","","",""
"true","","","","","fullscreen","3","89822","0.0-3.0","7364A560D3464826BD04A5AB6A9528FB","019db619-1f44-7498-88fc-ebdce383ec24","019db609-2a35-76b9-807a-e0c4c153f4bb","","1882","","","","","","","","","","","",""
"","","","","","instructions","4","96254","0.0-4.0","7364A560D3464826BD04A5AB6A9528FB","019db619-1f44-7498-88fc-ebdce383ec24","019db609-2a35-76b9-807a-e0c4c153f4bb","[{""page_index"":0,""viewing_time"":6431}]","6431","","","","","","","","","","","",""
"","","","","","instructions","5","110136","0.0-5.0","7364A560D3464826BD04A5AB6A9528FB","019db619-1f44-7498-88fc-ebdce383ec24","019db609-2a35-76b9-807a-e0c4c153f4bb","[{""page_index"":0,""viewing_time"":13880}]","13880","","","","","","","","","","","",""
"","","","","","html-button-response","6","115685","0.0-6.0","7364A560D3464826BD04A5AB6A9528FB","019db619-1f44-7498-88fc-ebdce383ec24","019db609-2a35-76b9-807a-e0c4c153f4bb","","5547","
            <div class=""stimulus-container"">
                <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_4.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","physical_activity_semantic","","","","","","","",""
"","","","","","html-keyboard-response","7","123697","0.0-7.0","7364A560D3464826BD04A5AB6A9528FB","019db619-1f44-7498-88fc-ebdce383ec24","019db609-2a35-76b9-807a-e0c4c153f4bb","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_4.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/dollar.png"" style=""width: 150px; height: 150px; border: 5px solid green; border-radius: 15px;"">
                    <p style=""color: green; font-weight: bold; font-size: 28px; margin-top: 15px;"">WORTH MONEY</p>
                </div>
            </div>","null","part2_value_learning","physical_activity_semantic","semantic_sequence","4","valuable","","","","",""
"","","","","","html-keyboard-response","8","128701","0.0-8.0","7364A560D3464826BD04A5AB6A9528FB","019db619-1f44-7498-88fc-ebdce383ec24","019db609-2a35-76b9-807a-e0c4c153f4bb","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","",""
"","","","","","html-button-response","9","130997","0.0-9.0","7364A560D3464826BD04A5AB6A9528FB","019db619-1f44-7498-88fc-ebdce383ec24","019db609-2a35-76b9-807a-e0c4c153f4bb","","2294","
            <div class=""stimulus-container"">
                <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_7.png"" class=""exp-image"">
                <div class=""question-area"">
                    <p style=""font-size: 20px; font-weight: bold;"">Click the button to reveal the image value</p>
                </div>
            </div>","0","part2_active_reveal_click","dinner_party_scheme","","","","","","","",""
