"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","valuable_image_index","reward_type","chosen_image_index","correct_choice"
"true","false","[]","[]","[]","preload","0","16637","0.0-0.0","98E529A5DDB440AFA1223471DA9DD034","019cef8b-6687-7558-afe6-dd6e26b40d90","019cef87-c56d-7b55-9135-c5814367ec25","","","","","","","","","","","",""
"","","","","","instructions","1","34477","0.0-1.0","98E529A5DDB440AFA1223471DA9DD034","019cef8b-6687-7558-afe6-dd6e26b40d90","019cef87-c56d-7b55-9135-c5814367ec25","[{""page_index"":0,""viewing_time"":17838}]","17839","","","","","","","","","",""
"","","","","","instructions","2","69887","0.0-2.0","98E529A5DDB440AFA1223471DA9DD034","019cef8b-6687-7558-afe6-dd6e26b40d90","019cef87-c56d-7b55-9135-c5814367ec25","[{""page_index"":0,""viewing_time"":35410}]","35410","","","","","","","","","",""
"true","","","","","fullscreen","3","73518","0.0-3.0","98E529A5DDB440AFA1223471DA9DD034","019cef8b-6687-7558-afe6-dd6e26b40d90","019cef87-c56d-7b55-9135-c5814367ec25","","2577","","","","","","","","","",""
"","","","","","instructions","4","84819","0.0-4.0","98E529A5DDB440AFA1223471DA9DD034","019cef8b-6687-7558-afe6-dd6e26b40d90","019cef87-c56d-7b55-9135-c5814367ec25","[{""page_index"":0,""viewing_time"":11300}]","11300","","","","","","","","","",""
"","","","","","instructions","5","96649","0.0-5.0","98E529A5DDB440AFA1223471DA9DD034","019cef8b-6687-7558-afe6-dd6e26b40d90","019cef87-c56d-7b55-9135-c5814367ec25","[{""page_index"":0,""viewing_time"":11829}]","11829","","","","","","","","","",""
"","","","","","html-keyboard-response","6","100662","0.0-6.0","98E529A5DDB440AFA1223471DA9DD034","019cef8b-6687-7558-afe6-dd6e26b40d90","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","7","102853","0.0-7.0","98E529A5DDB440AFA1223471DA9DD034","019cef8b-6687-7558-afe6-dd6e26b40d90","019cef87-c56d-7b55-9135-c5814367ec25","","2189","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","0","example_question","1","","","","","",""
"","","","","","html-keyboard-response","8","106860","0.0-8.0","98E529A5DDB440AFA1223471DA9DD034","019cef8b-6687-7558-afe6-dd6e26b40d90","019cef87-c56d-7b55-9135-c5814367ec25","","null","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","",""
"","","","","","html-button-response","9","108232","0.0-9.0","98E529A5DDB440AFA1223471DA9DD034","019cef8b-6687-7558-afe6-dd6e26b40d90","019cef87-c56d-7b55-9135-c5814367ec25","","1370","
                <div class=""stimulus-container"">
                    <img src=""images/instructions/movie_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Was there a person in this image?</p>
                    </div>
                </div>","1","example_question","2","","","","","",""
