"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","task","folder","sequence_type","img_idx","comparison_type","img_index","block_story","block_info","left_img_path","right_img_path"
"true","false","[]","[]","[]","preload","0","1762","0.0-0.0","","","","","","","","","","","","","",""
"","","","","","instructions","1","6261","0.0-1.0","[{""page_index"":0,""viewing_time"":4497}]","4497","","","","","","","","","","","",""
"","","","","","instructions","2","15759","0.0-2.0","[{""page_index"":0,""viewing_time"":9497}]","9497","","","","","","","","","","","",""
"true","","","","","fullscreen","3","18751","0.0-3.0","","1989","","","","","","","","","","","",""
"","","","","","instructions","4","28530","0.0-4.0","[{""page_index"":0,""viewing_time"":9778}]","9778","","","","","","","","","","","",""
"","","","","","html-keyboard-response","5","30546","0.0-5.0","","null","<div class=""transition-square""></div>","null","","","","","","","","","",""
"","","","","","html-keyboard-response","6","35557","0.0-6.0","","null","<div class=""stimulus-container""><img src=""images_story_vs_info/info_4_1.png"" class=""exp-image""><div class=""question-area""></div></div>","null","","","","","","","","","",""
"","","","","","html-button-response","7","37342","0.0-7.0","","1784","<div class=""stimulus-container""><img src=""images_story_vs_info/info_4_1.png"" class=""exp-image""><div class=""question-area""><p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p></div></div>","1","observation","info_4","info","1","","","","","",""
"","","","","","html-keyboard-response","8","42346","0.0-8.0","","null","<div class=""stimulus-container""><img src=""images_story_vs_info/info_4_2.png"" class=""exp-image""><div class=""question-area""></div></div>","null","","","","","","","","","",""
"","","","","","html-button-response","9","43492","0.0-9.0","","1145","<div class=""stimulus-container""><img src=""images_story_vs_info/info_4_2.png"" class=""exp-image""><div class=""question-area""><p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p></div></div>","1","observation","info_4","info","2","","","","","",""
"","","","","","html-keyboard-response","10","48502","0.0-10.0","","null","<div class=""stimulus-container""><img src=""images_story_vs_info/info_4_3.png"" class=""exp-image""><div class=""question-area""></div></div>","null","","","","","","","","","",""
"","","","","","html-button-response","11","49522","0.0-11.0","","1019","<div class=""stimulus-container""><img src=""images_story_vs_info/info_4_3.png"" class=""exp-image""><div class=""question-area""><p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p></div></div>","1","observation","info_4","info","3","","","","","",""
"","","","","","html-keyboard-response","12","54538","0.0-12.0","","null","<div class=""stimulus-container""><img src=""images_story_vs_info/info_4_4.png"" class=""exp-image""><div class=""question-area""></div></div>","null","","","","","","","","","",""
"","","","","","html-button-response","13","55459","0.0-13.0","","920","<div class=""stimulus-container""><img src=""images_story_vs_info/info_4_4.png"" class=""exp-image""><div class=""question-area""><p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p></div></div>","1","observation","info_4","info","4","","","","","",""
"","","","","","html-keyboard-response","14","60467","0.0-14.0","","null","<div class=""stimulus-container""><img src=""images_story_vs_info/info_4_5.png"" class=""exp-image""><div class=""question-area""></div></div>","null","","","","","","","","","",""
"","","","","","html-button-response","15","61247","0.0-15.0","","779","<div class=""stimulus-container""><img src=""images_story_vs_info/info_4_5.png"" class=""exp-image""><div class=""question-area""><p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p></div></div>","1","observation","info_4","info","5","","","","","",""
"","","","","","html-keyboard-response","16","66251","0.0-16.0","","null","<div class=""stimulus-container""><img src=""images_story_vs_info/info_4_6_a.png"" class=""exp-image""><div class=""question-area""></div></div>","null","","","","","","","","","",""
"","","","","","html-button-response","17","67650","0.0-17.0","","1398","<div class=""stimulus-container""><img src=""images_story_vs_info/info_4_6_a.png"" class=""exp-image""><div class=""question-area""><p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p></div></div>","1","observation","info_4","info","6","","","","","",""
"","","","","","html-keyboard-response","18","69663","0.0-18.0","","null","<div class=""transition-square""></div>","null","","","","","","","","","",""
"","","","","","html-keyboard-response","19","74674","0.0-19.0","","null","<div class=""stimulus-container""><img src=""images_story_vs_info/story_3_1.png"" class=""exp-image""><div class=""question-area""></div></div>","null","","","","","","","","","",""
